Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Italy,1329,385,11265.5,6683.1,1999.2,2001.5,2000.6,2002.4,451.3,557.1,438.7,490.0,30.0,73.9,42.4,62.2,24.0,76.7,35.6,54.5,2847.7,219087.2,223293.6,13182596.0,33196040.6,41247269.1,9919.2,25868.3,27900.4
France,542,109,7517.0,4739.3,2001.3,2003.3,2003.8,2005.0,482.1,951.4,582.3,789.0,32.0,96.8,68.3,122.6,16.0,84.9,37.3,71.8,1756.5,135127.7,137722.2,5907004.7,14259285.3,17367030.6,10898.5,28507.4,31169.2
Malta,357,216,1689.8,2313.1,2001.6,2002.1,2005.0,2005.3,286.2,443.8,380.6,392.2,31.0,84.2,110.3,109.8,75.0,121.4,88.7,87.2,717.6,54651.8,55701.1,2254449.1,6505428.5,7735094.0,6315.0,20816.6,25446.7
Turkey,355,282,5540.9,7468.5,2001.6,2001.5,2005.8,2004.9,1077.4,1143.2,1155.9,1186.9,104.0,126.4,124.1,133.2,82.0,132.9,116.3,133.3,930.5,71431.8,72803.3,5445893.4,16527960.6,21226137.4,15340.5,59496.9,75779.6
Spain,338,257,3630.3,4708.6,2003.3,2003.9,2005.7,2006.5,793.7,944.1,787.7,855.2,80.0,103.5,101.3,111.6,55.5,95.7,84.4,98.6,720.0,55282.8,56344.2,3987368.7,11428552.9,14677756.5,11796.9,42650.2,53689.0
Algeria,269,185,1253.7,1722.2,2001.4,2002.0,2004.3,2004.3,490.5,560.4,532.0,539.9,48.0,65.4,89.4,92.9,66.0,82.7,85.8,81.3,406.5,30994.1,31589.1,1800124.0,5535610.6,7089761.8,6691.9,26241.2,33249.2
Libya,168,75,506.5,625.8,2000.1,1996.9,2002.5,2002.7,331.3,425.8,440.1,448.3,32.0,71.9,55.0,54.5,33.0,85.0,73.2,81.7,158.7,12075.5,12307.4,918611.1,2703630.4,3420639.0,5467.9,18522.3,23573.9
Greece,161,132,1719.6,2298.3,2000.5,2000.8,2004.9,2004.6,811.7,919.9,951.5,970.4,82.0,101.6,114.0,120.9,54.0,86.4,80.9,90.3,371.1,28468.3,29014.8,1782040.4,6010081.0,7124037.5,11068.6,43999.4,56009.8
Morocco,66,33,1150.2,832.7,2006.9,2001.8,2009.9,2007.5,850.0,1158.1,907.3,1041.4,69.0,197.3,117.8,172.7,10.5,111.0,61.3,109.7,195.9,15044.7,15333.5,813650.5,2313955.5,2751417.6,12328.0,39967.2,47281.7
Egypt,57,51,987.0,1495.0,2002.1,2002.5,2006.4,2006.7,1146.6,1196.5,1181.1,1180.5,126.0,152.0,151.4,156.0,81.0,85.1,81.0,83.4,179.9,13833.8,14099.4,822199.2,2669196.8,3400505.9,14424.5,61056.8,77114.9
Gibraltar,54,54,1294.1,2086.8,2008.9,2008.9,2009.5,2009.6,1020.4,1122.7,1111.3,1114.7,89.5,169.9,133.8,134.0,109.0,179.7,143.3,137.3,230.6,17681.6,18021.1,1204318.8,3026483.9,3948485.1,22302.2,76979.7,96659.7
United States of America,22,22,3066.7,4902.9,2012.7,2012.7,2012.6,2012.6,5752.7,5637.3,5691.9,5707.4,529.5,617.5,620.3,616.5,178.5,180.4,177.3,176.1,366.2,28272.9,28815.7,1908803.5,5311094.1,6872607.9,86763.8,368693.9,452545.0
Russian Federation,19,19,612.0,962.7,2004.5,2004.5,2009.1,2009.4,1615.8,2220.8,2733.5,2766.1,202.0,241.3,306.7,308.0,97.0,122.9,96.5,91.3,95.1,7262.9,7402.3,511545.3,1385246.7,1843841.0,26923.4,106031.3,131719.7
Ukraine,18,18,487.2,793.7,2005.8,2005.8,2007.0,2007.0,1536.2,1560.0,1579.3,1580.2,152.5,207.7,199.3,200.1,246.0,239.4,233.9,233.2,67.2,5167.3,5266.5,371813.4,987703.4,1459426.4,20656.3,88913.5,113270.3
Slovenia,15,14,490.9,239.3,2006.7,2006.6,2009.0,2007.9,1004.0,1027.0,997.0,1022.7,87.0,82.9,68.5,80.9,25.0,40.2,18.2,33.0,37.5,2899.2,2954.8,254867.8,998715.4,1226792.1,16991.2,67141.7,79013.9
Ecuador,12,11,635.0,718.2,1992.5,1992.5,1992.3,1992.2,6481.0,6397.9,6404.4,6408.9,519.0,524.8,536.6,532.6,92.5,86.8,84.9,84.0,269.3,20520.8,20914.8,2130560.2,4655377.5,5243844.9,177546.7,378350.0,408504.3
Netherlands,12,12,512.6,866.5,2007.2,2007.2,2006.7,2006.5,2518.4,2529.1,2640.5,2658.0,246.5,304.7,461.4,485.4,53.0,76.8,67.7,65.6,93.8,7194.4,7332.5,500577.5,1564321.8,1900083.8,41714.8,157325.8,196707.8
Romania,11,10,113.1,154.6,2007.9,2007.4,2005.8,2004.1,1346.0,1372.4,1316.9,1299.2,152.0,196.0,216.0,225.6,58.0,87.8,126.1,141.6,28.3,2159.9,2201.3,100228.9,277350.6,385191.7,9111.7,40300.0,51739.2
Sweden,11,10,314.2,458.6,2010.4,2010.4,2009.9,2009.4,3086.7,3156.9,3128.9,3134.1,280.0,268.2,264.0,263.7,124.0,99.9,109.4,111.4,83.2,6363.2,6485.4,425464.4,1385788.8,1817326.2,38678.6,178173.2,226365.5
Portugal,11,10,174.4,292.2,2005.2,2004.3,2011.4,2011.6,1349.3,1344.7,954.9,932.6,131.0,180.8,173.5,178.0,49.0,53.2,26.7,22.9,25.7,1967.7,2005.4,236923.4,598810.5,762515.1,21538.5,69749.8,90989.2
United Kingdom of Great Britain and Northern Ireland,11,11,435.6,475.1,2006.9,2006.9,2010.8,2011.1,2232.9,2134.6,1919.9,1924.8,214.0,205.4,149.7,156.3,50.0,50.6,38.9,47.6,60.1,4613.8,4702.4,366632.0,1096868.6,1393652.5,33330.2,127487.4,161024.3
