,exp_code_str3,exp_name,HS2,Description,USD,tonne
0,728,South Sudan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",674756781.115,1977505.2731109997
1,728,South Sudan,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",19729429.169,97046.71917400001
2,728,South Sudan,44,Wood and articles of wood; wood charcoal,2965906.285,3201.3672970000002
3,728,South Sudan,07,Vegetables and certain roots and tubers; edible,2545130.643,3004.7609530000004
4,728,South Sudan,72,Iron and steel,668865.857,2589.093196
5,728,South Sudan,08,"Fruit and nuts, edible; peel of citrus fruit or melons",153153.876,271.721823
6,728,South Sudan,13,"Lac; gums, resins and other vegetable saps and extracts",87581.715,97.258729
7,728,South Sudan,02,Meat and edible meat offal,315227.356,56.982129
8,728,South Sudan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",113113.864,32.727863
9,728,South Sudan,29,Organic chemicals,22938.011,29.954586
10,728,South Sudan,20,"Preparations of vegetables, fruit, nuts or other parts of plants",17946.104,19.517176
11,728,South Sudan,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8540.03,13.482805
12,728,South Sudan,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",27749.39,12.904722
13,728,South Sudan,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",27525.601,9.09933
14,728,South Sudan,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",12952.626,8.825694000000002
15,728,South Sudan,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",5529.584,7.149023000000001
16,728,South Sudan,39,Plastics and articles thereof,28939.21,6.746116
17,728,South Sudan,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",2677.8720000000003,5.45345
18,728,South Sudan,52,Cotton,6542.439,5.035617
19,728,South Sudan,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",18645.596,4.750051999999999
20,728,South Sudan,73,Iron or steel articles,4510.246,4.455817000000001
21,728,South Sudan,05,Animal originated products; not elsewhere specified or included,202.657,1.47285
22,728,South Sudan,10,Cereals,972.9499999999999,1.425461
23,728,South Sudan,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",560.58,0.65842
24,728,South Sudan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3417.926,0.653423
25,728,South Sudan,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",205811.883,0.5348999999999999
26,728,South Sudan,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",118.756,0.473827
27,728,South Sudan,88,"Aircraft, spacecraft, and parts thereof",1629.835,0.39158699999999996
28,728,South Sudan,55,Man-made staple fibres,1222.87,0.301995
29,728,South Sudan,40,Rubber and articles thereof,1705.946,0.26510599999999995
30,728,South Sudan,17,Sugars and sugar confectionery,413.851,0.24825299999999997
31,728,South Sudan,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",253.773,0.18533699999999997
32,728,South Sudan,31,Fertilizers,929.61,0.178969
33,728,South Sudan,69,Ceramic products,824.207,0.14205199999999998
34,728,South Sudan,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",683.692,0.119127
35,728,South Sudan,22,"Beverages, spirits and vinegar",1654.366,0.089947
36,728,South Sudan,43,Furskins and artificial fur; manufactures thereof,2201.048,0.06893600000000001
37,728,South Sudan,62,Apparel and clothing accessories; not knitted or crocheted,1150.861,0.062025
38,728,South Sudan,83,Metal; miscellaneous products of base metal,2494.6040000000003,0.020426
39,728,South Sudan,41,Raw hides and skins (other than furskins) and leather,61.400999999999996,0.020419
40,728,South Sudan,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",121.48,0.020027000000000003
41,728,South Sudan,95,"Toys, games and sports requisites; parts and accessories thereof",539.862,0.011274
42,728,South Sudan,65,Headgear and parts thereof,134.777,0.007312
43,728,South Sudan,35,Albuminoidal substances; modified starches; glues; enzymes,294.754,0.0072759999999999995
44,728,South Sudan,09,"Coffee, tea, mate and spices",77.302,0.007019999999999999
45,728,South Sudan,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",39.803,0.004007
46,728,South Sudan,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",57.021,0.002163
47,728,South Sudan,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",46.327,0.001302
48,728,South Sudan,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",40.949,0.000837
49,728,South Sudan,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",49.211,0.000819
50,728,South Sudan,96,Miscellaneous manufactured articles,37.252,0.000555
51,728,South Sudan,61,Apparel and clothing accessories; knitted or crocheted,6.891,1.9e-05
52,728,South Sudan,21,Miscellaneous edible preparations,0.0,0.0
53,728,South Sudan,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,0.0,0.0
54,728,South Sudan,01,Animals; live,0.0,0.0
