,exp_code_str3,exp_name,imp_code_str3,imp_name,USD,tonne
0,728,South Sudan,156,China,657334408.367,1928094.4953649996
1,728,South Sudan,356,India,20337605.883,52420.49121
2,728,South Sudan,784,United Arab Emirates,20136770.186,97102.91042400002
3,728,South Sudan,586,Pakistan,2714904.944,3197.6199600000004
4,728,South Sudan,800,Uganda,764197.394,2734.620971
5,728,South Sudan,792,Türkiye,146964.0,195.2
6,728,South Sudan,834,"Tanzania, United Republic of",93917.35,23.072899
7,728,South Sudan,404,Kenya,75395.133,70.429007
8,728,South Sudan,276,Germany,51284.901,22.0
9,728,South Sudan,682,Saudi Arabia,25052.655,3.8619890000000003
10,728,South Sudan,376,Israel,22938.011,29.954586
11,728,South Sudan,729,Sudan,10645.905,3.0
12,728,South Sudan,840,United States of America,6632.248,0.48167699999999997
13,728,South Sudan,804,Ukraine,5419.08,0.03341399999999999
14,728,South Sudan,410,"Korea, Republic of",4906.278,0.048387
15,728,South Sudan,344,"China, Hong Kong SAR",3567.029,0.10668000000000001
16,728,South Sudan,702,Singapore,2257.559,37.524931
17,728,South Sudan,826,United Kingdom,2009.66,0.1717
18,728,South Sudan,203,Czechia,1968.9820000000002,2.994626
19,728,South Sudan,360,Indonesia,1300.618,0.2084
20,728,South Sudan,188,Costa Rica,1130.244,0.262028
21,728,South Sudan,703,Slovakia,1121.36,0.264522
22,728,South Sudan,643,Russian Federation,940.013,0.055757
23,728,South Sudan,372,Ireland,579.014,0.013486999999999999
24,728,South Sudan,554,New Zealand,513.137,0.133101
25,728,South Sudan,400,Jordan,460.758,0.46896699999999997
26,728,South Sudan,528,Netherlands (Kingdom of the),183.952,0.0018700000000000001
27,728,South Sudan,056,Belgium,133.878,0.09922800000000001
28,728,South Sudan,208,Denmark,78.07,0.00027400000000000005
29,728,South Sudan,616,Poland,76.05099999999999,0.018266
30,728,South Sudan,646,Rwanda,35.776,0.099517
31,728,South Sudan,250,France,24.641,0.002595
32,728,South Sudan,578,Norway,14.413,0.0012929999999999999
33,728,South Sudan,100,Bulgaria,5.544,0.007203
34,728,South Sudan,012,Algeria,0.0,0.0
