,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,Description,USD,tonne,clean_desc
0,535,"Bonaire, Sint Eustatius and Saba",056,Belgium,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",8653843.094,18658.815526000002,"Belgium - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
1,535,"Bonaire, Sint Eustatius and Saba",056,Belgium,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1035817.992,49541.720013,"Belgium - Salt; sulphur; earths, stone; plastering materials, lime and cement"
2,535,"Bonaire, Sint Eustatius and Saba",780,Trinidad and Tobago,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",659218.129,13.39,"Trinidad and Tobago - Salt; sulphur; earths, stone; plastering materials, lime and cement"
3,535,"Bonaire, Sint Eustatius and Saba",388,Jamaica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",303390.973,21474.218002999998,"Jamaica - Salt; sulphur; earths, stone; plastering materials, lime and cement"
4,535,"Bonaire, Sint Eustatius and Saba",528,Netherlands (Kingdom of the),90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",159173.801,2.753269,"Netherlands (Kingdom of the) - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"
5,535,"Bonaire, Sint Eustatius and Saba",780,Trinidad and Tobago,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",153497.47,10.016754,"Trinidad and Tobago - Stone, plaster, cement, asbestos, mica or similar materials; articles thereof"
6,535,"Bonaire, Sint Eustatius and Saba",780,Trinidad and Tobago,73,Iron or steel articles,97524.724,78.247814,Trinidad and Tobago - Iron or steel articles
7,535,"Bonaire, Sint Eustatius and Saba",528,Netherlands (Kingdom of the),87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",87635.113,11.927397000000001,"Netherlands (Kingdom of the) - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"
8,535,"Bonaire, Sint Eustatius and Saba",826,United Kingdom,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",70719.132,14.508021000000001,"United Kingdom - Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
9,535,"Bonaire, Sint Eustatius and Saba",528,Netherlands (Kingdom of the),84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",68674.134,5.143476,"Netherlands (Kingdom of the) - Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
10,535,"Bonaire, Sint Eustatius and Saba",528,Netherlands (Kingdom of the),15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",36597.125,61.742604,"Netherlands (Kingdom of the) - Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
11,535,"Bonaire, Sint Eustatius and Saba",826,United Kingdom,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",34797.102,0.8663869999999999,"United Kingdom - Textiles, made up articles; sets; worn clothing and worn textile articles; rags"
12,535,"Bonaire, Sint Eustatius and Saba",528,Netherlands (Kingdom of the),72,Iron and steel,29638.314,91.733719,Netherlands (Kingdom of the) - Iron and steel
13,535,"Bonaire, Sint Eustatius and Saba",780,Trinidad and Tobago,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",26965.503,20.731714,"Trinidad and Tobago - Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
14,535,"Bonaire, Sint Eustatius and Saba",826,United Kingdom,40,Rubber and articles thereof,23870.712,5.838494,United Kingdom - Rubber and articles thereof
15,535,"Bonaire, Sint Eustatius and Saba",528,Netherlands (Kingdom of the),82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",23632.57,1.0721610000000001,"Netherlands (Kingdom of the) - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal"
16,535,"Bonaire, Sint Eustatius and Saba",826,United Kingdom,97,Works of art; collectors' pieces and antiques,19972.269,0.053912999999999996,United Kingdom - Works of art; collectors' pieces and antiques
17,535,"Bonaire, Sint Eustatius and Saba",528,Netherlands (Kingdom of the),85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",18201.935,0.6541939999999999,"Netherlands (Kingdom of the) - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
18,535,"Bonaire, Sint Eustatius and Saba",826,United Kingdom,22,"Beverages, spirits and vinegar",16981.386,6.280943000000001,"United Kingdom - Beverages, spirits and vinegar"
19,535,"Bonaire, Sint Eustatius and Saba",528,Netherlands (Kingdom of the),59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",16055.441,1.2798640000000001,"Netherlands (Kingdom of the) - Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use"
20,535,"Bonaire, Sint Eustatius and Saba",528,Netherlands (Kingdom of the),89,"Ships, boats and floating structures",15848.579,0.849724,"Netherlands (Kingdom of the) - Ships, boats and floating structures"
21,535,"Bonaire, Sint Eustatius and Saba",780,Trinidad and Tobago,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",15009.421,0.176,"Trinidad and Tobago - Textiles, made up articles; sets; worn clothing and worn textile articles; rags"
22,535,"Bonaire, Sint Eustatius and Saba",528,Netherlands (Kingdom of the),74,Copper and articles thereof,14713.087,11.932585999999999,Netherlands (Kingdom of the) - Copper and articles thereof
23,535,"Bonaire, Sint Eustatius and Saba",780,Trinidad and Tobago,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",13331.061,26.828045999999997,"Trinidad and Tobago - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
24,535,"Bonaire, Sint Eustatius and Saba",780,Trinidad and Tobago,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",11900.852,11.952,"Trinidad and Tobago - Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds"
25,535,"Bonaire, Sint Eustatius and Saba",528,Netherlands (Kingdom of the),39,Plastics and articles thereof,9289.386,6.157535,Netherlands (Kingdom of the) - Plastics and articles thereof
26,535,"Bonaire, Sint Eustatius and Saba",528,Netherlands (Kingdom of the),40,Rubber and articles thereof,8953.84,11.249514999999999,Netherlands (Kingdom of the) - Rubber and articles thereof
27,535,"Bonaire, Sint Eustatius and Saba",826,United Kingdom,62,Apparel and clothing accessories; not knitted or crocheted,8540.882,0.493458,United Kingdom - Apparel and clothing accessories; not knitted or crocheted
28,535,"Bonaire, Sint Eustatius and Saba",528,Netherlands (Kingdom of the),76,Aluminium and articles thereof,7637.641,3.682546,Netherlands (Kingdom of the) - Aluminium and articles thereof
29,535,"Bonaire, Sint Eustatius and Saba",826,United Kingdom,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",6918.122,0.173009,"United Kingdom - Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings"
30,535,"Bonaire, Sint Eustatius and Saba",826,United Kingdom,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",6051.375,0.020395,"United Kingdom - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
31,535,"Bonaire, Sint Eustatius and Saba",528,Netherlands (Kingdom of the),22,"Beverages, spirits and vinegar",5863.525,0.9395370000000001,"Netherlands (Kingdom of the) - Beverages, spirits and vinegar"
32,535,"Bonaire, Sint Eustatius and Saba",826,United Kingdom,73,Iron or steel articles,5006.444,0.00481,United Kingdom - Iron or steel articles
