Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Cruise,530,78,27457.4,2370.3,2005.4,2003.2,2007.1,2006.6,348.3,517.9,494.1,482.9,20.0,31.6,42.6,40.6,8.0,11.8,13.9,14.1,5687.4,439172.8,447604.9,4100081.6,34933588.5,42844160.1,7736.0,58233.5,68405.8
General cargo,168,13,311.1,417.7,1996.8,1998.8,1998.7,1997.9,660.2,681.1,615.8,628.6,53.5,84.4,69.0,70.3,22.0,20.0,33.1,34.1,121.3,9131.8,9307.1,1230403.1,3537222.5,5078798.4,7323.8,24125.6,34545.7
Ro-Ro,87,4,169.1,192.8,1986.4,1979.5,1987.9,1987.1,346.0,639.6,384.6,404.5,32.0,73.4,40.6,43.1,34.0,26.9,36.5,35.2,90.0,6870.1,7002.0,390799.5,2251944.8,1228552.4,4491.9,10828.0,14160.2
Container,30,5,104.2,137.7,1996.9,1997.2,1997.8,1997.7,709.5,888.6,798.6,803.3,60.0,80.1,92.2,93.3,17.5,180.2,55.7,56.4,36.8,2809.4,2863.3,253287.1,694227.7,785649.0,8442.9,23831.0,27344.2
Chemical tanker,28,22,967.0,1623.2,2010.2,2010.5,2011.3,2011.4,1017.4,1336.0,1459.3,1475.7,112.0,157.9,274.4,276.8,33.0,38.5,35.0,35.1,134.2,10314.2,10512.3,385515.5,2439062.3,2821650.7,13768.4,102053.3,124988.3
Bulk carrier,21,4,141.0,255.0,1971.9,1978.8,1996.0,1996.8,838.9,1267.6,1864.2,1963.0,130.0,296.2,739.5,757.5,45.0,48.1,58.0,58.1,30.0,2280.8,2324.6,132209.0,328817.8,388188.1,6295.7,22194.2,27456.2
Liquefied gas tanker,12,8,173.8,195.7,2005.9,2006.4,2010.9,2010.8,669.8,800.6,865.3,869.5,83.5,94.4,121.4,121.3,30.5,66.2,84.6,84.1,34.2,2620.1,2670.4,91710.5,380041.8,368525.8,7642.5,49278.4,69302.3
Oil tanker,9,8,384.7,681.4,2003.7,2003.8,2004.2,2004.2,1044.1,1014.3,1155.3,1158.4,126.0,168.2,316.6,319.6,60.0,61.2,67.3,68.5,49.0,3778.5,3851.0,420867.9,897674.2,992335.7,46763.1,125393.4,154113.4
Service - other,2,2,6.2,2.8,1984.5,1984.5,1989.8,1988.6,959.7,959.7,856.5,874.9,86.0,86.0,66.2,70.9,131.5,131.5,42.9,63.6,4.4,326.9,333.1,19352.5,39707.2,42786.9,9676.3,21531.3,24311.9
Service - tug,1,1,1.9,1.8,2009.0,2009.0,2009.0,2009.0,1207.0,1207.0,1207.0,1207.0,293.0,293.0,293.0,293.0,92.0,92.0,92.0,92.0,0.6,44.4,45.2,45536.3,107679.7,144177.3,45536.3,117582.9,158756.9
