,imp_code_str3,imp_name,HS2,Description,USD,tonne
0,356,India,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",76477792542.645,185729437.599826
1,356,India,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",9208991247.517,868808.669916
2,356,India,72,Iron and steel,7683905225.405,11547178.205752
3,356,India,29,Organic chemicals,6132313344.142,6934150.913773
4,356,India,39,Plastics and articles thereof,5694215843.271,3473654.9012639998
5,356,India,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",5074287876.629999,9996606.374053
6,356,India,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",4221971118.223,2845013.700734
7,356,India,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",3790186116.79,9703002.870415
8,356,India,38,Chemical products n.e.c.,2453135655.361,1308126.351258
9,356,India,89,"Ships, boats and floating structures",2019905911.457,2665006.932985
10,356,India,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1934652834.259,209202.779791
11,356,India,73,Iron or steel articles,1867167055.788,977267.583271
12,356,India,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1663928496.277,649057.619538
13,356,India,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",1617763122.052,23351.869365
14,356,India,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",1546553238.704,2070405.562552
15,356,India,40,Rubber and articles thereof,1497840604.741,951651.229219
16,356,India,74,Copper and articles thereof,1469808325.286,249666.35701200002
17,356,India,31,Fertilizers,1264985377.016,7176786.434225
18,356,India,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",1070632054.745,322119.686661
19,356,India,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,1007560740.372,4221042.322951
20,356,India,44,Wood and articles of wood; wood charcoal,957297653.666,3787205.6081049996
21,356,India,76,Aluminium and articles thereof,797384319.0879999,270792.901672
22,356,India,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",735492947.398,54241.791796
23,356,India,26,"Ores, slag and ash",671445094.68,1383229.899204
24,356,India,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",665932459.812,147933.630271
25,356,India,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",472568758.576,5576875.522484
26,356,India,17,Sugars and sugar confectionery,458666888.338,1774146.94749
27,356,India,70,Glass and glassware,458451104.028,394707.068012
28,356,India,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",423294720.696,177581.641414
29,356,India,07,Vegetables and certain roots and tubers; edible,361542662.656,747335.561089
30,356,India,79,Zinc and articles thereof,355112754.787,134852.486262
31,356,India,22,"Beverages, spirits and vinegar",351895548.463,391415.15372799995
32,356,India,88,"Aircraft, spacecraft, and parts thereof",348970342.039,573.269065
33,356,India,09,"Coffee, tea, mate and spices",345718416.975,121100.176853
34,356,India,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",325573892.943,71296.416005
35,356,India,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",297101267.459,29635.896795
36,356,India,83,Metal; miscellaneous products of base metal,280002659.562,77143.048636
37,356,India,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",279073474.788,382506.98068499996
38,356,India,23,"Food industries, residues and wastes thereof; prepared animal fodder",277066483.48,132070.633994
39,356,India,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",228887704.665,136037.226212
40,356,India,35,Albuminoidal substances; modified starches; glues; enzymes,200681050.866,55471.263827
41,356,India,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",177689968.21,56337.323445
42,356,India,95,"Toys, games and sports requisites; parts and accessories thereof",175942840.464,34933.813823000004
43,356,India,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",157132493.224,16445.097283
44,356,India,78,Lead and articles thereof,146457767.878,101929.433045
45,356,India,54,Man-made filaments; strip and the like of man-made textile materials,136912057.249,29884.122562
46,356,India,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",120986397.73200001,19770.045514999998
47,356,India,75,Nickel and articles thereof,118544496.849,39723.378102
48,356,India,30,Pharmaceutical products,115786415.14099999,4649.0429300000005
49,356,India,96,Miscellaneous manufactured articles,115599627.94899999,39408.914165
50,356,India,55,Man-made staple fibres,111879535.8,61592.833094
51,356,India,69,Ceramic products,109979845.706,179131.205419
52,356,India,21,Miscellaneous edible preparations,105779977.31600001,16596.267777
53,356,India,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",91751051.248,5498.318793000001
54,356,India,60,Fabrics; knitted or crocheted,74008835.43699999,33990.253171
55,356,India,41,Raw hides and skins (other than furskins) and leather,70367108.799,67493.214006
56,356,India,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",57344437.377000004,139928.815946
