,imp_code_str3,imp_name,HS2,Description,USD,tonne
0,792,Türkiye,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",18134471196.033,68495180.071905
1,792,Türkiye,72,Iron and steel,15687072271.982,31764560.945288
2,792,Türkiye,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",13965852979.64,1403359.728971
3,792,Türkiye,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10423396327.212,1113764.395502
4,792,Türkiye,39,Plastics and articles thereof,9308742312.376,5906716.583735
5,792,Türkiye,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",6637719493.8619995,510530.655355
6,792,Türkiye,29,Organic chemicals,4257989266.98,3597156.665273
7,792,Türkiye,76,Aluminium and articles thereof,3395283799.236,1449561.726447
8,792,Türkiye,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",2144927491.276,2395154.1018310003
9,792,Türkiye,74,Copper and articles thereof,2140204766.844,326523.71112500003
10,792,Türkiye,10,Cereals,2018458258.4599998,9890501.145955
11,792,Türkiye,40,Rubber and articles thereof,1875517392.14,911902.505699
12,792,Türkiye,54,Man-made filaments; strip and the like of man-made textile materials,1823277655.352,785056.96487
13,792,Türkiye,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1701586630.907,3646277.98752
14,792,Türkiye,73,Iron or steel articles,1701083837.493,635130.607142
15,792,Türkiye,55,Man-made staple fibres,1647427995.114,733755.2976330001
16,792,Türkiye,38,Chemical products n.e.c.,1447700893.293,746342.215773
17,792,Türkiye,23,"Food industries, residues and wastes thereof; prepared animal fodder",1413247792.721,5106174.190617001
18,792,Türkiye,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",1381965054.467,55884.311537
19,792,Türkiye,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",1287714528.366,390123.233089
20,792,Türkiye,01,Animals; live,1259775257.06,356901.649807
21,792,Türkiye,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",1216903861.537,2811786.329854
22,792,Türkiye,31,Fertilizers,1142392409.231,4271507.824874
23,792,Türkiye,26,"Ores, slag and ash",1079479163.304,11293670.042446999
24,792,Türkiye,52,Cotton,1031420232.296,378539.332908
