Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Puerto De Haina,215,70,550.5,733.6,2008.0,2007.6,2008.1,2008.1,189.8,283.4,235.5,232.4,26.0,215.6,54.6,42.2,29.0,40.2,31.8,30.2,193.6,14769.5,15053.1,636894.5,2116597.1,2487799.6,2962.3,12201.6,15250.0
Azua,129,25,183.4,209.4,2007.2,2007.1,2007.8,2007.4,128.4,156.5,182.8,178.9,19.0,95.8,86.6,77.4,29.0,46.0,79.5,78.9,74.9,5696.6,5806.0,169222.7,508874.0,561497.6,1311.8,6534.4,8719.6
Puerto Plata,74,27,302.1,438.3,2006.6,2004.3,2008.6,2008.6,303.9,370.4,341.4,341.3,23.0,143.1,68.1,74.6,13.0,55.3,41.4,44.2,111.3,8489.0,8652.0,340641.1,1151190.8,1377565.4,4603.3,18254.7,22535.7
San Pedro De Macoris,61,32,137.8,200.5,2009.1,2007.1,2008.9,2008.4,123.2,223.4,188.8,198.0,26.0,240.3,88.8,76.7,40.0,72.8,55.3,57.4,65.2,5003.0,5099.0,123530.2,441334.3,501401.2,2025.1,8763.8,11380.1
Santo Domingo,57,27,113.4,94.1,2006.2,2003.0,2001.6,2000.6,119.3,177.3,209.0,179.5,43.0,199.0,925.5,1231.6,25.0,149.6,141.4,236.7,118.2,9032.4,9205.8,76497.5,298636.5,352085.2,1342.1,6005.7,8130.4
Caucedo,36,28,91.4,122.7,2007.8,2007.6,2009.9,2010.1,86.7,204.9,108.8,109.5,19.5,44.7,76.5,79.0,14.5,31.2,19.0,18.9,26.5,2031.7,2070.8,124010.4,364743.9,441857.1,3444.7,11938.7,14594.2
Barahona,29,18,80.4,93.2,2004.4,2003.7,2011.5,2011.1,155.9,293.3,333.3,286.1,57.0,157.2,204.9,179.4,34.0,46.6,81.1,81.7,22.3,1656.0,1687.8,81708.7,243991.8,278257.7,2817.5,12869.3,16915.1
Puerto Viejo,29,12,35.2,34.7,2002.8,2003.1,2007.5,2007.7,157.5,300.7,334.2,333.9,78.0,664.5,385.6,344.5,27.0,96.1,54.0,46.0,23.7,1783.3,1817.5,50483.5,132933.5,160686.1,1740.8,7034.5,9328.8
Puerto Palenque,29,26,59.6,79.4,2006.9,2007.6,2008.6,2008.6,72.1,148.9,75.9,72.8,17.0,166.7,56.6,36.7,13.0,15.8,17.7,17.5,15.6,1193.8,1216.7,58277.0,168960.9,197638.0,2009.6,7069.1,8714.4
La Romana,25,10,102.0,16.7,2011.1,2002.8,2015.1,2013.6,73.6,168.9,80.9,108.7,12.0,186.6,18.3,29.4,15.0,23.5,16.6,26.7,45.0,3478.3,3545.1,63276.1,214016.6,219980.0,2531.0,8081.6,8016.9
Bani,11,11,12.0,14.2,1994.8,1994.8,2001.3,2001.2,97.2,238.6,130.2,124.9,18.0,22.2,30.9,29.9,6.0,319.6,159.9,126.4,4.8,362.3,369.2,15109.8,43218.2,52555.2,1373.6,6245.6,8342.9
Punta Cana,9,8,13.9,15.4,2009.1,2008.8,2008.3,2008.0,143.2,216.1,136.0,131.2,19.0,37.5,29.6,20.4,4.0,6.2,6.4,6.5,3.5,266.7,271.9,16114.5,55443.6,62397.9,1790.5,6790.1,8194.1
Catalina Island,7,7,19.6,11.2,2004.4,2004.4,1996.5,2005.9,76.7,110.3,105.7,60.8,14.0,16.6,19.2,14.8,1.0,3.7,1.9,2.9,3.6,273.5,278.7,13687.7,67387.5,85338.9,1955.4,9079.6,10772.5
Cabo Rojo,2,2,2.3,3.5,2011.5,2011.5,2011.5,2011.5,220.9,220.9,221.2,220.9,29.0,29.0,29.0,29.0,35.5,35.5,38.2,36.5,0.8,60.0,61.1,6021.4,17663.0,24358.4,3010.7,12061.5,15208.2
Manzanillo,2,2,22.8,27.2,2009.5,2009.5,2009.0,2009.3,513.9,513.9,512.8,505.0,66.5,66.5,72.1,68.6,88.0,88.0,79.2,84.8,5.5,421.1,429.2,18168.4,69370.8,85112.8,9084.2,42404.3,53857.6
Cayo Levantado,1,1,4.9,5.4,2007.0,2007.0,2007.0,2007.0,680.4,680.4,680.4,680.4,47.0,47.0,47.0,47.0,7.0,7.0,7.0,7.0,1.1,85.2,86.8,9276.3,27210.9,37525.6,9276.3,37163.1,46858.5
Samana,1,1,0.2,0.3,1983.0,1983.0,1983.0,1983.0,80.0,80.0,80.0,80.0,3369.0,3369.0,3369.0,3369.0,393.0,393.0,393.0,393.0,31.8,2385.6,2431.4,1132.1,202.1,310.3,1132.1,2939.2,3742.0
