Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Cayo Levantado,29,12,787.5,91.4,2005.7,2002.2,2009.1,2009.0,521.7,435.3,514.6,514.5,33.0,35.6,38.6,38.0,6.0,6.1,6.2,6.3,169.2,13073.3,13324.3,546353.3,1990600.0,2005200.1,18839.8,60986.2,57323.5
Barahona,27,22,150.7,223.4,2000.3,1998.9,2010.0,2010.2,488.1,596.9,569.7,551.7,47.0,104.8,93.2,86.3,48.0,59.7,84.4,85.9,29.0,2222.0,2264.6,152928.5,445974.7,589476.9,5664.0,22539.4,29490.5
Bani,14,14,82.6,104.4,1994.0,1994.0,1999.7,1998.5,694.1,1207.7,1229.1,1266.0,113.0,337.6,285.8,376.6,318.5,709.8,398.7,470.2,50.5,3815.6,3888.8,212804.7,466075.9,525162.6,15200.3,42904.0,53903.1
Catalina Island,11,10,366.3,75.9,2001.7,2001.1,2008.6,2007.4,661.9,687.6,799.7,776.9,39.0,50.6,54.6,65.2,7.0,9.0,12.8,9.1,71.0,5487.0,5592.3,128499.7,682320.4,776314.8,11681.8,56306.7,65467.5
Cabo Rojo,10,10,326.1,434.0,2004.4,2004.4,2009.7,2009.5,1484.9,1999.8,2249.1,2145.2,115.0,167.6,236.5,226.2,31.0,59.1,111.2,97.6,58.0,4463.4,4549.1,177394.6,718012.3,922422.3,17739.5,102711.2,134459.0
Punta Cana,10,7,205.0,23.3,2003.5,2001.1,2007.2,2004.4,319.3,541.0,286.5,342.5,28.0,91.5,37.9,91.0,6.5,9.2,5.9,5.6,47.3,3629.8,3699.5,87173.5,392828.0,449809.2,8717.3,35743.0,39126.9
Casa De Campo,3,3,0.2,0.1,1983.3,1983.3,1985.6,1985.5,252.3,239.7,243.4,237.6,33.0,39.0,36.8,37.8,7.0,32.7,22.0,26.4,0.6,46.0,46.9,3782.6,8944.6,11976.3,1260.9,3255.7,4395.8
Barcequillo,3,3,101.2,144.0,2000.0,2000.0,2008.8,2010.3,3946.6,3324.4,3732.7,3883.7,357.0,430.0,592.0,606.6,2970.0,2390.7,1044.3,905.8,31.0,2349.7,2394.8,114366.9,274920.7,369801.9,38122.3,130896.4,162373.8
Samana,2,2,1.7,0.9,1995.0,1995.0,1990.7,1990.3,1143.1,1143.1,741.6,730.0,744.0,744.0,472.1,446.5,70.5,70.5,52.5,50.8,4.3,322.4,328.6,6307.5,12941.5,13945.3,3153.7,7017.6,7923.8
Ocoa Bay,1,1,4.0,4.4,2007.0,2007.0,2007.0,2007.0,554.4,554.4,554.4,554.4,30.0,30.0,30.0,30.0,14.0,14.0,14.0,14.0,0.9,69.2,70.5,7558.4,22171.8,30576.4,7558.4,30281.0,38181.0
Higuey,1,1,12.4,21.2,2016.0,2016.0,2016.0,2016.0,944.5,944.5,944.5,944.5,122.0,122.0,122.0,122.0,559.0,559.0,559.0,559.0,7.2,557.1,567.8,4080.0,29878.8,34449.7,4080.0,35232.5,43311.1
