Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Puerto De Haina,226,79,485.0,680.0,2007.8,2007.3,2008.3,2008.2,196.2,229.0,230.1,229.9,22.0,132.4,43.3,36.4,19.0,51.0,47.8,48.2,163.8,12500.5,12740.6,571896.1,1821395.1,2180805.0,2530.5,10206.7,12816.3
Azua,126,24,233.9,267.0,2007.7,2008.1,2008.8,2008.5,136.6,237.6,228.1,224.1,33.0,190.6,539.8,528.0,32.0,40.8,61.3,58.6,139.5,10633.2,10837.4,187376.7,614617.1,655885.7,1487.1,7913.8,10745.1
Puerto Plata,70,34,427.7,522.2,2006.6,2005.3,2006.6,2007.4,316.5,375.4,340.2,345.3,23.5,307.3,29.7,27.4,18.5,115.5,45.6,56.4,161.1,12296.5,12532.6,436908.2,1636376.3,1926996.6,6241.5,25941.5,31824.4
Santo Domingo,66,27,122.0,66.6,2006.8,2000.9,2011.7,2003.1,106.8,155.7,83.3,105.5,32.5,179.3,126.7,347.0,22.0,108.4,26.8,44.6,92.4,7023.2,7158.1,110514.1,328163.1,371020.2,1674.5,5240.9,5951.1
San Pedro De Macoris,56,29,74.6,95.8,2007.8,2006.0,2010.1,2010.3,105.4,195.5,118.0,118.0,28.0,113.5,47.2,38.9,27.0,69.3,73.9,61.2,35.6,2714.2,2766.3,71631.5,242728.2,271961.1,1279.1,5577.7,7604.2
Caucedo,44,31,107.6,133.0,2008.8,2008.3,2008.5,2008.5,91.2,198.6,93.7,90.8,17.0,281.5,128.9,61.3,10.5,39.7,46.4,49.0,50.0,3798.0,3870.9,121895.2,366033.2,420184.1,2770.3,9106.9,10883.6
Puerto Viejo,38,17,49.7,54.1,2003.9,2002.9,2007.6,2007.6,122.3,175.6,226.0,207.0,67.5,152.8,218.5,200.3,38.5,53.7,29.5,28.8,19.2,1452.1,1480.0,47674.7,140068.0,162819.5,1254.6,6048.5,7951.5
Puerto Palenque,29,25,129.8,182.9,2007.5,2008.3,2009.4,2009.7,105.7,293.7,160.6,158.4,26.0,45.2,141.2,131.2,21.0,68.3,58.0,53.6,43.6,3356.2,3420.7,138966.5,411339.7,498336.6,4791.9,19264.4,24192.8
Barahona,27,15,33.9,37.6,2002.4,2000.7,2006.6,2006.9,136.8,325.3,260.3,239.2,55.0,306.1,153.3,132.5,42.0,313.6,117.0,103.9,16.4,1233.9,1257.5,45550.2,126211.2,158204.2,1687.0,7087.0,9465.7
Bani,11,9,8.8,11.7,2000.6,2000.2,1999.5,1999.2,84.7,128.9,109.7,112.1,18.0,23.2,35.7,36.9,22.0,27.6,20.3,21.3,3.3,248.5,253.3,14993.2,39253.2,45301.1,1363.0,5475.9,7071.9
La Romana,9,5,6.3,9.5,2013.1,2010.8,2011.1,2011.0,139.3,357.0,243.8,245.4,182.0,256.3,54.7,27.8,64.0,223.9,61.6,36.9,4.8,361.2,368.1,11109.3,35021.4,44488.3,1234.4,4374.4,5701.5
Catalina Island,5,4,4.9,4.3,2001.6,2000.0,2006.6,2006.0,49.9,65.1,48.1,81.3,14.0,10.4,13.6,12.9,9.0,15.0,26.6,31.6,4.5,344.9,351.5,5301.8,23240.2,21602.9,1060.4,3960.8,4701.3
Cabo Rojo,3,3,8.7,10.5,2003.3,2003.3,2013.8,2012.7,214.7,210.8,231.2,227.4,31.0,43.7,31.9,33.2,21.0,21.7,32.8,31.6,1.8,139.7,142.4,9631.3,28383.0,35462.0,3210.4,15315.9,20650.4
Punta Cana,3,2,6.1,0.7,2011.0,2010.5,2009.1,2009.2,210.8,214.2,184.6,186.1,52.0,32.0,12.4,13.8,40.0,36.8,22.1,23.2,2.4,187.8,191.5,2044.7,14898.2,19696.9,681.6,4199.3,4978.0
Cayo Levantado,2,2,16.1,2.0,2000.0,2000.0,2008.8,2008.9,176.8,176.8,228.1,228.8,26.5,26.5,36.8,36.9,11.5,11.5,14.0,14.0,6.6,508.2,518.0,13042.6,44054.4,42438.9,6521.3,19733.4,17950.0
Ocoa Bay,1,1,4.9,5.4,2007.0,2007.0,2007.0,2007.0,680.4,680.4,680.4,680.4,47.0,47.0,47.0,47.0,7.0,7.0,7.0,7.0,1.1,85.2,86.8,9276.3,27210.9,37525.6,9276.3,37163.1,46858.5
Manzanillo,1,1,11.4,16.5,2010.0,2010.0,2010.0,2010.0,497.1,497.1,497.1,497.1,43.0,43.0,43.0,43.0,6.0,6.0,6.0,6.0,1.4,104.7,106.7,6239.5,22782.4,33638.3,6239.5,37332.4,50981.1
