Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Puerto De Haina,1219,428,16602.0,24131.9,2006.0,2007.7,2008.3,2008.5,612.1,1069.1,927.9,962.1,60.0,114.9,160.9,169.2,21.0,56.1,51.6,54.7,3229.5,247426.1,252176.7,17839144.5,57225075.9,68196836.9,14634.2,56217.1,68979.4
Caucedo,890,226,115552.8,129336.4,2006.4,2007.0,2010.5,2010.5,712.3,2418.5,2782.2,2722.9,63.0,171.9,421.7,412.8,18.0,34.9,30.0,29.0,12094.3,926881.4,944677.5,74458052.5,212750083.1,239535258.4,83660.7,279980.2,330664.2
Puerto Plata,506,113,10724.1,4795.7,2000.5,2003.1,2008.1,2007.9,683.2,917.1,605.6,822.4,42.0,141.0,63.2,119.5,18.0,64.5,24.1,60.3,2472.0,189864.2,193509.6,4394314.2,22750436.9,27545283.8,8684.4,44382.3,56406.6
Santo Domingo,396,133,13325.4,5759.2,1996.9,2004.6,2005.3,2006.0,441.9,1337.1,984.0,1185.0,32.0,114.8,338.1,329.5,9.0,42.6,21.3,45.4,1143.2,88086.8,89778.1,6348109.9,24138421.1,28697503.7,16030.6,56299.0,61724.0
San Pedro De Macoris,246,102,4040.2,6145.0,2003.9,2006.7,2009.7,2009.7,503.4,1117.9,1206.1,1212.4,49.0,131.8,219.7,221.6,42.0,53.0,55.1,54.2,679.4,52062.6,53062.2,2995566.8,11544111.4,13043608.9,12177.1,57736.1,73797.1
Azua,162,39,3751.8,4472.9,2004.1,2007.9,2009.3,2008.8,773.3,1828.9,1476.8,1483.1,66.5,125.9,230.1,232.0,42.0,141.3,96.8,102.7,702.0,53308.0,54331.5,2342684.7,9150823.0,9184656.6,14461.0,86423.7,120573.4
La Romana,136,36,5202.9,1564.7,2008.1,2005.0,2011.2,2009.6,488.3,1446.6,527.7,1165.0,35.0,147.0,71.2,249.1,9.0,50.4,17.3,53.4,1029.6,79597.0,81125.2,2111357.2,9878109.7,11452882.9,15524.7,70133.8,78654.7
Manzanillo,82,33,3107.5,3538.5,2000.5,2002.2,2004.2,2004.4,3894.4,1795.3,3055.3,2914.5,202.5,142.1,207.3,207.7,45.0,59.0,49.1,49.3,1190.2,91211.6,92962.9,9315551.9,20628299.5,23470089.4,113604.3,250846.6,274544.4
Puerto Palenque,41,34,3131.9,4132.2,2007.0,2007.1,2006.8,2007.0,690.8,1266.1,2372.1,1915.1,79.0,144.8,500.0,444.7,32.0,60.3,38.6,45.6,424.4,32838.4,33468.9,2008343.1,5462217.6,6392347.2,48984.0,165345.9,199480.5
Barahona,29,24,503.6,760.4,2001.3,2002.3,2007.9,2007.4,778.2,1118.5,1406.0,1389.4,143.0,146.8,261.8,264.8,56.0,75.9,63.0,62.4,85.7,6464.4,6588.5,516212.5,1434342.3,1794380.9,17800.4,66808.7,86078.8
Cayo Levantado,28,12,699.0,113.5,2006.2,2003.6,2008.8,2008.2,409.6,766.0,476.5,642.1,23.0,59.8,52.3,158.8,7.0,9.3,8.5,11.3,159.9,12274.7,12510.3,494250.2,1843112.6,1958338.4,17651.8,61272.8,61063.1
Puerto Viejo,20,10,335.1,559.3,2004.4,2008.2,2013.1,2013.5,472.2,1116.5,1508.0,1687.0,62.0,151.3,362.1,374.7,27.5,52.0,38.4,37.8,51.8,3953.7,4029.6,198010.8,522625.4,607806.2,9900.5,39497.0,48252.3
Punta Cana,16,13,573.5,69.3,2005.2,2004.4,2008.3,2008.2,330.5,359.5,731.3,381.4,41.0,36.0,57.1,48.8,11.0,26.6,10.3,12.8,104.9,8085.0,8240.3,50595.9,669586.9,878306.2,3162.2,38350.6,49151.2
Bani,16,16,93.1,103.0,1989.7,1989.7,2010.4,2010.0,442.3,650.7,1117.7,1083.1,108.5,195.4,145.3,151.8,34.0,65.8,17.0,18.9,25.1,1912.8,1949.5,121494.3,374027.4,388875.4,7593.4,30141.5,39875.5
Catalina Island,14,13,663.4,529.1,2003.6,2003.2,2011.3,2013.3,597.7,898.0,1010.1,2218.7,41.0,69.2,149.2,205.7,13.5,33.5,33.3,44.4,110.0,8482.3,8645.2,300545.2,1160104.2,1396190.4,21467.5,90986.1,109391.2
Cabo Rojo,9,9,312.4,477.8,2006.3,2006.3,2010.8,2011.0,1499.1,1802.7,2651.4,2777.8,122.0,182.0,281.0,293.1,17.0,51.8,37.2,31.6,43.8,3358.9,3423.4,156842.8,790739.4,973959.3,17427.0,110742.0,139046.2
Samana,4,4,2.9,2.3,1995.2,1995.2,1988.8,1985.4,697.0,658.7,597.4,517.5,92.0,103.2,86.4,72.6,61.0,61.2,66.0,56.4,2.5,185.1,188.6,13921.3,17567.3,20409.1,3480.3,8454.9,10345.8
