Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Canada,6620,1582,147045.0,178492.4,1994.9,2003.7,2005.5,2005.4,328.7,1145.8,747.9,857.0,36.0,126.3,172.8,221.4,12.0,61.7,43.8,54.6,22282.4,1681544.1,1713829.8,94425410.3,279012227.3,331052939.9,14263.7,50820.2,61036.9
Mexico,5779,1869,257978.5,258016.3,2006.3,2008.1,2007.1,2008.0,759.2,1215.2,1027.6,1139.7,69.0,136.7,160.9,206.2,33.0,79.5,56.5,75.2,39955.4,3048456.1,3106986.4,135807365.5,481476658.9,562447551.5,23500.1,95695.5,117177.7
Bahamas,3631,619,74028.1,53615.1,1999.0,2004.4,2003.8,2005.5,259.1,869.8,445.0,693.9,21.0,82.3,103.8,170.8,8.0,50.3,28.4,39.6,13556.4,1038306.4,1058241.9,40313027.2,143812263.6,161651050.8,11102.5,40592.9,46988.5
Japan,1992,1145,571819.8,616073.2,2008.7,2009.3,2009.5,2010.3,4915.6,6304.7,5949.0,5994.0,407.0,535.0,526.0,572.5,22.0,61.4,40.5,51.9,51619.6,3934658.7,4010204.2,270814056.0,928104917.5,1034125359.3,135950.8,562405.8,701192.4
Colombia,1359,679,82389.9,113040.9,2006.8,2008.5,2007.7,2008.2,1633.4,1781.8,1791.7,1843.8,137.0,172.9,175.4,190.2,22.0,61.3,40.3,47.2,10437.2,803677.3,819107.9,67563186.5,183889150.0,210804920.0,49715.4,161285.0,192344.5
China,1120,684,566374.2,634456.2,2009.6,2009.8,2011.4,2011.5,5857.2,6846.4,7256.2,7220.9,445.5,544.4,595.0,644.4,24.0,63.6,44.5,48.5,50119.9,3831791.4,3905361.8,276510371.2,791746746.4,919499890.1,246884.3,911196.2,1106309.0
Brazil,984,775,201191.0,325988.8,2009.6,2009.9,2010.3,2010.5,4718.1,5011.7,5494.3,5659.6,414.5,468.8,560.8,591.0,70.0,121.1,104.5,108.8,20101.4,1540045.3,1569614.2,113814412.1,331597789.9,391439586.6,115665.1,455870.9,573664.0
"Korea, Republic of",967,641,390715.0,464980.4,2009.2,2010.0,2010.3,2010.4,5381.8,6927.7,6899.4,6948.9,440.0,557.9,585.9,632.3,17.0,53.6,37.1,41.9,38306.2,2887167.3,2942600.9,204494955.3,634866609.9,693755240.9,211473.6,811714.4,1015806.9
Panama,919,742,100114.3,146357.2,2009.3,2009.2,2011.3,2011.0,1666.3,2426.1,2703.5,2629.5,167.0,222.5,273.4,291.5,40.0,81.6,279.8,220.3,11417.4,861908.6,878457.2,62384897.2,181865863.4,201770136.4,67883.5,257389.0,333590.4
Dominican Republic,868,301,28827.7,32343.9,2005.2,2007.3,2006.7,2007.6,1157.0,1513.8,1278.8,1410.6,91.0,132.4,112.0,124.2,16.0,58.5,32.7,39.8,4323.9,332908.2,339300.1,24231887.1,78478623.6,90500212.7,27916.9,103079.6,125815.5
Spain,810,565,154694.1,204688.0,2008.6,2009.0,2008.4,2008.6,4461.8,4533.1,4359.1,4430.7,333.5,372.5,339.0,360.5,21.0,45.8,38.6,40.4,16950.8,1301835.6,1326830.8,104568080.8,294410344.6,337250211.0,129096.4,444980.3,531983.4
United Kingdom of Great Britain and Northern Ireland,735,512,146925.1,200976.5,2010.0,2010.2,2009.6,2009.9,4466.3,4414.4,4303.4,4421.7,366.0,398.6,367.1,396.0,31.0,56.3,42.0,48.1,16332.0,1238743.2,1262527.0,96113424.5,268915077.9,307964143.0,130766.6,459456.1,562518.8
Puerto Rico,722,128,15538.6,8022.6,1994.3,1994.6,2009.1,2008.8,1122.6,1507.6,1173.7,1219.6,129.0,182.0,80.3,89.3,15.0,37.8,15.6,22.0,3410.6,245620.4,250336.3,13675882.4,42431483.4,51729652.8,18941.7,61114.3,75726.6
Guatemala,711,209,21341.5,28942.4,2005.9,2007.6,2008.0,2008.7,1039.3,1914.9,1640.4,1731.5,70.0,186.0,171.4,186.6,18.0,52.0,46.4,50.7,4012.0,308208.2,314125.8,23014875.1,73619651.3,83659282.6,32369.7,113869.2,134493.9
Jamaica,694,292,38664.7,31625.4,2006.9,2006.8,2008.5,2006.2,1170.0,1383.2,1139.3,1535.0,97.0,134.1,167.9,307.8,17.0,52.5,30.5,50.5,5834.9,448381.7,456990.7,13644452.4,60383898.9,75472039.4,19660.6,101452.0,127485.2
Honduras,642,221,22374.3,16595.6,2006.6,2008.3,2007.9,2007.4,982.7,1116.9,997.6,1084.3,68.0,102.7,79.2,98.2,12.5,95.2,35.2,65.1,3836.5,294655.9,300313.3,12796830.5,50773520.2,60421067.6,19932.8,85237.8,103944.0
Belgium,594,321,103875.3,105027.5,2006.7,2007.9,2006.6,2006.3,3820.5,4430.8,4055.1,4185.8,258.0,348.9,292.8,322.3,27.0,42.0,35.4,39.3,12236.0,941794.6,959877.1,64689744.9,220435229.6,252796617.2,108905.3,404892.8,476060.7
Netherlands,566,474,109899.8,175106.2,2010.5,2010.2,2011.1,2011.0,4811.9,4484.8,4381.5,4446.4,419.0,425.9,440.2,462.1,46.0,68.7,68.6,73.2,11282.5,862721.4,879285.6,64633280.5,186672227.9,213828036.7,114193.1,429663.3,534546.7
Gibraltar,539,504,89983.3,154245.3,2010.8,2010.8,2011.0,2010.9,4658.1,4330.6,4285.1,4272.4,383.0,386.2,393.2,394.5,9.0,13.3,13.1,13.2,8000.4,615195.3,627007.0,51489996.5,129962557.2,153084941.5,95528.8,352260.8,436359.1
Costa Rica,468,170,17027.6,20299.1,2003.1,2008.1,2005.8,2007.0,1702.5,1920.5,1804.2,1838.6,119.5,185.1,161.8,174.8,40.0,94.6,78.6,91.8,3397.4,261092.5,266105.5,15760209.5,49889906.4,57170845.5,33675.7,120492.1,142683.2
Venezuela (Bolivarian Republic of),458,327,46201.1,83093.9,2008.6,2008.8,2008.7,2008.7,2049.3,2195.1,2220.0,2228.2,182.0,228.3,267.2,269.9,97.5,170.1,179.5,181.1,6724.2,518769.5,528729.9,39091015.3,87118737.7,101064986.5,85351.6,244468.9,303482.1
Haiti,404,103,8690.1,4151.3,1996.5,2001.9,2009.3,2007.8,675.3,1095.9,754.3,1013.8,84.0,126.2,68.4,121.5,25.5,111.8,31.1,81.9,1466.6,112759.8,114924.8,3150550.5,18303044.3,22178224.0,7798.4,44888.6,59213.6
Ecuador,391,178,30533.3,47619.7,2006.3,2005.9,2009.2,2009.2,2669.5,2856.2,3041.1,3144.6,202.0,273.2,334.4,355.3,35.0,80.4,73.1,73.7,4675.6,359874.7,366784.3,32018782.4,80341444.1,92084293.6,81889.5,245139.3,298748.2
Virgin Islands (U.S.),372,125,17766.5,10722.5,2003.7,2005.2,2007.8,2007.9,1053.3,1581.8,1276.2,1509.1,80.0,147.0,103.4,159.5,12.0,30.6,16.1,28.5,3148.8,241891.6,246535.9,6998208.9,32219257.1,39183088.5,18812.4,93012.3,115746.0
Singapore,368,287,285301.5,379421.4,2010.2,2010.2,2011.0,2010.9,10483.5,10304.6,10590.7,10589.5,682.0,825.5,795.6,849.0,18.0,41.2,34.1,38.3,24891.6,1913922.1,1950669.4,143549688.3,381056130.8,439561418.1,390080.7,1393499.0,1704602.5
Cayman Islands,363,60,12755.4,2260.0,1999.0,2003.5,2004.9,2004.4,710.3,872.8,770.0,875.2,56.0,64.1,54.4,97.4,7.0,8.6,7.8,10.4,2733.9,210028.3,214060.9,4485119.8,24397008.5,27710103.4,12355.7,59345.5,70515.0
"Taiwan, Province of China",338,183,170367.6,212179.4,2010.0,2010.9,2010.8,2011.2,5928.7,7757.2,7042.8,7307.6,394.0,608.2,580.4,657.4,19.0,57.3,30.8,36.2,17059.0,1304465.5,1329511.3,99462546.2,267698221.9,301066554.5,294267.9,989909.3,1188786.3
Trinidad and Tobago,336,186,24064.9,33229.3,2008.7,2008.2,2008.2,2008.4,2243.7,2377.1,2529.5,2572.7,176.0,226.4,291.7,310.4,41.0,73.6,61.9,66.2,2931.5,217906.3,222090.1,13763371.2,48761450.0,54865375.9,40962.4,204385.3,270264.7
Germany,314,212,74431.5,56692.0,2008.2,2008.9,2008.1,2009.0,3976.9,4359.4,4103.9,4328.5,268.0,341.6,309.2,369.4,36.0,48.3,47.1,54.3,5768.1,443116.1,451624.0,34107160.0,118991477.8,136976055.4,108621.5,388392.2,438295.0
Turks and Caicos Islands,307,38,10923.2,1272.9,2001.8,2000.6,2007.4,2005.7,611.1,683.7,797.1,745.7,60.0,55.7,51.8,55.0,8.0,7.6,6.4,7.5,2322.3,178582.7,182011.5,3019198.3,19929202.4,21746198.3,9834.5,52666.1,62042.6
France,304,223,53159.4,72985.4,2007.4,2007.9,2007.7,2008.0,4751.0,4709.2,4669.8,4688.8,348.0,411.9,452.6,457.8,25.0,62.3,46.0,53.1,6560.6,501497.5,511126.2,39441077.6,112259644.1,127463684.8,129740.4,446521.8,544456.7
Cuba,287,85,3908.5,2505.2,1998.0,1998.9,2000.5,2006.9,329.4,901.6,372.2,920.7,24.0,119.6,140.8,318.5,21.0,60.8,39.4,61.0,1031.3,78890.5,80405.2,2945181.2,10452688.9,12321484.6,10262.0,36632.4,41544.7
Bermuda,280,40,13017.4,1815.6,2002.6,2003.8,2008.1,2005.2,736.7,1016.6,776.8,846.1,61.0,74.4,54.5,74.5,27.0,61.9,40.0,53.0,2716.6,208465.9,212468.5,4677899.0,22168091.3,25701105.1,16706.8,72983.4,81763.4
Chile,262,202,36164.4,54495.6,2008.9,2009.1,2010.2,2010.2,4345.4,4481.4,4491.9,4501.3,386.5,408.8,419.9,430.1,66.0,94.9,93.1,94.6,4920.8,374471.9,381661.7,25107121.4,85290382.2,96849242.5,95828.7,415430.7,518331.2
Peru,249,229,21833.4,35348.9,2010.8,2010.9,2010.6,2010.8,3081.6,3192.6,3218.7,3214.6,306.0,329.4,335.2,336.9,100.0,128.0,133.9,136.6,3092.4,238691.4,243274.2,14764340.3,47648341.6,57289405.2,59294.5,254853.4,310489.1
Russian Federation,232,181,86928.4,99798.4,2009.6,2009.7,2010.8,2010.8,4701.8,5117.3,5268.5,5243.2,373.5,414.2,416.7,428.2,34.0,44.8,46.2,47.1,7146.6,552166.0,562767.6,44493782.6,120290673.1,143625109.2,191783.5,687857.9,828141.1
Morocco,228,210,35659.3,47868.4,2009.8,2010.2,2009.2,2010.2,4611.3,4385.8,4206.8,4267.2,360.0,374.6,348.8,370.3,94.0,151.9,116.6,137.3,3555.8,274564.2,279835.8,18682330.6,60776008.7,71728251.2,81940.0,348787.5,431744.6
Sint Maarten (Dutch part),192,32,17764.6,2907.2,2009.3,2008.1,2012.1,2009.6,1087.3,1224.0,1127.9,1111.2,69.0,80.9,70.8,75.4,8.0,9.4,8.4,9.0,2680.3,207164.1,211141.7,1823416.3,22813352.1,30314148.7,9497.0,110848.9,145145.4
Italy,189,134,47699.5,71239.8,2009.8,2009.5,2010.2,2009.8,5123.8,5615.4,5430.9,5587.3,408.0,478.7,454.7,487.5,31.0,102.9,77.8,88.5,5190.9,395290.8,402880.3,35319562.4,91577969.5,103642804.4,186876.0,588584.7,718023.7
Turkey,182,160,40598.4,65327.1,2009.4,2010.4,2010.0,2010.1,5720.8,5878.4,5837.9,5788.3,512.0,515.5,517.9,523.2,48.0,85.7,81.5,80.5,3692.3,282368.3,287789.8,19509860.4,55328318.5,63612056.0,107197.0,445121.8,556897.0
Uruguay,151,146,48869.5,86904.3,2010.8,2011.0,2011.5,2011.5,6411.4,6538.4,6972.7,7042.6,566.0,594.0,666.7,676.4,18.0,58.2,52.9,52.7,3661.5,280656.0,286044.6,26777369.4,69016508.5,80395974.4,177333.6,653240.2,812313.5
Aruba,148,76,11344.6,12669.3,2007.0,2007.9,2006.5,2009.6,1267.9,1884.2,1554.4,1907.8,92.5,210.0,178.5,244.7,22.0,116.7,65.1,94.6,1749.2,134987.1,137578.9,6868503.0,21991316.9,25922200.6,46408.8,167392.8,205259.6
Egypt,137,121,38981.9,56682.0,2011.5,2011.5,2011.3,2011.5,6515.6,6425.7,6225.6,6308.5,537.0,559.2,512.5,541.7,71.0,141.4,106.7,119.8,3851.5,294944.0,300606.9,19199035.9,55576451.5,64183543.4,140138.9,564399.4,691392.2
Malaysia,131,86,99170.7,129495.0,2009.9,2009.9,2010.7,2010.7,10595.8,9957.7,10425.3,10493.8,693.0,775.9,759.8,800.1,19.0,50.1,34.8,41.4,8888.2,687663.9,700867.0,61710976.8,158847341.2,183088742.8,471076.2,1512136.4,1786726.8
New Zealand,129,72,36199.4,31057.6,2007.6,2007.0,2008.6,2008.4,5724.4,7175.3,6894.0,6409.8,371.0,511.0,470.6,438.4,14.0,49.8,23.5,26.9,4096.0,316728.5,322809.7,26974747.5,87650248.2,100042166.5,209106.6,682346.7,770990.4
Norway,129,84,13563.1,19469.9,2009.1,2008.0,2009.6,2009.2,5067.7,4580.3,4399.3,4338.8,394.0,440.2,439.9,453.4,41.0,59.0,57.7,61.3,1728.3,123816.5,126193.8,11618186.0,31620807.2,37645903.4,90063.5,344093.8,439600.4
Belize,128,39,4240.8,1026.0,2005.3,2004.9,2010.9,2007.2,826.0,1106.0,937.4,1021.7,67.0,104.4,69.0,94.1,10.0,86.4,11.6,27.7,737.3,56724.3,57813.5,1377936.6,7379934.1,9697369.6,10765.1,57744.7,73616.7
Malta,122,117,22737.0,37756.3,2010.4,2010.6,2011.2,2011.1,5568.5,5109.5,5187.0,5170.5,434.0,434.5,451.0,456.4,11.5,16.0,16.6,17.3,2135.1,162736.4,165860.9,13522385.5,34897173.5,41131390.6,110839.2,411533.9,513772.1
Hong Kong,119,85,71365.6,82779.6,2011.5,2011.2,2012.1,2012.0,6107.0,7076.4,7485.2,7268.7,490.0,575.4,578.3,573.0,17.0,20.3,22.4,21.6,5975.5,462213.8,471088.3,32485416.7,87805671.5,106523890.3,272986.7,1030171.3,1243025.9
South Africa,116,107,41888.5,64877.6,2009.6,2009.8,2010.1,2009.9,7979.7,8098.6,8110.3,8125.8,681.0,701.3,724.3,752.3,13.5,31.8,25.5,25.0,3802.0,291015.0,296602.5,21061614.7,66213463.4,74501338.7,181565.6,751714.4,964411.3
Portugal,109,108,17520.1,20759.4,2008.5,2008.6,2009.0,2009.4,3639.7,3752.1,3616.0,3922.7,307.0,327.7,303.4,358.4,36.0,74.6,64.5,83.6,2106.7,160432.4,163512.7,8410822.5,28667858.9,32840908.0,77163.5,326850.3,401832.6
El Salvador,93,80,7016.9,11384.3,2011.9,2012.2,2012.0,2012.0,2503.5,2629.8,2690.3,2681.0,250.0,270.0,270.7,272.8,68.0,72.1,76.1,76.5,782.3,60349.7,61508.4,4181922.2,12849638.5,15493926.4,44966.9,209353.5,258722.7
Australia,92,85,33091.9,44296.6,2011.6,2011.8,2011.6,2011.5,9343.4,9148.0,10635.0,10510.8,691.5,756.7,976.8,1023.0,71.0,127.5,118.8,132.0,3389.5,246233.4,250961.1,14470913.8,55664422.0,61806450.4,157292.5,775801.7,1006640.7
Denmark,89,84,14000.0,23446.5,2010.4,2010.2,2010.0,2009.8,5045.5,4842.0,4886.5,4898.4,423.0,418.6,438.8,444.8,13.0,34.4,31.3,29.5,1401.2,105426.5,107450.6,9813143.5,24199903.0,29255047.2,110260.0,392115.8,488887.9
Indonesia,89,78,53062.6,91021.7,2008.2,2010.4,2012.4,2012.3,12957.1,10898.2,11400.3,11871.2,943.0,953.6,1151.0,1178.7,32.0,73.2,73.8,73.5,4027.5,311414.3,317393.5,25275414.6,68323839.6,71659371.7,283993.4,1071173.6,1411320.3
India,88,68,63851.5,95371.7,2011.3,2009.9,2012.4,2012.2,10262.4,10639.6,10907.6,11087.1,854.5,910.7,910.8,975.4,48.0,131.9,84.3,98.9,5222.0,381874.2,389206.1,23997436.4,80845797.9,80046762.4,272698.1,1220409.7,1658120.1
