Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Brooklyn,2811,254,1537.4,1694.9,1994.0,1995.9,2006.5,2007.5,102.8,394.5,361.4,338.2,20.0,77.2,167.2,197.4,14.0,62.3,420.9,100.1,938.4,70544.2,71898.6,5819026.9,13770841.0,17731735.6,2070.1,5489.6,7114.9
Norfolk,2260,736,47864.2,54211.2,2000.6,2005.0,2008.4,2008.3,312.5,536.2,449.6,455.4,31.0,138.7,83.8,93.1,20.0,62.4,26.8,28.1,5815.9,437073.8,445465.6,34226572.3,91060197.9,104721627.6,15144.5,47740.9,55970.9
Pasadena,2182,989,13547.0,18932.0,2003.4,2008.1,2009.7,2009.6,85.6,403.7,392.8,356.3,21.0,65.4,164.9,169.4,41.0,66.6,71.8,78.3,3172.7,239194.5,243787.0,9758787.7,30973474.9,38693503.7,4472.4,18238.6,22725.4
New York,1961,347,4844.1,4839.4,1993.9,2000.3,2010.9,2011.3,87.2,262.7,434.6,394.7,24.0,75.3,79.2,80.4,10.0,42.1,53.1,56.6,969.2,72806.8,74204.7,4400797.7,11158368.6,14010056.3,2244.2,6989.3,8732.6
Savannah,1867,734,62615.5,62859.2,2006.3,2007.5,2008.5,2008.5,555.6,646.4,612.7,572.5,51.0,74.7,97.4,82.4,19.0,34.9,25.4,25.8,6593.5,496814.7,506353.5,41120347.2,122600256.5,142913852.9,22024.8,74338.6,86897.2
Newark,1669,394,17448.9,13707.0,1995.5,2003.9,2007.0,2007.5,127.4,405.2,472.2,480.2,27.0,46.6,56.4,57.7,15.0,26.3,25.6,29.5,1729.1,129926.4,132421.0,10312205.9,32247826.0,37326218.8,6178.7,20246.4,23213.6
Baytown,1620,522,26680.0,35522.0,2001.6,2005.3,2006.3,2006.3,255.0,715.1,885.3,836.8,59.0,108.1,145.3,161.3,27.0,60.1,50.4,56.4,4433.1,333731.4,340139.0,22083397.3,62358664.2,71934273.1,13631.7,44170.7,52936.5
Houston,1579,753,20481.1,34497.6,2003.0,2007.1,2008.3,2008.3,227.0,640.4,659.3,660.2,60.0,121.7,249.4,237.7,28.0,43.9,57.0,56.7,4146.2,312515.6,318515.9,16106314.2,46451767.3,54673435.7,10200.3,37072.2,46760.7
Baltimore,1562,631,30026.7,23511.1,2002.1,2005.6,2007.8,2007.8,383.9,521.6,472.7,463.8,34.0,67.3,77.4,91.1,23.0,52.0,37.5,40.2,3080.3,231534.7,235980.2,17703991.0,53444243.7,62513603.9,11334.2,37236.4,42887.7
Honolulu,1561,99,30231.6,22005.8,1984.7,1993.9,1991.7,1988.9,145.1,1492.8,1480.1,2079.2,18.0,220.1,123.2,133.8,22.0,54.4,41.3,41.8,8296.5,636235.8,648451.5,23234314.5,78136539.7,88629198.1,14884.3,51693.9,61132.7
