Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Kaohsiung,4054,1059,43767.8,69626.6,2002.0,2004.2,2001.0,2000.8,224.7,1301.8,579.4,636.9,19.0,244.5,1014.9,1094.0,16.0,80.4,221.9,246.0,9102.6,697122.0,710506.7,63736246.3,134302978.6,157642136.6,15721.8,49802.1,61614.5
Taichung,2600,710,12244.2,18894.0,2004.0,2004.9,2004.9,2005.2,134.4,559.2,277.5,298.5,12.0,85.2,233.1,244.1,14.0,71.6,89.8,95.3,2948.9,225645.4,229977.8,15756216.0,39897527.9,47309429.2,6060.1,20965.2,25850.6
Keelung,2290,353,9126.3,12465.8,2004.0,2004.3,2004.4,2004.0,226.0,734.9,287.0,300.0,18.5,142.7,245.6,297.6,9.0,71.8,41.7,45.4,2266.7,174002.7,177343.6,14894542.2,40550202.7,47312164.6,6504.2,21536.0,26087.8
Taipei,1204,322,10264.8,14281.3,2002.2,2002.2,2000.8,2000.0,209.2,1275.8,465.6,504.7,17.0,151.6,554.9,607.2,14.0,82.3,118.6,139.4,2333.0,178497.1,181924.2,17564052.9,40135624.8,45887712.1,14588.1,46053.9,56194.9
Mailiao,711,421,11632.2,18153.7,2002.6,2003.9,2002.8,2002.3,249.2,840.6,875.6,844.2,19.0,105.7,615.6,604.3,24.0,58.4,58.6,61.3,1929.9,145917.1,148718.7,15014225.9,32780201.8,37884006.7,21117.1,63479.3,78621.0
Hualien,563,64,2078.2,2802.3,1997.1,2002.7,2000.2,1999.3,199.0,491.5,380.0,352.5,20.0,49.7,83.8,85.0,29.0,51.9,110.5,107.7,486.6,37188.9,37902.9,2051140.1,5480696.5,7350084.5,3643.2,13871.5,17133.3
Lung-Men,500,176,4185.1,6345.5,1999.0,2002.3,2001.7,2003.5,205.8,954.9,448.4,429.3,11.0,135.6,289.1,307.7,32.0,87.4,86.1,86.3,842.2,64531.1,65770.1,4954286.1,10118997.7,11762669.6,9908.6,29867.3,36377.2
Sha-Lun,192,136,4063.0,6941.5,1997.6,1998.2,2001.1,2001.4,551.0,1607.3,729.3,695.0,64.5,183.2,548.4,540.9,33.0,109.0,206.9,190.3,706.0,54096.7,55135.4,6889123.3,13359240.5,15380572.4,35880.9,107202.7,132731.1
Mai-Liai,137,103,1463.6,2499.4,1996.1,1997.5,1997.0,1996.9,604.2,1289.5,1321.6,1375.2,41.0,108.6,504.7,533.5,50.0,186.6,495.1,516.0,378.0,28804.3,29357.4,3182172.0,4904105.3,6071572.6,23227.5,66880.6,84073.4
Wu-Tu,17,17,133.4,211.5,1998.6,1998.6,1996.4,1995.2,660.4,1189.6,558.7,547.5,72.0,240.9,695.1,779.4,32.0,45.6,43.0,41.3,43.8,3331.2,3395.1,272372.6,721808.6,900746.6,16021.9,54228.3,68113.0
