Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,9348,1073,379569.6,426155.8,2005.5,2007.7,2009.0,2008.8,494.0,906.4,1090.5,1078.9,45.0,78.0,220.3,215.5,13.0,23.7,40.3,39.7,50311.7,3888034.6,3962684.9,287336749.0,845313435.6,960745735.4,30737.8,103025.2,121186.3
General cargo,2566,798,24053.1,34029.4,2005.8,2005.4,2005.3,2005.4,742.1,1514.5,1282.5,1270.2,87.0,213.1,425.6,417.3,26.0,83.1,82.6,80.9,4541.9,347971.2,354652.2,30270190.6,94663774.4,134705667.8,11796.6,52163.8,69325.6
Chemical tanker,2523,835,37121.8,59676.5,2006.9,2007.5,2008.3,2008.2,939.4,1649.6,1512.8,1516.0,92.0,177.6,318.1,318.4,23.0,50.1,86.4,86.7,8537.2,656348.7,668950.6,40565967.0,148389418.2,177815011.2,16078.5,66998.2,82043.2
Bulk carrier,2521,1287,208447.5,380471.5,2007.3,2009.3,2009.7,2009.8,1506.2,2190.7,2328.0,2356.1,143.0,226.9,346.5,346.3,55.0,103.5,118.0,118.3,14704.7,1138050.3,1159900.9,96549738.1,237279013.6,286256946.9,38298.2,143212.8,173302.1
Liquefied gas tanker,954,359,117586.8,95475.9,2006.6,2007.7,2008.5,2008.4,1585.5,2531.0,3419.2,3327.4,126.0,214.2,372.1,379.6,26.0,65.5,119.1,115.9,13875.8,901684.3,918996.7,26948214.8,170205185.0,146696301.1,28247.6,229604.3,347393.5
Oil tanker,917,540,107818.6,198267.4,2005.1,2005.6,2007.6,2007.6,1629.8,2320.9,2319.0,2336.2,150.0,287.9,377.3,372.9,37.0,101.3,79.6,78.2,9358.7,722783.8,736661.2,87339653.7,151312681.3,168604119.1,95245.0,254417.2,316872.8
Vehicle,290,169,18855.4,6113.4,2008.1,2008.2,2009.4,2008.9,1077.9,1324.4,1289.9,1288.8,83.0,98.1,113.9,115.4,12.0,24.5,21.6,22.0,1184.9,91724.8,93485.9,6190584.7,27293840.8,31609049.4,21346.8,81139.3,87323.7
Ferry-RoPax,249,4,959.0,201.6,2004.3,2004.2,1995.3,1994.5,152.6,212.9,248.1,254.0,12.0,20.0,16.3,16.2,5.0,80.8,35.4,36.3,245.5,18701.8,19060.9,1252487.2,3097301.8,3800409.2,5030.1,10737.2,9779.3
Cruise,173,30,10439.2,1186.5,1999.1,1999.9,2000.5,1999.1,504.9,784.8,769.7,815.0,38.0,54.6,132.5,143.5,10.0,16.9,26.9,29.6,2012.1,155856.5,158848.9,3382141.0,22222170.0,27247915.5,19549.9,110719.4,124812.0
Ro-Ro,129,5,1524.7,513.5,2003.4,1999.6,2007.8,2006.4,365.8,708.6,621.4,592.9,40.0,52.0,60.9,65.2,4.0,144.0,17.3,24.1,261.5,20253.7,20642.5,551233.9,1015752.5,1184300.9,4273.1,10043.4,10661.3
Refrigerated bulk,94,50,1670.2,1877.5,1993.3,1993.8,1996.6,1996.5,1763.7,4828.9,4433.7,4358.1,244.0,556.3,1082.7,1071.3,43.0,140.5,131.4,128.1,1078.7,81780.5,83350.6,5569845.7,12170383.3,13708792.2,59253.7,126268.9,136332.5
Service - other,73,31,722.9,546.3,1993.7,1995.1,1997.6,1997.4,904.6,2696.7,1496.7,1406.4,148.0,522.9,723.8,637.2,45.0,145.4,141.2,113.6,268.7,20259.8,20648.8,3812430.0,7822269.3,8428968.9,52225.1,116209.6,131217.1
Miscellaneous - fishing,68,58,584.3,481.7,2005.8,2006.3,2007.0,2008.1,4077.1,7185.7,6933.3,6858.6,666.0,1247.4,2057.4,2000.9,74.5,240.8,387.8,205.2,259.6,19489.2,19863.4,3387262.3,7513600.8,8542203.2,49812.7,117231.9,138971.3
Service - tug,31,21,60.1,59.3,1998.0,2002.2,1996.2,1995.1,855.2,1895.6,1487.6,1574.0,226.0,438.7,891.6,958.9,29.0,120.7,71.6,68.7,60.3,4555.8,4643.3,1516010.7,3584909.0,4799999.3,48903.6,126277.8,170496.4
Other liquids tankers,21,2,23.8,23.7,2002.4,2002.5,2002.7,2002.7,600.7,612.4,608.3,606.8,76.0,62.2,143.3,143.6,27.0,25.5,37.1,37.1,36.0,2785.3,2838.7,12151.9,34697.5,74807.8,578.7,2004.7,3239.4
Ferry-pax only,4,3,1.1,0.1,2012.8,2011.0,2004.0,2007.0,470.0,1168.8,895.4,648.5,78.5,130.7,185.9,157.9,22.0,33.3,20.0,26.5,1.0,77.9,79.4,7902.6,16094.4,20274.0,1975.7,4594.3,6056.8
