Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,9314,1071,462936.5,518848.8,2005.5,2007.7,2008.8,2008.6,586.9,1163.1,1333.7,1317.6,47.0,83.4,231.4,228.0,10.0,17.5,18.5,18.4,54912.4,4246036.1,4327560.0,340031491.9,991560322.4,1129494908.4,36507.6,122415.0,144084.1
General cargo,2551,791,31360.6,45370.9,2005.7,2005.4,2007.2,2007.4,774.6,1601.5,1678.6,1699.0,81.0,173.7,451.0,458.1,34.0,72.7,67.9,67.8,5007.7,384224.8,391602.0,34117271.6,109096804.3,156043304.6,13374.1,62052.8,82733.6
Bulk carrier,2525,1291,253622.9,465872.4,2007.4,2009.3,2009.6,2009.7,1518.5,2611.7,2844.2,2897.2,150.0,265.2,451.4,455.5,61.0,89.8,104.6,105.0,18260.5,1413398.9,1440536.1,115638648.8,281019455.3,337534466.9,45797.5,168815.9,203726.7
Chemical tanker,2521,833,41646.8,67139.7,2006.9,2007.6,2008.3,2008.2,987.3,1705.2,1711.8,1721.0,87.0,166.6,369.2,370.1,25.0,42.5,58.9,59.1,8922.8,685487.0,698648.4,43016436.3,161104762.7,192687005.0,17063.2,72895.9,89264.3
Liquefied gas tanker,954,356,142396.7,115629.6,2006.7,2007.7,2008.6,2008.6,1576.9,3012.6,4108.2,3987.0,124.0,224.6,495.6,496.9,25.0,40.3,46.2,46.0,17908.2,1142832.0,1164774.4,33537902.4,206922942.2,179249794.2,35155.0,280733.6,422953.3
Oil tanker,913,535,223138.6,416881.7,2005.1,2005.7,2009.3,2009.4,1785.0,4000.9,4883.9,5002.8,165.0,379.6,804.9,815.6,45.0,114.5,56.4,53.7,16212.4,1253262.4,1277325.1,153993461.6,266925348.9,295369051.3,168667.5,445943.9,555860.0
Vehicle,294,170,27197.3,9248.4,2008.0,2008.2,2009.0,2008.6,1126.8,1881.6,1832.6,1917.8,73.0,122.3,232.5,244.9,6.0,8.8,8.4,8.4,1730.3,133963.4,136535.5,9365199.2,41290486.9,47818592.1,31854.4,121078.6,130307.2
Ferry-RoPax,249,4,891.9,183.1,2004.2,2004.2,1996.5,1995.4,193.6,412.2,229.5,229.2,14.0,107.5,21.6,20.8,9.0,12.5,15.6,14.1,244.7,18605.0,18962.2,1137499.3,2812945.9,3451502.6,4568.3,9751.4,8881.5
Cruise,171,30,9211.6,1014.0,1999.2,1999.9,2001.7,2000.1,450.5,838.2,685.5,705.0,21.0,52.4,82.6,83.7,9.0,11.6,70.5,77.3,1763.3,136581.8,139204.2,3204395.7,19236627.5,23067840.9,18739.2,97363.0,107515.3
Ro-Ro,127,5,1260.7,465.8,2003.4,1999.6,2006.6,2004.5,295.0,577.4,522.5,546.2,17.0,65.7,73.0,104.8,22.0,21.1,29.2,33.5,255.0,19755.2,20134.5,500067.2,921468.2,1074371.6,3937.5,9254.7,9824.0
Refrigerated bulk,102,53,970.0,1142.4,1992.8,1992.6,1988.2,1987.6,1060.5,3443.1,2390.1,2500.0,98.0,338.8,1070.1,1092.1,84.5,276.4,799.8,855.9,871.0,65951.0,67217.2,3389075.1,7405293.8,8341367.0,33226.2,70804.7,76447.8
Service - other,74,31,767.8,579.7,1993.5,1994.0,1998.7,1999.4,667.5,2855.3,1577.2,1502.9,85.0,424.5,573.9,471.4,140.5,250.5,334.3,321.6,245.6,18589.1,18946.0,4045380.1,8300231.8,8944002.4,54667.3,121643.9,137353.2
Miscellaneous - fishing,62,49,482.4,396.0,2005.6,2005.8,2005.6,2005.5,4381.2,6197.5,6248.0,6176.8,414.0,925.4,1644.7,1713.0,345.0,598.3,704.6,722.9,245.2,18411.5,18765.0,2784477.9,6176508.7,7022064.9,44910.9,105695.8,125296.0
Service - tug,34,24,74.1,68.5,2001.1,2004.7,2002.1,2001.7,1264.6,1801.7,1584.0,1627.0,176.5,320.1,517.8,513.9,34.0,62.0,130.7,138.9,75.3,5723.7,5833.6,1751962.9,4142864.9,5547072.2,51528.3,133055.4,179647.3
Other liquids tankers,20,2,37.2,37.1,2002.4,2002.5,2002.5,2002.5,709.3,849.5,997.1,996.7,41.0,56.5,251.1,251.8,27.0,52.0,108.0,108.4,31.5,2441.4,2488.3,19007.2,54271.4,117009.0,950.4,3292.4,5320.2
Ferry-pax only,3,3,25.8,3.5,2017.7,2017.7,2017.6,2017.7,42631.6,29516.8,26706.8,26333.0,6673.0,4633.0,6490.3,6480.1,136.0,102.7,92.0,97.5,32.8,2459.7,2506.9,288390.3,587333.9,739859.2,96130.1,223546.1,294707.5
