Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Cruise,500,78,12060.7,1103.9,2000.1,2001.7,2006.1,2005.7,194.7,259.6,308.5,304.2,15.5,19.8,36.7,37.1,8.0,9.1,8.3,8.4,2457.7,189758.5,193401.9,2186978.2,16965627.4,20760667.0,4374.0,29945.3,34908.7
General cargo,121,18,99.4,139.4,1987.2,1989.6,1991.9,1992.2,134.5,548.1,337.9,354.9,17.0,53.8,132.0,138.1,7.0,23.9,48.7,50.8,34.4,2622.4,2672.8,209278.0,624476.2,899607.0,1729.6,6384.0,9002.4
Ro-Ro,87,8,47.4,50.1,1990.3,1985.6,1990.3,1989.8,69.5,143.2,91.9,93.0,8.0,232.3,95.6,146.3,6.0,9.5,7.3,8.8,62.0,4699.6,4789.9,98748.0,556391.2,307225.0,1135.0,2733.8,3553.7
Oil tanker,70,22,13285.1,26013.5,2004.4,2008.3,2013.8,2013.8,173.2,2973.1,6821.2,7161.2,21.5,280.8,903.8,904.9,14.0,19.7,29.1,28.9,607.0,46935.6,47836.7,6482402.9,10980829.7,11474313.6,92605.8,251463.6,315177.6
Service - tug,60,12,5.4,3.4,2003.4,1988.8,1999.7,1999.7,174.9,496.4,311.5,308.7,67.0,199.6,178.4,181.8,15.5,24.1,43.3,44.1,20.3,1523.4,1552.6,87684.2,207346.8,277626.1,1461.4,3773.6,5095.0
Ferry-RoPax,48,3,2.4,0.6,1970.7,1972.3,1970.7,1970.7,63.4,64.3,65.6,65.6,10.0,12.5,17.0,16.9,2.0,5.5,4.0,3.9,4.5,336.2,342.6,21434.7,46372.9,61655.2,446.6,996.9,1420.7
Container,39,8,43.3,54.4,2006.8,2007.4,2006.9,2006.9,68.5,76.2,114.2,112.9,7.0,10.8,23.7,22.7,7.0,8.4,11.5,11.4,14.2,1085.7,1106.5,92905.2,262981.5,297879.5,2382.2,6980.3,8066.6
Vehicle,31,12,310.3,101.5,2002.5,2003.3,2003.5,2003.3,330.3,406.4,363.1,367.7,27.0,32.8,38.4,38.9,5.0,7.2,7.5,7.6,23.6,1814.0,1848.8,102791.8,453201.8,524853.9,3315.9,12603.6,13564.2
Liquefied gas tanker,29,2,518.2,442.9,2007.2,2010.5,2013.8,2013.7,108.9,2425.7,2161.3,1937.0,13.0,149.8,278.8,277.1,16.0,27.8,39.3,39.2,64.1,4090.5,4169.1,111665.5,778143.4,655895.4,3850.5,33315.5,51214.3
Chemical tanker,26,10,281.9,480.4,2012.7,2008.6,2007.4,2007.2,197.4,1177.0,1421.0,1545.5,22.5,102.8,277.1,282.3,15.5,38.0,18.7,18.3,50.2,3861.6,3935.7,158455.1,838152.0,990304.0,6094.4,37490.2,46478.3
Miscellaneous - fishing,11,1,0.6,0.5,1955.0,1955.0,1955.0,1955.0,281.2,281.2,285.6,285.6,30.0,30.0,30.0,30.0,7.0,7.0,8.5,8.5,2.7,201.6,205.5,3800.5,8430.3,9584.4,345.5,813.1,963.9
Refrigerated bulk,8,5,25.9,28.7,2001.2,2001.2,2001.2,2001.3,233.1,242.7,241.2,241.2,15.5,16.7,16.9,16.9,4.0,5.4,4.7,4.7,10.7,817.3,833.0,85250.7,186276.9,209823.4,10656.3,22708.5,24518.4
Bulk carrier,8,8,540.5,969.8,2011.0,2011.0,2011.2,2011.0,1700.3,1580.5,1490.1,1465.9,147.0,144.6,162.2,160.1,13.0,23.4,18.5,17.2,43.2,3341.3,3405.4,233070.1,580451.7,708132.2,29133.8,112213.8,136209.2
Service - other,2,2,3.7,6.6,2012.5,2012.5,2010.3,2010.1,958.5,958.5,1269.3,1379.0,115.0,115.0,190.8,199.0,78.0,78.0,26.6,21.1,1.7,130.6,133.1,46336.1,95071.4,102445.2,23168.0,51552.8,58210.4
Ferry-pax only,2,1,0.2,0.1,2003.0,2003.0,2003.0,2003.0,565.1,565.1,565.1,565.1,5.5,5.5,5.9,5.9,130.0,130.0,212.2,212.2,0.6,44.2,45.0,7903.3,16095.7,20275.6,3951.6,9189.3,12114.6
