Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Puerto Montt,2099,149,3750.3,2322.8,1995.6,1999.7,1998.0,2001.4,166.9,409.3,464.9,450.8,23.0,96.8,63.3,85.3,6.0,48.9,33.1,55.2,1260.8,96187.3,98034.1,7207254.8,22321256.0,22742053.2,3433.7,9119.6,11370.5
Quellon Viejo,1538,66,490.1,539.5,2002.2,1995.7,2006.4,2006.8,123.7,217.7,279.1,298.3,15.0,33.9,194.6,202.3,3.0,11.1,36.1,41.9,352.8,26497.9,27006.6,4423373.6,9846649.2,11781350.0,2876.1,6864.5,8655.1
San Antonio,783,339,15991.4,15502.1,2009.1,2009.3,2009.9,2010.7,266.4,551.9,453.5,415.6,50.0,98.6,72.5,76.3,31.0,71.0,35.9,46.9,2064.3,159291.7,162350.1,9281253.5,28132333.7,33495334.3,11853.5,42895.9,50566.5
Puerto Chacabuco,741,78,1581.2,874.7,1993.7,1993.1,1994.3,1994.9,281.7,649.8,431.4,437.1,28.0,195.0,113.6,175.3,10.0,49.7,40.4,69.9,585.7,44639.2,45496.3,3469257.1,11800798.5,10880833.8,4681.9,12078.9,14797.5
Calbuco,733,59,815.1,1244.3,2000.2,2000.8,2009.5,2010.3,105.0,404.0,450.7,480.6,17.0,129.7,115.6,102.3,2.0,39.6,57.1,58.9,319.3,24347.0,24814.5,1365281.1,3740314.5,4351379.3,1862.6,5837.6,7068.5
Puerto Cisnes,674,46,178.4,167.2,1997.5,1993.3,1996.5,1993.8,172.1,217.1,216.5,238.0,20.0,39.2,73.8,89.3,11.0,15.6,36.3,43.3,126.2,9475.1,9657.1,2131405.7,4742538.7,5974895.7,3162.3,7675.9,10211.7
Melinka,628,68,183.2,201.5,1996.6,1993.2,1994.6,1994.5,136.7,323.1,251.8,266.3,16.0,57.6,228.1,269.4,11.0,64.3,118.7,82.8,149.5,11228.2,11443.8,1285442.6,3077134.6,3881858.6,2046.9,5248.6,6951.6
Quintero,491,177,5217.1,8481.1,2009.4,2010.1,2009.7,2009.9,303.6,499.0,462.4,443.5,61.0,111.9,120.9,119.3,37.0,78.8,81.2,85.8,1697.0,129980.7,132476.4,3857675.5,10958494.9,12630943.8,7856.8,30579.5,38349.2
Valparaiso,483,211,5070.2,6693.6,2007.0,2007.3,2006.4,2006.1,276.3,656.1,455.7,485.5,46.0,101.1,219.5,244.2,29.0,104.6,130.9,145.2,887.4,68086.7,69394.0,4521468.2,12600918.7,15086016.7,9361.2,32140.6,38884.3
Puerto Angamos,481,237,8704.7,11699.6,2009.0,2010.2,2011.9,2011.4,567.9,469.2,541.8,532.1,47.0,73.7,62.2,66.9,40.0,67.1,56.1,60.8,1177.4,90968.6,92715.2,4686798.9,15476801.8,18359145.6,9743.9,40933.9,49561.6
Iquique,463,209,9670.6,7756.9,2006.3,2008.1,2008.0,2008.4,245.7,646.0,522.5,437.4,40.0,81.2,64.9,60.2,22.0,45.1,34.1,36.6,1066.1,82403.9,83986.1,5215430.1,18421452.2,21129110.2,11264.4,41412.0,47573.7
San Vicente,404,137,4613.4,7227.3,2009.0,2008.6,2009.0,2009.2,284.5,489.9,424.4,425.3,47.0,65.0,147.3,152.8,42.0,65.3,92.7,102.4,1205.2,93099.5,94887.1,3521708.2,10788814.2,12557661.4,8717.1,33391.0,40609.8
Coronel,379,132,4118.1,5432.0,2010.2,2011.1,2013.4,2013.2,268.6,530.2,318.5,345.5,40.0,94.0,142.1,131.2,25.0,69.4,53.9,61.8,697.0,53553.9,54582.2,3803388.1,9584883.1,11300776.3,10035.3,31621.8,37815.8
Hualaihue,316,49,73.8,63.4,2001.4,1998.7,2005.1,2004.5,74.5,289.1,206.9,172.4,9.0,33.8,473.2,366.3,4.0,69.1,107.4,103.4,180.5,13551.5,13811.7,938961.2,1939219.5,2426466.7,2971.4,6524.4,8729.6
Puerto Quemchi,306,27,98.2,78.0,2000.1,1996.6,2006.7,2007.0,77.3,147.0,209.8,180.3,13.0,33.9,75.2,90.6,6.0,17.6,16.2,18.7,73.4,5513.3,5619.1,635946.7,1316870.3,1481546.4,2078.3,4613.9,5556.1
Lirquen,301,105,2995.7,3643.2,2009.4,2010.4,2010.8,2010.9,217.4,330.8,290.7,285.9,32.0,44.8,39.7,40.4,21.0,44.4,32.1,36.3,463.7,35776.0,36462.9,1887996.1,4682775.3,5742544.5,6272.4,20988.0,25598.0
Chaiten,296,22,39.4,29.9,1998.3,1998.0,2001.7,2002.1,95.6,233.4,125.1,133.8,10.0,46.6,78.6,96.0,3.0,16.0,15.0,17.0,44.9,3371.2,3435.9,1443261.4,2989366.7,3801611.9,4875.9,11271.6,15058.6
Puqueldon,270,31,27.0,27.1,2000.0,1996.7,2001.0,2002.7,80.7,147.4,123.6,122.3,10.0,20.7,37.1,34.9,7.0,42.8,43.3,51.3,33.8,2538.5,2587.2,168852.8,411353.3,455547.9,625.4,1522.2,1862.6
Antofagasta,269,134,5330.6,6729.9,2009.4,2009.5,2008.5,2008.7,574.5,547.9,563.3,550.3,47.0,107.6,63.8,63.9,35.0,102.5,50.6,53.9,692.9,53462.8,54489.3,3583093.9,10746153.7,12700171.7,13320.1,49062.3,58879.8
Arica,256,106,4235.7,4559.8,2009.2,2008.9,2009.6,2009.9,342.8,569.9,572.6,550.3,31.5,100.2,73.5,74.9,23.0,46.3,34.6,37.4,574.2,44355.5,45207.1,3343281.1,10867915.4,12402729.8,13059.7,46113.9,54195.2
Chonchi,229,31,48.5,57.7,2005.3,1998.7,2007.7,2008.7,105.3,196.4,177.7,177.9,13.0,22.5,33.7,33.9,4.0,34.4,29.1,28.1,40.2,3016.9,3074.8,394007.9,886198.1,1022617.0,1720.6,4105.6,4951.0
Pargua,228,37,94.5,122.1,1983.5,1991.6,1988.7,1989.9,190.1,706.2,396.5,448.6,26.0,166.0,582.1,674.7,11.0,29.4,32.2,35.1,53.2,4009.3,4086.3,438318.4,1156522.7,1536737.3,1922.4,5591.0,7635.2
Puerto Eden,226,54,625.5,469.8,1995.1,1997.2,1995.0,2000.5,489.2,635.3,589.7,717.7,49.5,85.3,93.0,145.6,19.0,42.8,60.6,105.0,204.2,15524.6,15822.6,1261834.9,4062951.3,4253009.5,5583.3,15356.6,19668.4
Quinchao,222,39,28.8,33.1,2000.1,1992.7,1998.6,1998.9,73.0,171.0,135.8,140.6,9.0,31.7,64.1,68.8,7.0,18.1,23.7,24.5,28.7,2156.2,2197.6,204743.2,464295.1,550771.7,922.3,2248.0,2795.7
Puerto Natales,220,33,682.5,389.1,1992.7,1992.6,1988.2,1989.3,575.6,974.2,633.8,690.2,66.0,166.3,134.6,130.2,14.0,50.7,30.2,29.1,278.7,21191.5,21598.4,1585666.3,4442301.6,4648682.4,7207.6,17003.0,21485.8
Tres Puentes,219,33,318.2,254.1,2004.0,1998.9,1994.2,1992.2,309.9,2331.7,970.2,1087.9,74.0,556.7,1200.1,1385.3,14.0,113.9,114.9,94.7,270.0,20340.5,20731.0,1819571.5,4139157.4,4997259.9,8308.5,19960.5,24955.4
Talcahuano,213,63,841.4,1315.3,2009.3,2006.3,2006.2,2007.0,180.7,825.3,469.7,451.9,74.0,192.4,262.5,189.2,33.0,74.4,74.0,72.4,390.6,29968.0,30543.4,1046919.3,2748902.2,3350921.1,4915.1,16429.9,20395.5
Punta Arenas,205,64,2567.8,1795.4,2005.2,2003.2,2007.1,2009.4,623.6,1857.9,1078.0,1156.6,65.0,344.8,341.8,439.4,12.0,129.0,60.4,77.6,687.9,52376.6,53382.2,2769549.3,8080729.9,9252261.3,13510.0,43454.3,52241.4
Dalcahue,147,27,27.5,30.4,1998.5,1997.6,2001.2,2003.2,77.4,278.3,162.3,191.2,10.0,41.6,112.1,138.0,8.0,35.2,76.4,93.8,50.5,3796.1,3869.0,223846.8,468859.2,544218.6,1522.8,3476.8,4256.2
Achao,131,21,15.1,15.9,1995.8,1996.6,1997.8,1998.9,62.1,145.9,118.2,125.1,8.0,24.3,29.2,34.1,6.0,14.7,33.9,28.9,28.2,2116.7,2157.3,99456.6,234895.1,266940.3,759.2,1850.1,2256.6
Ayacara,130,22,39.3,34.3,2003.4,1997.3,2010.5,2011.4,89.0,160.3,212.1,200.1,17.5,36.6,112.9,101.5,9.5,30.1,49.4,51.7,38.9,2925.0,2981.1,856456.4,1869662.1,2456223.5,6588.1,14849.9,20888.5
Carahue,116,27,21.4,22.5,1992.8,1992.6,1996.1,1996.9,110.0,166.3,185.3,187.4,14.0,27.2,64.9,64.5,10.0,12.4,29.2,29.6,25.7,1926.4,1963.4,133382.2,349857.5,365775.9,1149.8,2800.5,3498.7
Puerto Williams,103,20,174.6,71.7,2006.0,1999.0,1995.4,1993.4,299.9,2869.1,771.9,1046.2,33.0,448.6,886.3,1003.1,21.0,221.1,586.2,870.2,131.7,9915.8,10106.2,760742.2,1687804.5,2093850.2,7385.8,17423.2,22535.3
Los Vilos,100,38,368.0,625.2,2009.8,2009.4,2011.0,2011.0,150.3,361.8,381.4,394.5,39.5,56.2,70.0,70.8,48.5,99.1,124.1,123.3,73.3,5631.3,5739.4,324657.8,733331.4,926089.0,3246.6,10625.1,12873.9
Caldera,96,62,813.5,1341.5,2006.5,2008.8,2007.9,2008.1,389.2,431.6,387.1,385.5,36.5,102.3,56.6,54.9,41.5,85.9,96.1,98.1,225.2,17352.3,17685.4,724472.2,2410085.0,2854882.2,7546.6,30767.6,37058.0
Queilen,87,31,15.2,18.1,1984.8,1988.6,1982.5,1983.4,109.5,335.4,217.3,228.4,15.0,57.9,132.8,138.9,16.0,35.0,44.7,44.7,20.5,1535.6,1565.1,79917.3,244807.2,272637.4,918.6,2545.2,3470.9
Penco,65,38,433.5,718.4,2011.3,2011.0,2011.2,2011.1,187.6,357.1,467.7,473.2,49.0,70.1,90.1,89.9,68.0,86.8,97.3,96.3,99.2,7651.9,7798.8,257889.0,890207.1,1074833.3,3967.5,18017.8,22164.0
Huasco,63,43,1194.1,2094.0,2008.7,2009.6,2007.5,2007.5,513.8,556.5,704.2,708.1,51.0,117.3,132.4,131.0,57.0,78.1,215.9,206.9,115.5,8903.4,9074.3,637027.7,1730130.9,2296034.8,10111.6,44021.7,55111.5
Guayacan,63,27,706.5,1235.8,2008.8,2008.4,2011.8,2011.8,248.0,319.5,302.3,295.8,33.0,46.2,41.6,40.5,70.0,111.9,92.1,92.0,170.5,13190.4,13443.6,281430.7,1435512.6,1654149.1,4467.2,27327.6,33433.6
Patillos,62,16,485.8,739.2,2009.6,2008.9,2009.2,2009.3,501.6,742.6,910.6,917.3,77.0,193.1,93.9,91.8,39.0,43.9,76.2,73.6,79.8,6120.0,6237.5,311037.7,833018.1,1211229.4,5016.7,21950.9,28174.0
Coquimbo,58,50,666.8,560.9,2001.9,2004.5,2005.3,2010.8,343.1,621.2,445.0,434.8,39.0,155.7,64.0,80.0,35.5,83.2,52.3,92.3,160.1,12310.5,12546.9,448496.1,1516025.6,1868493.6,7732.7,30272.9,35787.2
Puerto Sara,57,10,410.5,688.2,2009.5,2007.7,2012.4,2012.4,136.3,553.8,1286.9,1326.9,55.0,140.8,165.3,165.2,90.0,201.2,132.6,132.1,100.8,7757.3,7906.2,211113.3,1150443.5,1359713.3,3703.7,23473.9,29329.3
Chacabuco,56,12,21.2,11.0,1982.5,1976.8,1982.4,1976.5,252.0,304.8,281.7,318.1,25.0,57.0,54.6,81.2,6.0,29.5,22.3,40.6,15.7,1180.3,1202.9,173918.5,263583.4,304576.5,3105.7,5660.6,7315.0
Chacao,55,16,33.0,25.4,2006.9,2000.9,2001.8,1999.5,62.0,2902.2,528.9,580.5,9.0,928.2,3644.4,4078.1,6.0,89.2,48.4,30.0,83.5,6267.4,6387.7,676015.6,1478626.6,1958480.9,12291.2,27859.6,39398.5
Pecket,53,16,1864.3,3550.1,2001.7,2000.2,2004.9,2004.9,1412.7,892.2,1693.7,1701.5,164.0,128.3,190.5,190.2,66.0,48.0,170.5,171.1,159.4,12313.7,12550.1,839199.5,2408028.4,2801331.3,15834.0,68105.5,84002.4
Puerto Castro,49,24,195.4,34.3,1988.8,1992.8,2001.7,1994.8,267.4,400.0,415.5,430.6,48.0,94.6,54.4,94.3,15.0,78.1,17.9,40.1,66.2,5080.0,5177.5,123924.7,606323.4,779776.7,2529.1,11060.4,13346.6
Tortel,48,9,30.4,8.5,2007.2,2000.9,2002.8,2005.3,375.6,491.6,293.1,316.4,39.0,80.7,55.0,94.3,4.0,14.7,15.3,28.3,23.3,1755.9,1789.6,177783.8,415048.5,561226.6,3703.8,8839.6,12480.7
Tocopilla,46,22,338.8,570.4,2000.3,2008.5,2008.8,2008.7,205.7,456.8,406.2,432.4,30.5,58.8,104.0,109.7,26.0,73.9,68.2,69.3,42.9,3302.9,3366.3,180813.1,489250.5,616419.4,3930.7,16347.0,20255.2
Isla Guarello,45,20,262.9,317.3,1997.5,1995.6,2005.1,2007.8,668.0,898.6,1217.7,1213.9,102.0,113.4,120.6,125.6,19.0,45.1,42.7,55.8,50.6,3847.3,3921.2,268811.7,744390.9,924852.1,5973.6,19438.9,23984.6
Puerto Patache,43,20,243.3,403.8,2004.8,2008.6,2011.1,2010.9,137.6,442.8,434.4,463.6,10.0,56.8,78.8,79.9,27.0,33.2,31.8,31.2,26.4,2036.9,2076.1,189055.0,410686.7,527566.5,4396.6,14994.7,17972.6
Curaco De Velez,39,13,10.1,10.2,1999.9,1996.2,2002.8,2005.8,71.6,204.3,245.8,236.8,9.0,16.7,27.6,32.0,6.0,29.4,69.5,52.0,8.6,647.7,660.1,67328.9,154786.0,175367.9,1726.4,4134.4,4974.1
Barquito,32,19,113.2,166.5,2006.5,2006.4,2008.0,2007.9,322.6,357.4,343.4,344.8,35.5,170.2,44.9,42.1,52.0,78.4,110.1,112.7,41.6,3179.6,3240.7,139417.0,419072.0,549346.2,4356.8,17344.4,21597.6
Coloso,31,10,57.8,98.9,2006.5,2007.9,2010.7,2010.8,127.9,252.0,331.3,334.0,73.0,98.0,106.0,92.1,19.0,88.0,74.5,74.9,18.1,1373.8,1400.1,61040.8,132223.5,167234.6,1969.1,6005.4,7326.1
Port San Juan De La Juan,30,13,111.1,207.4,1991.0,1994.0,2009.2,2010.0,505.9,622.0,1115.9,1179.6,93.5,121.8,127.8,129.0,19.0,39.6,66.0,64.1,35.5,2698.1,2749.9,178370.9,376310.0,467816.0,5945.7,14765.2,19249.0
Mejillones,30,28,657.4,843.3,2008.7,2008.5,2010.3,2010.2,359.5,485.2,518.4,506.2,56.0,76.9,99.5,118.1,44.0,72.6,100.6,98.7,95.7,7166.4,7303.9,384269.9,1179572.8,1329712.5,12809.0,50225.3,62880.6
Lebu,30,11,25.1,29.9,1995.5,1994.8,1995.8,1996.0,258.4,459.8,639.5,646.0,17.5,38.5,114.1,120.6,124.0,159.6,351.5,356.1,22.3,1674.6,1706.7,210503.8,466937.9,530861.1,7016.8,16513.7,19576.0
Puerto Chanaral,30,21,155.4,221.6,2006.3,2004.9,2010.9,2011.7,236.6,289.1,243.3,233.3,21.5,195.0,50.4,48.5,34.0,48.9,51.4,57.1,51.1,3946.9,4022.7,86120.3,409221.1,503063.6,2870.7,16064.0,19947.5
Isla De Pascua,25,10,241.9,125.3,1988.7,1993.1,1996.6,1994.6,2169.7,2170.0,2094.0,2155.1,278.0,299.0,210.7,322.4,125.0,247.5,130.8,205.3,125.3,9500.1,9682.5,487713.1,865153.3,1262001.7,19508.5,62508.3,83543.9
Saavedra,25,13,27.6,28.3,1993.9,1993.7,1995.8,1996.3,244.9,908.6,879.3,850.1,25.0,77.2,184.6,206.4,45.0,213.2,456.9,472.3,20.1,1505.4,1534.3,198755.8,440878.6,501234.4,7950.2,18710.5,22180.2
Puerto De Corral,19,10,38.9,44.6,1996.8,1997.7,1998.3,1998.8,471.8,1214.4,1030.4,1008.7,53.0,106.2,191.9,206.1,122.0,221.9,395.6,374.6,27.7,2082.8,2122.8,259228.1,579426.6,662564.0,13643.6,32697.2,38935.1
Michilla,17,6,24.7,39.6,2006.3,2006.8,2009.7,2009.9,203.8,262.5,263.3,254.2,179.0,95.4,61.7,51.9,26.0,68.7,87.9,90.1,8.3,633.0,645.1,34908.2,93076.1,126943.4,2053.4,7361.2,9772.2
Pisagua,16,4,7.5,5.3,1992.2,1998.8,2005.9,2002.9,76.0,328.4,81.2,82.6,8.5,43.2,22.9,18.2,5.0,42.2,18.4,18.2,3.0,228.1,232.4,11345.1,31834.3,35943.0,709.1,1991.2,2308.4
Bahia De Valdivia,13,5,11.9,15.7,1996.2,1995.8,1996.1,1996.2,454.5,497.3,655.0,671.6,45.0,180.8,232.0,225.5,65.0,201.2,543.3,554.2,16.8,1264.8,1289.1,110705.5,245566.2,279183.9,8515.8,20041.6,23758.1
Ancud,12,12,63.6,48.2,1998.4,1998.4,1989.6,1998.8,314.0,3912.3,667.8,360.0,26.5,118.2,294.1,182.4,45.5,659.8,2674.0,1627.9,70.6,5307.4,5409.3,148262.6,359003.1,440162.4,12355.2,33203.2,41411.5
Cabo Negro,11,6,60.7,81.8,2012.6,2013.2,2014.9,2014.6,120.4,814.8,827.0,750.2,84.0,123.0,119.7,112.4,39.0,92.8,53.9,52.6,22.5,1731.0,1764.2,93872.8,264883.6,313000.9,8533.9,30792.0,38041.2
Caleta Patillos,10,6,28.5,38.9,2000.9,2004.2,2000.6,2001.6,153.9,138.5,168.4,160.2,15.0,29.6,26.1,28.2,30.5,43.9,56.6,65.2,4.4,335.9,342.4,20329.6,52427.5,63274.2,2033.0,6996.2,8357.3
Rauco,8,5,0.8,1.0,1989.1,1990.4,1987.0,1985.3,96.2,137.6,122.4,130.7,17.5,20.4,33.1,34.8,10.5,21.4,13.4,12.8,1.1,79.7,81.2,4247.7,11921.0,14179.5,531.0,1480.2,1978.1
Tongoy,7,5,20.6,32.9,2002.0,2003.6,2002.1,2002.3,758.3,776.8,606.2,596.3,101.0,94.1,69.9,67.1,47.0,212.4,53.8,45.2,9.7,736.6,750.8,47759.3,130969.3,157363.5,6822.8,20580.2,24583.2
Lota,7,1,5.7,7.7,1996.0,1996.0,1996.0,1996.0,353.8,353.8,971.6,971.6,35.0,35.0,1445.4,1445.4,19.0,19.0,23.9,23.9,8.6,642.4,654.7,53852.9,119456.1,135809.4,7693.3,18105.8,21463.3
Juan Fernandez,7,1,6.3,8.2,1972.0,1972.0,1972.0,1972.0,547.6,547.6,1234.9,1234.9,96.0,96.0,276.4,276.4,109.0,109.0,598.6,598.6,3.5,266.5,271.6,25548.9,73295.1,105330.6,3649.8,11896.8,17110.7
Arturo Prat,6,4,31.0,5.7,2000.3,1994.8,2006.8,1998.0,609.2,980.7,658.5,774.0,60.0,169.5,107.3,195.6,2.0,17.9,6.3,15.2,17.0,1277.5,1302.1,45056.1,132451.9,162106.0,7509.3,21443.0,25683.6
Constitucion,6,6,38.4,54.8,1992.8,1992.8,1985.4,1984.0,1003.0,896.7,333.4,379.3,146.0,136.3,136.2,144.4,73.5,828.3,193.1,157.6,13.9,1051.0,1071.2,57969.7,167711.8,192047.6,9661.6,31189.4,37388.1
Puerto Yartou,5,4,9.2,7.4,1992.2,1993.0,1991.4,1976.4,129.2,1270.0,350.5,1042.5,19.0,122.9,193.0,360.3,8.0,282.0,462.2,991.1,11.7,881.9,898.8,171807.9,416290.4,560172.6,34361.6,90311.0,122050.1
Ventanas,5,5,31.4,50.4,2000.0,2000.0,2002.3,2003.0,1326.4,1535.6,420.9,381.1,269.0,244.0,192.7,174.1,287.0,264.6,271.2,259.1,20.5,1570.4,1600.6,94330.3,232457.7,264814.8,18866.1,51036.9,60924.8
Llico,4,3,2.6,3.2,1982.2,1982.7,1993.7,1994.9,351.0,747.1,888.7,1099.2,24.5,26.8,11.8,9.6,319.0,391.8,586.3,610.5,3.8,284.5,290.0,22824.4,50629.0,57560.1,5706.1,13429.1,15919.3
Concon,4,4,61.0,107.0,2009.0,2009.0,2013.3,2013.3,332.3,461.3,529.5,537.5,59.5,136.8,253.2,253.4,116.5,174.5,329.1,330.3,10.6,820.0,835.7,45583.6,101880.9,125923.3,11395.9,36375.3,44836.4
Vina Del Mar,3,3,30.6,51.9,2009.0,2009.0,2008.6,2008.1,250.6,306.0,276.0,263.8,82.0,59.7,77.1,76.6,44.0,47.3,48.5,46.3,7.5,577.9,589.0,25034.0,51282.8,59593.5,8344.7,23277.2,28042.2
Taltal,3,2,0.7,0.5,1990.7,1990.5,1990.7,1990.5,539.5,511.5,542.2,496.1,82.0,74.0,84.0,75.3,2.0,7.0,10.4,7.9,1.2,89.1,90.8,3732.8,8280.0,9413.5,1244.3,2928.3,3471.3
Puerto Percy,3,1,0.2,0.1,1989.0,1989.0,1989.0,1989.0,79.3,79.3,140.4,140.4,9.0,9.0,77.2,77.2,13.0,13.0,16.9,16.9,0.9,65.2,66.4,4776.4,10333.5,13738.9,1592.1,3554.5,5065.3
Caleta Clarencia,2,2,1.3,0.4,2009.5,2009.5,2009.1,2009.1,5183.5,5183.5,5199.7,5176.0,663.5,663.5,867.5,866.7,1479.0,1479.0,2468.4,2464.9,10.0,747.1,761.4,2667.6,5473.4,5897.9,1333.8,2967.9,3351.2
Cruz Grande,2,2,8.8,14.5,2005.5,2005.5,2009.7,2009.9,624.8,624.8,430.1,426.2,35.5,35.5,36.0,36.0,178.5,178.5,106.5,103.7,4.4,340.3,346.9,6751.8,29652.0,35943.5,3375.9,17070.9,21608.1
Bahia Harris,2,2,0.8,1.1,1981.0,1981.0,1978.7,1975.5,592.5,592.5,603.7,627.6,32.0,32.0,28.5,23.8,112.5,112.5,95.9,73.2,1.8,133.9,136.5,30146.7,70062.3,93685.9,15073.3,37857.4,51623.1
Puerto Calderilla,1,1,1.4,2.3,2011.0,2011.0,2011.0,2011.0,46.2,46.2,46.2,46.2,24.0,24.0,24.0,24.0,13.0,13.0,13.0,13.0,0.5,40.1,40.9,449.3,3290.4,3793.8,449.3,3880.0,4769.7
Punta Chungo,1,1,25.8,45.9,2010.0,2010.0,2010.0,2010.0,833.5,833.5,833.5,833.5,114.0,114.0,114.0,114.0,259.0,259.0,259.0,259.0,2.9,227.4,231.8,20488.5,40550.3,50295.5,20488.5,65407.8,76048.8
Tome,1,1,17.2,33.0,2004.0,2004.0,2004.0,2004.0,430.5,430.5,430.5,430.5,39.0,39.0,39.0,39.0,49.0,49.0,49.0,49.0,1.4,107.9,110.0,6729.3,19752.4,22564.8,6729.3,30749.8,37580.4
