Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Bulk carrier,929,732,169406.1,288739.3,2011.4,2011.5,2011.3,2011.5,2792.0,4023.6,5076.8,5087.8,273.0,386.7,705.0,706.1,118.0,143.6,182.7,185.7,11380.6,881241.4,898161.2,78419967.2,181335244.1,217045470.7,84413.3,297243.5,354868.5
Container,802,224,83278.4,95074.1,2009.3,2008.8,2010.3,2010.3,1337.9,1719.5,1547.5,1559.5,81.0,110.4,151.4,153.4,25.0,27.8,29.3,29.2,9111.2,705588.2,719135.5,56952044.4,159197724.9,182321615.1,71012.5,233265.1,273349.9
Chemical tanker,395,205,28439.2,47294.8,2008.6,2010.7,2010.8,2010.8,2701.7,4052.7,3783.4,3772.6,238.0,356.8,500.7,499.9,48.0,85.8,97.2,97.0,4627.6,356624.4,363471.6,15167903.1,78777062.9,91478726.8,38399.8,231222.0,280995.4
General cargo,293,167,15855.8,23931.0,2008.2,2008.4,2010.6,2010.8,1051.7,3346.2,3426.0,3519.5,109.0,324.4,646.9,660.4,55.0,113.0,119.5,119.8,1868.5,143761.8,146522.0,10612220.3,37314918.5,54614687.2,36219.2,202357.2,274550.4
Vehicle,227,148,30708.0,10237.2,2007.4,2007.5,2007.6,2007.4,1341.5,2321.3,2280.9,2269.9,82.0,158.7,374.2,374.4,17.0,24.3,30.2,30.4,1751.3,135656.1,138260.7,10366469.6,45705015.7,52931066.4,45667.3,173581.3,186811.5
Cruise,189,47,2539.5,321.8,1994.9,1995.3,1998.7,1996.2,570.3,677.6,705.4,741.5,46.0,53.2,89.2,98.8,5.0,8.1,16.3,17.3,815.3,62635.9,63838.5,1433302.9,6948133.3,9679665.5,7583.6,33487.5,43296.7
Oil tanker,145,102,27168.6,49943.4,2009.0,2008.8,2009.4,2009.4,3673.9,3674.9,3660.5,3666.1,377.0,403.4,519.8,522.9,52.0,153.4,88.1,87.8,3853.1,298207.6,303933.2,26469627.6,53083325.5,61161442.0,182549.2,486403.1,588168.4
Liquefied gas tanker,96,57,36648.3,31747.7,2010.7,2011.2,2008.7,2009.1,4427.4,5299.6,5900.7,5744.8,390.0,411.1,447.5,443.7,34.0,52.1,38.1,41.0,5163.9,322467.4,328658.8,9411055.3,56979390.7,49627959.4,98031.8,778264.1,1169613.4
Refrigerated bulk,75,44,3408.1,3624.5,1992.3,1992.9,1992.3,1992.3,4416.7,4047.3,3802.4,3802.2,276.0,328.3,389.4,382.8,65.0,81.9,83.0,80.9,1377.9,105005.9,107022.0,10752609.2,23494973.2,26464877.7,143368.1,305515.9,329865.3
Miscellaneous - fishing,61,37,682.3,401.5,1991.0,1991.2,1989.4,1989.8,1107.8,4729.7,4891.4,4416.5,210.0,1027.9,1647.6,1809.6,33.0,228.4,703.6,590.4,223.6,16824.7,17147.7,2823747.8,6263616.9,7121098.1,46290.9,108943.6,129146.1
Service - other,34,14,520.1,258.3,2000.8,2002.9,1998.3,2002.0,1085.9,2605.7,2611.8,2466.0,136.0,315.8,927.2,993.2,91.5,98.1,118.6,113.0,193.5,14670.0,14951.7,1802703.2,3698751.3,3985628.5,53020.7,117979.9,133216.1
Ferry-pax only,33,3,76.9,10.2,2011.4,1999.3,2013.6,2014.3,593.8,492.1,548.4,530.8,88.0,74.3,207.7,209.9,8.0,10.3,18.6,18.3,37.1,2787.3,2840.8,280782.8,790785.9,1024321.9,8508.6,23735.3,31407.9
Service - tug,25,17,47.6,76.7,2005.9,2002.9,1976.8,1974.3,304.2,3607.6,4142.2,9982.8,44.0,393.9,3713.5,3994.2,75.0,114.0,271.1,282.3,99.7,7487.8,7631.6,1961539.8,4638451.1,6210635.3,78461.6,202601.9,273546.9
Ferry-RoPax,25,7,167.5,13.6,2005.8,2007.3,2004.0,2004.6,589.9,805.1,681.9,663.6,45.0,330.0,93.5,141.4,10.0,199.0,16.4,51.3,50.7,3864.6,3938.8,113990.2,270763.0,340203.8,4559.6,9873.8,10644.0
Other liquids tankers,2,2,109.7,153.1,2015.0,2015.0,2014.5,2014.5,1953.2,1953.2,1964.3,1953.2,203.0,203.0,259.3,258.3,124.5,124.5,66.0,67.0,12.8,988.4,1007.4,78551.2,224287.7,483564.2,39275.6,136065.6,219867.6
Ro-Ro,1,1,2.4,2.2,2014.0,2014.0,2014.0,2014.0,4855.4,4855.4,4855.4,4855.4,833.0,833.0,833.0,833.0,167.0,167.0,167.0,167.0,7.1,536.5,546.8,8050.6,62066.8,29288.7,8050.6,19646.8,28007.2
