Domestic by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Miscellaneous - fishing,5293,70,2223.1,2225.7,2002.6,1995.4,1999.4,2001.0,112.6,1946.4,386.5,358.9,14.0,336.2,918.4,848.2,4.0,196.3,273.0,199.1,1788.6,134389.2,136969.5,15651927.3,34718992.2,39471978.3,2957.1,6959.4,8249.9
General cargo,2357,149,3755.4,5465.3,1988.0,2004.2,2004.5,2005.3,249.1,494.9,468.7,476.2,38.0,71.6,129.6,129.5,15.0,71.1,87.8,90.3,961.8,72966.4,74367.4,5328456.6,16540823.0,23921324.0,2260.7,9318.6,12981.2
Container,1344,181,34542.6,39118.3,2008.1,2008.9,2010.4,2010.2,281.5,386.4,409.1,410.9,29.0,33.1,57.1,58.0,23.0,26.7,31.5,31.5,3793.3,293426.4,299060.2,24076741.2,68561269.2,78839228.1,17914.2,60006.2,70579.1
Service - tug,1243,60,123.0,84.1,2010.6,2008.0,2008.3,2005.0,132.0,453.7,255.6,278.6,74.0,407.8,746.3,678.9,26.0,90.3,256.7,290.5,588.2,44164.1,45012.1,2150336.3,5084898.1,6808403.7,1730.0,4467.1,6031.3
Ferry-RoPax,1178,17,1089.4,425.9,2003.5,2002.6,1989.3,1991.8,263.2,1319.5,357.2,353.2,28.0,415.4,192.7,347.8,10.0,55.7,22.0,26.5,628.4,47220.7,48127.4,7716648.5,17167254.3,22437441.0,6550.6,14497.4,19236.4
Chemical tanker,1023,131,9913.2,16537.2,2009.4,2010.2,2009.1,2009.2,336.0,442.6,435.4,435.4,49.0,48.7,138.6,136.2,43.0,55.3,94.4,93.3,3034.5,234453.1,238954.6,4948470.8,26885086.9,31204046.3,4837.2,30585.9,37267.2
Bulk carrier,820,383,15263.3,26631.6,2010.7,2011.5,2009.8,2009.7,527.8,515.2,617.5,624.2,61.0,83.1,120.3,122.3,71.0,98.9,122.2,122.5,1550.9,120005.0,122309.1,8661651.1,20604744.7,25947841.1,10563.0,40323.8,48721.6
Ro-Ro,761,6,1830.8,883.6,1984.9,1983.7,1986.2,1987.8,276.9,291.1,399.7,419.9,25.0,30.8,45.0,48.4,15.0,15.2,23.0,25.6,683.5,52308.5,53312.8,2216129.2,14645723.9,7443018.9,2912.1,7057.6,9593.4
Ferry-pax only,557,3,91.6,55.3,2002.7,2003.7,2004.4,2002.6,99.7,280.9,128.4,126.2,11.0,38.0,18.1,16.7,1.0,8.3,6.0,5.6,84.9,6374.5,6496.9,4426726.3,9063633.8,11423579.4,7947.4,18532.9,24434.0
Oil tanker,457,52,3733.0,6696.3,2006.6,2007.8,2009.5,2009.6,260.5,397.1,331.8,332.4,42.0,84.4,147.5,150.6,39.0,68.9,114.4,116.9,2174.8,167788.6,171010.2,4949691.6,8166338.5,9312888.3,10830.8,28434.4,35019.9
Cruise,407,31,5290.0,536.4,1996.1,1999.1,2002.5,2001.7,250.0,533.4,617.6,594.7,24.0,39.2,62.2,76.2,10.0,11.5,17.3,20.4,1783.7,136868.9,139496.8,2989726.2,11447161.3,13314794.8,7345.8,25768.7,28623.5
Vehicle,191,119,9160.0,3075.9,2007.6,2007.7,2007.7,2007.5,831.2,832.9,806.0,802.1,58.0,66.3,71.0,70.6,15.0,22.6,25.7,25.5,550.0,42603.9,43421.9,3114772.5,13732807.2,15903990.4,16307.7,61985.6,66710.1
Refrigerated bulk,96,21,156.1,166.8,1981.0,1992.8,1989.8,1989.9,209.2,315.4,388.9,390.7,17.5,24.8,166.0,157.4,17.0,60.2,63.5,63.8,176.5,13306.5,13561.9,494711.2,1080967.9,1217608.7,5153.2,10981.5,11856.7
Liquefied gas tanker,34,14,1430.3,1317.0,2013.3,2010.4,2010.1,2010.4,1401.6,1082.6,1100.9,1040.4,118.0,125.6,159.3,160.3,31.5,42.5,35.0,39.6,224.3,15677.6,15978.6,538582.0,2490399.3,2334052.4,15840.6,108073.5,155037.7
Service - other,31,7,66.4,22.7,2007.8,2010.6,2015.8,2015.5,903.1,5076.0,1976.9,1146.2,167.0,414.3,909.4,606.7,49.0,459.1,199.7,160.2,67.1,5040.3,5137.1,158752.5,325725.2,350988.7,5121.0,11395.2,12866.8
Other liquids tankers,1,1,13.8,19.1,2014.0,2014.0,2014.0,2014.0,487.1,487.1,487.1,487.1,460.0,460.0,460.0,460.0,79.0,79.0,79.0,79.0,5.8,450.5,459.2,9795.1,27968.1,60299.1,9795.1,33934.0,54833.8
