Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
San Antonio,601,336,82903.4,82302.1,2009.5,2009.5,2010.1,2010.8,1426.0,2961.5,2241.0,2138.2,116.0,239.1,278.4,271.3,27.0,76.1,50.7,63.5,7429.1,575195.2,586238.9,45334811.1,135588066.2,160169317.8,75432.3,266794.8,312154.3
Puerto Angamos,388,242,31365.1,49660.4,2009.8,2011.1,2012.2,2012.2,826.7,3452.4,2463.7,2798.9,108.0,306.0,497.4,534.1,52.5,92.8,103.0,111.6,3870.1,296308.1,301997.2,18357813.1,64374362.1,75803122.7,47314.0,217309.2,267676.0
Arica,283,120,9788.1,12539.5,2009.0,2008.7,2010.4,2010.6,638.5,1350.6,1191.2,1327.2,69.0,126.7,240.9,284.8,29.0,91.2,90.9,110.0,1435.1,110962.2,113092.7,8296241.5,26060228.8,29980479.8,29315.3,105426.2,125438.2
Iquique,280,182,17140.4,17096.8,2008.0,2008.0,2009.2,2009.2,673.9,1487.7,1030.3,1151.4,49.0,122.6,195.4,204.7,25.0,33.5,35.1,45.7,1670.7,129240.4,131721.9,8340222.0,31625961.9,36557380.0,29786.5,125707.0,147197.1
Quintero,223,184,52545.9,65153.7,2010.1,2010.3,2009.1,2009.8,4244.4,4529.8,5229.0,4809.1,378.0,399.7,504.1,519.9,71.0,133.1,100.3,128.8,6945.3,468322.2,477314.0,22115727.2,88268499.9,89180533.6,99173.7,516518.1,707183.9
Valparaiso,196,147,25867.0,32288.3,2005.3,2006.4,2007.3,2007.7,3775.1,3669.1,4129.9,4071.2,290.0,313.3,388.2,406.0,41.0,61.5,51.5,54.3,3683.1,283945.5,289397.2,26758564.4,68642658.3,80830855.7,136523.3,408290.9,479900.9
Punta Arenas,170,92,7345.7,9689.2,2007.4,2006.0,2010.9,2011.9,1070.2,3083.6,2137.6,3463.3,115.5,432.1,517.0,531.1,11.0,48.6,35.7,30.6,1109.6,83923.7,85535.1,6578841.2,17859590.9,21244475.0,38699.1,139525.2,175263.6
Arturo Prat,141,41,1076.3,451.3,1989.5,1991.4,1990.5,1989.0,568.6,1520.3,879.8,1405.2,45.0,187.8,585.2,811.2,3.0,86.2,298.9,341.6,351.8,26830.9,27346.0,2178250.5,5752283.0,7616194.9,15448.6,41354.3,53127.2
San Vicente,103,95,24819.0,41283.7,2009.0,2009.4,2009.0,2009.3,4527.4,5738.4,5352.5,5210.7,501.0,569.7,695.6,690.2,55.0,97.2,95.7,86.0,2649.3,205068.0,209005.3,16834355.6,37770782.9,44587544.0,163440.3,521411.2,622723.9
Coronel,103,86,25149.7,35166.5,2009.6,2009.9,2009.1,2009.5,4754.6,5489.5,6707.0,6405.1,493.0,497.1,701.7,685.0,146.0,152.4,152.3,154.4,1707.9,132199.1,134737.3,10258109.6,25787449.3,30788332.4,99593.3,389298.0,468149.3
