Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Trinidad and Tobago,363,96,1262.6,1570.5,2004.7,2004.7,2008.2,2007.7,410.7,468.7,446.3,437.3,42.0,61.6,68.8,61.6,23.0,66.0,57.9,47.5,366.4,27882.6,28417.9,2401449.4,6353221.9,7674752.1,6615.6,22365.5,28003.4
Suriname,287,74,594.9,777.0,2005.4,2005.5,2006.9,2007.3,232.3,235.2,243.5,246.0,21.0,33.4,36.7,38.4,22.0,30.6,29.2,30.5,231.1,17584.4,17922.0,1117475.1,2990748.6,3502158.6,3893.6,13165.6,16291.6
Barbados,99,25,161.6,210.9,1991.1,1989.5,1996.0,1995.4,421.6,466.9,430.6,432.0,47.0,81.4,67.9,71.3,24.0,79.6,57.3,59.7,65.6,5003.0,5099.1,440399.1,1132013.3,1382532.1,4448.5,13282.4,16229.8
Saint Lucia,40,19,105.0,154.0,1998.7,2003.6,2004.2,2003.9,555.2,663.9,604.3,590.0,62.5,77.9,92.5,85.2,44.0,44.9,56.9,60.4,29.5,2250.7,2293.9,271227.9,633486.4,823203.7,6780.7,22935.9,30212.4
Venezuela (Bolivarian Republic of),24,19,200.4,309.0,2003.5,2005.9,2008.5,2008.3,598.6,721.4,800.6,809.6,61.5,135.1,191.6,193.8,47.5,72.6,109.3,111.7,31.9,2438.4,2485.2,205129.3,554591.6,781724.9,8547.1,35029.0,44515.1
Colombia,22,18,200.5,287.2,2005.8,2006.3,2010.1,2010.3,1256.5,1249.7,1232.0,1235.2,141.5,147.8,123.2,123.8,47.0,51.9,57.6,58.5,34.2,2614.2,2664.4,314530.6,891108.1,1219983.2,14296.8,52659.9,68986.3
Grenada,20,10,44.1,44.4,1997.1,1997.8,2000.3,2001.4,450.1,449.9,448.0,450.9,44.0,53.0,44.4,44.6,30.0,55.7,33.2,40.6,12.5,956.3,974.6,68789.1,171313.4,216543.1,3439.5,13035.4,17098.0
Dominican Republic,20,16,178.7,239.9,2006.4,2006.2,2006.7,2007.9,1055.4,1060.7,1080.6,1087.7,109.5,111.7,117.1,118.3,40.5,70.4,69.2,74.8,32.8,2513.0,2561.3,276087.5,800619.3,1095618.9,13804.4,53802.7,67951.7
United States of America,16,14,511.6,790.6,2007.6,2007.9,2009.3,2009.3,2450.0,2448.8,2440.1,2439.6,244.0,273.0,292.8,296.9,91.5,95.6,112.1,113.3,73.0,5604.3,5711.9,472620.1,1251548.5,1721049.4,29538.8,118923.5,149339.3
Brazil,15,14,246.5,377.4,2007.1,2006.7,2009.1,2009.5,969.8,1446.4,1311.3,1313.9,96.0,171.6,154.7,152.9,36.0,78.6,95.6,95.6,36.2,2782.2,2835.6,282400.2,797301.2,1118290.6,18826.7,74116.1,96142.6
Jamaica,10,10,131.4,201.2,2007.9,2007.9,2007.9,2007.9,1421.7,1541.2,1525.0,1528.2,138.0,194.1,212.0,212.4,64.5,81.5,114.8,119.8,24.2,1855.8,1891.4,215358.2,562194.9,747906.6,21535.8,80923.1,102598.5
French Guiana,10,6,42.9,58.0,2009.3,2009.5,2009.1,2009.1,469.9,460.2,503.0,504.3,42.5,41.9,47.6,47.7,45.0,55.0,61.2,62.0,10.8,825.2,841.0,29963.2,95973.2,134803.2,2996.3,15182.2,20378.6
Haiti,10,9,134.2,210.1,2003.0,2002.6,2006.5,2006.3,1394.3,1421.4,1393.0,1395.5,132.5,176.3,140.7,141.8,141.0,137.2,116.2,116.9,25.6,1958.6,1996.2,120656.7,352965.1,523470.8,12065.7,54521.3,71232.1
Saint Vincent and the Grenadines,10,10,27.0,40.3,2005.8,2005.8,2010.0,2010.1,448.2,453.2,450.9,451.6,53.0,70.8,54.3,53.7,25.0,30.3,27.7,28.2,6.2,470.2,479.2,48827.8,140078.7,189102.9,4882.8,18654.0,23618.8
Nigeria,9,3,2.7,4.7,1968.6,1978.7,1968.8,1965.6,398.0,618.6,347.4,329.7,59.0,156.3,87.4,66.8,33.0,60.0,62.9,67.4,2.1,160.3,163.4,19426.1,53081.2,75062.4,2158.5,6640.1,9417.4
Curaçao,8,5,15.5,19.8,1987.0,1991.6,1988.6,1988.4,831.9,890.1,840.8,838.5,110.5,111.9,103.6,103.3,71.0,73.4,72.8,73.3,5.3,404.1,411.9,51707.2,140298.7,193023.2,6463.4,21378.3,28878.8
Mexico,8,8,246.4,339.8,2008.5,2008.5,2010.3,2010.7,2655.5,3036.1,2733.5,2693.3,238.5,286.0,269.2,260.6,44.5,87.5,67.1,62.8,40.6,3127.0,3187.1,301685.1,874893.4,1210238.4,37710.6,157550.6,200400.1
Martinique,8,5,27.3,40.0,2006.8,2006.6,2006.7,2006.7,513.8,533.5,528.9,527.8,47.5,55.3,54.0,53.8,12.0,34.4,31.4,31.1,6.8,517.7,527.7,41692.6,127772.2,178918.1,5211.6,22762.4,29297.8
United Kingdom of Great Britain and Northern Ireland,6,4,186.9,275.4,2008.8,2008.8,2009.2,2009.2,4118.5,4104.0,4107.8,4108.5,350.0,353.2,351.5,351.2,83.0,67.1,73.0,72.6,38.5,2966.7,3023.6,308645.4,897280.8,1262423.7,51440.9,212130.2,268893.6
Aruba,5,5,34.3,53.1,1998.2,1998.2,2004.8,2004.7,962.6,1035.8,956.0,955.7,97.0,322.6,159.2,161.1,91.0,294.4,182.4,176.8,19.9,1500.0,1528.8,50045.3,81522.0,120788.8,10009.1,36876.6,47651.3
Spain,5,3,186.6,276.9,2009.4,2009.7,2009.7,2009.7,3320.6,3054.3,2969.4,2959.2,256.0,242.7,237.5,236.6,32.0,39.3,40.7,41.3,29.2,2256.7,2300.1,215645.8,581359.3,807877.7,43129.2,170645.0,213507.7
Dominica,5,5,15.5,22.3,2013.2,2013.2,2012.9,2013.0,590.2,593.6,593.6,593.5,59.0,65.6,66.6,66.5,11.0,22.2,21.2,21.4,4.0,303.7,309.6,37527.8,112241.9,150556.4,7505.6,28572.6,36295.1
Guadeloupe,4,3,15.0,19.7,2009.8,2009.3,2008.8,2008.6,676.0,667.6,675.6,676.1,59.5,61.2,62.2,62.6,32.5,75.0,90.2,97.4,6.3,484.3,493.6,15958.9,49286.8,66185.4,3989.7,19203.6,25070.4
Cabo Verde,3,3,92.2,136.9,2005.7,2005.7,2006.9,2006.9,2032.0,2036.7,2017.5,2016.1,168.0,188.7,172.3,170.9,48.0,49.0,45.2,44.9,12.2,943.7,961.8,81515.2,206005.0,285238.7,27171.7,105060.8,130299.3
Cuba,3,3,132.0,207.3,2008.0,2008.0,2008.8,2008.8,1786.0,2024.4,2041.4,2037.3,518.0,519.0,598.1,594.6,86.0,75.3,67.7,67.8,16.6,1284.8,1309.5,88387.9,212100.5,303710.1,29462.6,117667.8,146579.8
