Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,318,109,2223.6,3156.5,1997.2,2002.9,2007.5,2007.4,479.6,1392.0,1453.7,1457.2,77.5,158.4,261.7,262.3,32.0,43.7,57.2,58.1,519.1,39788.7,40552.6,3881109.1,11712122.4,16433816.8,12204.7,50649.8,65966.7
Container,280,24,1222.7,1572.2,2007.1,2007.5,2008.6,2008.6,400.6,452.1,426.7,426.7,30.0,36.5,43.9,44.0,18.0,20.2,20.3,20.6,322.6,24689.7,25163.7,1713120.9,6056443.6,6897507.5,6118.3,23096.3,27802.8
Bulk carrier,119,63,3652.0,5652.4,2003.9,2007.7,2010.0,2009.9,753.9,2373.2,2312.9,2335.9,169.0,251.3,331.1,332.4,30.0,48.8,29.2,29.3,440.0,33972.2,34624.4,2636127.7,6394505.1,9100009.2,22152.3,87748.1,109898.6
Oil tanker,114,11,338.2,510.9,2004.2,2000.4,2004.6,2004.5,472.7,501.3,524.6,528.1,61.0,194.4,121.3,124.1,40.0,38.1,59.4,59.4,241.4,18252.9,18603.4,958782.4,1025704.4,1015466.0,8410.4,27101.2,35586.2
Chemical tanker,86,11,229.9,362.5,2007.8,2008.6,2007.8,2007.7,450.0,688.3,514.8,521.6,56.0,74.9,109.8,111.4,38.0,95.6,81.1,80.9,166.3,12586.1,12827.8,511016.4,1575811.7,1975123.1,5942.1,20469.3,25902.5
Liquefied gas tanker,40,4,77.0,79.2,2009.0,2005.2,2008.9,2008.9,432.2,441.7,478.3,478.1,42.5,57.8,48.6,48.6,23.5,23.0,25.4,25.4,49.8,3798.3,3871.2,59793.2,173230.6,191302.1,1494.8,8184.1,10762.3
Refrigerated bulk,25,12,541.9,616.4,1997.9,1996.4,1998.7,1998.7,2307.7,1810.1,2025.6,2032.2,141.0,122.8,144.1,144.2,34.0,50.1,44.0,43.9,239.1,18259.5,18610.0,1828666.2,3995724.4,4500807.8,73146.6,155874.7,168297.8
Vehicle,25,2,115.2,38.0,2002.7,2003.0,2004.0,2002.6,252.4,318.5,311.1,322.5,32.0,35.8,41.5,43.2,16.0,13.2,13.3,12.6,18.1,1381.6,1408.1,38487.8,169690.1,196518.4,1539.5,5851.7,6297.7
Service - tug,11,4,8.4,6.1,2004.1,1997.8,2005.8,2005.9,710.7,807.4,750.2,748.4,191.0,269.2,243.1,240.6,88.0,186.9,92.0,87.8,10.1,757.4,772.0,156685.6,370514.2,496098.5,14244.1,36780.9,49660.5
Service - other,6,5,15.6,9.8,2006.8,2005.2,2000.6,2001.9,634.0,1327.7,1065.1,924.8,86.5,205.1,393.6,356.8,36.5,227.3,548.7,486.4,10.0,748.6,763.0,68318.8,140175.1,151047.2,11386.5,25336.8,28608.8
