Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Mauritius,158,50,1897.8,2384.5,2003.6,2004.7,2004.2,2004.5,496.5,650.0,542.5,542.4,48.0,62.1,66.4,67.0,50.0,126.1,101.5,115.1,425.6,32785.2,33414.6,1916839.7,6965508.2,7872754.4,12131.9,46917.5,56128.7
Réunion,112,48,1356.7,1299.8,2004.2,2002.8,2005.0,2004.9,390.4,576.8,452.5,445.4,35.0,41.3,44.5,45.7,28.0,66.7,54.2,66.3,245.6,18912.6,19275.7,1149034.4,4476370.3,5067188.2,10259.2,40467.0,47953.9
South Africa,74,46,2212.1,2164.7,2008.7,2007.8,2010.9,2011.3,1301.2,1454.8,1360.2,1366.8,111.0,253.9,136.0,155.1,37.0,71.0,63.4,95.0,274.0,21085.0,21489.8,1397467.9,4920887.0,6012578.8,18884.7,79344.5,95814.9
Mayotte,55,19,184.6,218.5,2004.0,2003.1,2001.8,2004.6,252.5,340.9,290.3,304.8,22.0,35.6,43.9,47.4,56.0,54.0,64.4,70.4,66.2,5050.8,5147.7,245104.0,873910.2,1080922.7,4456.4,18312.7,22598.9
United Arab Emirates,42,28,4360.5,7598.9,2012.7,2013.0,2012.9,2012.9,2991.8,3047.8,3025.1,3026.2,258.5,270.6,269.1,269.0,134.5,162.4,158.3,159.3,481.6,37307.1,38023.4,3139416.4,6849366.0,8484678.0,74748.0,242175.4,296356.1
Seychelles,32,16,693.5,246.4,1999.8,1999.9,1999.7,2000.8,741.1,4646.5,737.6,777.8,52.5,760.4,258.4,385.6,30.0,79.3,29.6,77.8,234.1,17920.7,18264.8,623635.6,2215146.9,2438272.1,19488.6,66762.4,72804.1
Mozambique,29,21,556.1,725.7,2003.6,2004.7,2007.7,2008.3,1044.3,1091.4,1143.2,1147.8,97.0,117.3,128.6,137.1,56.0,71.6,74.5,77.8,91.9,7045.7,7180.9,398865.8,1590267.0,1942033.5,13754.0,65122.1,81537.8
Comoros,24,8,103.4,148.6,2007.3,2007.9,2006.9,2006.8,1013.9,542.0,807.1,813.8,109.5,86.0,121.8,122.0,31.0,101.5,36.6,36.5,38.1,2913.2,2969.2,244742.1,731385.9,991292.9,10197.6,40811.6,51464.1
Kenya,17,16,973.7,429.0,2008.8,2009.1,2009.1,2009.3,1225.1,1265.5,1244.7,1299.6,76.0,97.2,83.7,95.7,14.0,26.2,17.6,20.7,70.7,5469.8,5574.8,384049.6,1535772.8,1814259.6,22591.2,85510.9,94915.5
"Tanzania, United Republic of",11,6,121.5,121.0,2010.2,2007.0,2009.5,2011.1,876.9,969.7,968.5,1038.3,77.0,87.0,127.2,139.8,26.0,51.2,105.0,124.7,39.9,3070.7,3129.7,98426.4,311607.6,388885.5,8947.9,35694.4,45401.4
Singapore,8,7,691.5,1077.0,2005.0,2004.4,2007.4,2007.2,3741.4,3752.9,3768.6,3771.9,319.0,320.8,321.9,324.4,47.5,82.6,91.6,97.6,98.7,7612.3,7758.5,765722.2,1995382.9,2441637.6,95715.3,316645.6,385180.1
India,6,6,659.6,867.6,2009.2,2009.2,2007.1,2008.2,3645.7,3530.9,3570.5,3521.4,298.0,282.0,266.3,288.3,24.0,24.8,17.6,21.8,52.2,4040.8,4118.3,363631.9,1203178.0,1498150.5,60605.3,260174.8,312799.6
Pakistan,5,5,509.2,898.5,2011.4,2011.4,2011.4,2011.4,3017.2,2998.6,2997.8,2998.5,252.0,249.6,249.6,249.6,72.0,151.2,152.9,152.9,44.4,3437.7,3503.7,266462.2,635319.2,755544.1,53292.4,201226.9,240097.3
Malaysia,4,4,936.2,1620.3,2004.8,2004.8,2007.5,2007.8,4076.5,8975.1,11473.1,12415.4,380.0,758.5,1610.3,1660.6,21.0,27.2,14.8,14.0,99.3,7687.0,7834.6,687929.3,1680780.0,2069712.5,171982.3,628569.8,742656.4
Sri Lanka,4,4,262.1,396.1,2005.2,2005.2,2005.5,2007.6,2545.1,2642.4,2690.7,2733.6,208.0,208.8,211.3,212.0,56.0,66.0,53.5,54.8,25.4,1963.3,2001.0,151175.1,469720.5,594296.9,37793.8,162078.3,200671.3
Turkey,3,1,2.5,1.6,1981.0,1981.0,1981.0,1981.0,148.7,148.7,150.4,150.4,16.0,16.0,16.8,16.8,102.0,102.0,246.0,246.0,7.6,571.2,582.2,5730.4,44179.2,20847.8,1910.1,4661.5,6645.2
China,2,2,129.6,192.1,2010.0,2010.0,2007.6,2007.0,2939.5,2939.5,2941.4,3037.8,248.5,248.5,282.9,290.8,73.5,73.5,82.1,84.0,19.2,1486.7,1515.3,76982.4,231823.5,354428.3,38491.2,194503.3,256395.2
Viet Nam,2,2,281.8,479.3,2015.5,2015.5,2015.4,2015.4,5071.6,5071.6,5015.8,5004.3,443.0,443.0,432.0,429.2,155.0,155.0,175.2,180.5,24.8,1917.6,1954.4,135276.3,385162.1,525541.1,67638.2,314374.9,397239.7
Spain,2,2,101.9,173.4,1999.5,1999.5,1997.0,1997.0,3338.7,3338.7,5939.8,5966.8,293.5,293.5,521.9,522.2,112.5,112.5,125.9,126.0,14.2,1099.8,1120.9,73211.3,201985.3,311842.9,36605.7,169805.0,219786.7
Brazil,2,2,339.6,512.2,2010.5,2010.5,2010.6,2010.5,5574.1,5574.1,5574.2,5574.1,467.5,467.5,467.1,467.6,61.5,61.5,62.0,61.4,45.4,3513.4,3580.9,98787.2,723448.8,834122.6,49393.6,426538.1,524341.4
Oman,2,2,93.8,114.2,2013.0,2013.0,2015.0,2014.4,2804.8,2804.8,2770.1,2779.8,230.5,230.5,218.4,222.0,27.5,27.5,30.7,29.8,12.7,973.6,992.3,102561.5,294668.4,335547.9,51280.8,228686.3,290774.7
Somalia,2,2,68.3,90.3,1994.0,1994.0,1994.0,1994.0,1210.4,1210.4,1196.8,1196.0,86.0,86.0,86.1,86.0,34.5,34.5,34.6,34.5,9.5,739.1,753.3,75773.4,272989.7,296355.0,37886.7,136838.4,159734.5
Australia,1,1,76.9,98.0,2009.0,2009.0,2009.0,2009.0,4202.2,4202.2,4202.2,4202.2,315.0,315.0,315.0,315.0,37.0,37.0,37.0,37.0,12.6,973.7,992.4,73961.0,214277.1,236630.6,73961.0,404933.7,532497.6
Sudan,1,1,186.6,325.7,2014.0,2014.0,2014.0,2014.0,4884.9,4884.9,4884.9,4884.9,696.0,696.0,696.0,696.0,49.0,49.0,49.0,49.0,13.5,1044.5,1064.6,66346.8,194747.0,222475.3,66346.8,303174.6,370519.6
Côte d'Ivoire,1,1,1.0,0.7,1994.0,1994.0,1994.0,1994.0,5357.0,5357.0,5357.0,5357.0,528.0,528.0,528.0,528.0,30.0,30.0,30.0,30.0,8.3,624.3,636.3,4897.4,10863.5,12350.7,4897.4,11525.9,13663.3
Indonesia,1,1,5.1,11.4,1991.0,1991.0,1991.0,1991.0,3849.5,3849.5,3849.5,3849.5,524.0,524.0,524.0,524.0,20.0,20.0,20.0,20.0,1.7,124.2,126.6,35795.6,102690.8,147574.4,35795.6,116677.3,167811.6
Togo,1,1,22.6,28.3,2009.0,2009.0,2009.0,2009.0,4474.6,4474.6,4474.6,4474.6,522.0,522.0,522.0,522.0,21.0,21.0,21.0,21.0,6.4,486.1,495.4,45800.5,141845.2,180918.6,45800.5,157508.8,203259.4
Ghana,1,1,39.3,44.3,2011.0,2011.0,2011.0,2011.0,4757.6,4757.6,4757.6,4757.6,384.0,384.0,384.0,384.0,41.0,41.0,41.0,41.0,7.7,594.9,606.3,75988.4,222902.8,307397.7,75988.4,304428.4,383849.8
Lebanon,1,1,3.3,2.1,1981.0,1981.0,1981.0,1981.0,595.0,595.0,595.0,595.0,82.0,82.0,82.0,82.0,128.0,128.0,128.0,128.0,2.0,147.6,150.4,7556.2,58255.3,27490.1,7556.2,18440.3,26287.3
Saudi Arabia,1,1,3.8,2.4,1981.0,1981.0,1981.0,1981.0,689.4,689.4,689.4,689.4,86.0,86.0,86.0,86.0,157.0,157.0,157.0,157.0,2.4,183.8,187.3,8754.5,67493.5,31849.6,8754.5,21364.6,30456.0
Eswatini,1,1,39.2,49.8,2007.0,2007.0,2007.0,2007.0,2452.6,2452.6,2452.6,2452.6,175.0,175.0,175.0,175.0,6.0,6.0,6.0,6.0,5.9,456.6,465.4,46132.6,178957.6,204202.7,46132.6,193165.4,235704.6
Qatar,1,1,100.3,178.0,2016.0,2016.0,2016.0,2016.0,3065.5,3065.5,3065.5,3065.5,270.0,270.0,270.0,270.0,247.0,247.0,247.0,247.0,8.1,626.1,638.1,79431.3,157208.5,194989.4,79431.3,253578.3,294831.8
Egypt,1,1,69.2,114.9,2011.0,2011.0,2011.0,2011.0,4066.9,4066.9,4066.9,4066.9,542.0,542.0,542.0,542.0,282.0,282.0,282.0,282.0,8.2,630.2,642.2,47099.1,130750.5,203212.1,47099.1,221893.1,287589.5
Argentina,1,1,178.3,300.3,2010.0,2010.0,2010.0,2010.0,5929.1,5929.1,5929.1,5929.1,514.0,514.0,514.0,514.0,28.0,28.0,28.0,28.0,19.5,1508.8,1537.8,57926.5,424213.4,489109.9,57926.5,500223.8,614923.0
Kuwait,1,1,146.7,257.8,2010.0,2010.0,2010.0,2010.0,3458.5,3458.5,3458.5,3458.5,276.0,276.0,276.0,276.0,105.0,105.0,105.0,105.0,23.7,1836.7,1872.0,203401.9,318978.9,432219.8,203401.9,468981.5,590301.8
Djibouti,1,1,6.0,9.1,1990.0,1990.0,1990.0,1990.0,2109.8,2109.8,2109.8,2109.8,289.0,289.0,289.0,289.0,81.0,81.0,81.0,81.0,0.9,67.1,68.4,28612.1,82082.9,117959.3,28612.1,93262.6,134135.2
