Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
India,291,71,1184.9,1481.7,1998.0,2003.6,2004.9,2004.9,455.9,883.8,1013.5,992.1,87.0,191.2,346.3,360.0,70.0,103.4,99.0,103.1,328.3,25111.6,25593.8,1202156.7,3877596.0,4851862.2,4131.1,17292.3,22958.4
Sri Lanka,203,61,1183.8,1180.7,2007.1,2003.6,2004.6,2005.2,454.6,503.8,489.4,501.7,39.0,75.2,57.0,63.5,34.0,109.6,50.1,59.0,347.1,26516.0,27025.1,1087300.7,4078484.7,4806634.7,5356.2,24403.3,30440.8
United Arab Emirates,47,19,1429.7,1990.5,2002.8,2005.7,2005.4,2005.2,1842.6,2136.3,2121.4,2070.5,210.0,241.4,290.8,279.6,35.0,46.9,58.0,61.2,271.5,20938.1,21340.1,1158888.4,3499550.1,3811689.8,24657.2,110234.9,143804.1
Singapore,47,34,1810.3,2450.6,2008.5,2008.8,2010.7,2010.7,1919.3,2309.0,2172.3,2229.6,172.0,253.6,274.2,294.6,23.0,48.0,43.3,45.4,286.4,22038.2,22461.3,1477823.7,4719321.1,5196977.7,31443.1,131510.4,170826.6
Bangladesh,36,14,540.3,628.1,2012.7,2011.8,2012.6,2012.4,1840.2,2089.7,1958.3,1942.5,129.0,167.6,159.0,157.8,37.0,53.1,63.7,68.9,132.7,10215.9,10412.0,443330.9,1260516.8,1451491.8,12314.7,63820.5,83333.6
Indonesia,35,28,2423.5,3289.0,2008.1,2008.8,2011.5,2010.8,1899.2,2254.6,2343.0,2469.1,144.0,224.7,257.5,291.3,27.0,35.8,31.8,29.9,267.1,20658.6,21055.3,1203826.8,4773115.3,4593166.8,34395.1,173547.2,249211.6
"Tanzania, United Republic of",22,11,1362.3,1730.1,2003.6,2004.8,2004.2,2004.1,2200.7,2255.2,2233.9,2234.3,136.0,147.6,143.9,143.8,116.5,143.6,140.5,137.9,271.6,21040.1,21444.1,1442604.8,5045111.2,5493078.8,65572.9,231807.5,270361.8
Seychelles,20,12,698.2,669.0,2001.6,1999.3,2000.9,2004.0,1273.0,1440.6,1329.6,1341.3,86.0,93.1,88.5,91.0,30.0,50.5,37.9,35.7,153.1,11844.4,12071.8,636323.2,2484462.8,2846777.7,31816.2,122070.3,143354.5
Malaysia,12,12,293.9,303.8,2001.8,2001.8,2004.1,2004.8,1861.9,2748.9,1983.4,2152.1,197.0,279.9,231.8,273.4,44.0,47.4,35.0,43.6,69.3,5314.1,5416.2,310730.1,962187.8,1217384.5,25894.2,96891.6,118581.4
Pakistan,11,11,360.5,612.8,2000.0,2000.0,2007.6,2008.1,1413.8,1432.4,1456.5,1458.1,135.0,157.4,172.4,172.5,98.0,126.3,116.2,115.6,40.7,3140.1,3200.3,247080.0,575409.1,747516.8,22461.8,82511.0,100231.8
South Africa,10,10,1734.4,2539.1,2010.3,2010.3,2010.2,2012.7,3715.1,4756.8,4744.7,4909.4,320.5,543.7,665.2,747.9,105.0,117.4,117.1,135.3,152.4,11796.6,12023.1,928823.1,2934904.7,3564214.0,92882.3,400785.5,497657.8
Thailand,9,6,126.7,168.2,1995.7,1997.2,1999.9,2000.6,1522.8,2930.6,1905.0,1897.2,308.0,362.9,304.5,293.0,40.0,96.8,115.5,113.0,55.8,4222.7,4303.8,166152.8,448130.2,562304.4,18461.4,60900.5,74622.5
Oman,9,8,204.6,115.3,2004.9,2004.0,1999.1,2006.2,1583.9,1607.5,1510.1,1619.0,121.0,161.6,116.6,154.1,30.0,39.0,29.4,42.6,48.6,3749.0,3821.0,136068.5,650159.4,848661.0,15118.7,83802.6,104960.5
Djibouti,5,5,166.3,264.8,2010.6,2010.6,2010.8,2010.7,2197.6,2264.6,2444.2,2477.9,237.0,223.4,296.5,306.6,9.0,128.0,66.7,48.3,24.7,1893.1,1929.5,167950.6,375192.1,479632.9,33590.1,110984.0,138394.7
China,5,5,326.6,420.3,2012.0,2012.0,2009.3,2009.7,2964.3,4309.1,3444.9,3294.5,253.0,443.2,460.4,440.2,69.0,90.4,179.2,173.0,60.7,4662.2,4751.7,274500.6,833138.5,858555.7,54900.1,198194.7,257336.4
Kenya,5,3,380.6,527.0,2005.8,2005.0,2006.7,2006.5,2161.6,2373.7,2272.6,2306.3,167.0,302.7,266.2,288.0,58.0,135.0,95.3,109.0,45.8,3550.9,3619.1,330395.8,802412.4,927327.8,66079.2,199383.5,231033.2
Iraq,4,2,73.8,77.4,2016.0,2016.0,2016.0,2016.0,2263.7,2268.4,2268.3,2268.2,170.5,178.0,178.1,177.8,44.5,176.8,179.5,183.5,19.9,1528.4,1557.7,58431.9,169286.9,186946.9,14608.0,79978.1,105173.2
Mozambique,4,4,333.0,567.2,2008.8,2008.8,2010.0,2010.0,2860.1,2812.3,2862.9,2872.5,252.0,275.0,259.7,257.7,150.5,134.2,133.3,131.8,25.9,2004.7,2043.1,203717.5,462760.6,586575.2,50929.4,186584.8,223930.8
Russian Federation,4,2,0.3,0.4,2010.5,2010.5,2010.7,2010.7,46.6,100.1,94.1,93.2,11.0,10.0,9.9,9.8,17.5,41.5,96.6,95.9,2.3,176.0,179.4,1551.6,11962.5,5645.0,387.9,946.7,1349.5
