Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,1134,95,13001.6,15447.7,2005.0,2006.0,2004.8,2005.3,754.8,605.6,638.3,623.5,48.0,47.8,74.1,73.1,17.0,28.9,31.2,31.4,2729.8,209873.9,213903.4,18044720.3,57515596.8,63875902.7,15912.5,51799.0,60273.6
Cruise,342,48,19561.8,1835.5,2006.9,2005.2,2008.2,2007.9,296.6,484.3,525.6,551.3,18.0,33.9,57.5,58.7,8.0,9.0,15.8,18.7,3847.3,296717.5,302414.5,2652967.7,26029314.4,32418696.4,7757.2,67296.3,80592.9
Chemical tanker,155,106,3329.9,5411.8,2010.3,2009.9,2009.4,2009.5,537.3,1228.7,970.7,957.5,74.0,130.6,255.3,252.8,30.0,40.9,50.2,50.1,604.3,46565.5,47459.5,1721214.9,9052266.4,10549178.3,11104.6,67759.6,82725.1
General cargo,138,72,1576.9,2331.6,2007.2,2006.8,2005.1,2005.0,932.7,1210.7,1127.9,1139.4,87.0,136.3,178.0,179.4,37.5,82.5,85.4,85.5,300.8,22972.8,23413.8,1669672.6,5376368.0,7696047.0,12099.1,57097.2,76050.8
Bulk carrier,116,105,3407.3,5666.2,2009.4,2009.8,2008.9,2008.9,978.8,1128.8,1103.4,1105.8,103.0,153.5,235.0,236.0,74.5,103.6,119.6,119.5,356.2,27386.4,27912.2,2166113.2,4936599.3,6476709.3,18673.4,69258.2,83828.8
Vehicle,88,68,1346.8,443.8,2007.8,2008.5,2008.5,2008.3,177.9,280.6,267.4,268.1,15.5,28.4,47.1,47.5,11.0,22.6,33.4,34.2,89.3,6916.5,7049.3,449388.5,1981321.5,2294572.2,5106.7,19410.5,20890.0
Liquefied gas tanker,49,19,1434.6,1646.3,2008.8,2009.7,2013.1,2013.0,1102.6,1350.4,1186.3,1191.0,85.0,138.6,146.9,148.2,42.0,64.0,83.2,83.2,244.6,18773.1,19133.6,612991.8,3061667.5,2805761.8,12510.0,88968.6,129388.0
Oil tanker,31,20,203.7,334.6,2003.1,2006.2,2004.5,2004.1,522.3,433.0,309.4,292.4,65.0,72.6,76.5,74.5,25.0,62.8,97.3,98.3,75.3,5795.0,5906.3,335299.4,533200.5,631897.0,10816.1,30665.7,38803.0
Refrigerated bulk,8,6,207.2,221.1,1994.5,1995.3,1992.1,1992.1,73.8,921.4,2082.9,2095.8,6.5,55.3,302.6,302.6,29.0,25.7,33.0,33.1,78.2,5980.0,6094.8,655973.7,1433334.4,1614516.4,81996.7,174734.1,188660.3
Service - tug,6,5,4.2,2.1,1989.7,1993.0,1996.8,1991.4,1302.5,2964.7,2415.0,2260.3,153.0,1377.8,3749.6,2998.6,98.0,171.5,140.5,200.7,16.9,1268.6,1292.9,53595.4,126736.9,169693.8,8932.6,23065.5,31142.3
Service - other,2,2,18.7,12.0,1993.5,1993.5,1992.7,1993.5,1523.9,1523.9,1585.4,1125.4,121.0,121.0,148.1,120.4,340.5,340.5,153.6,344.6,9.2,695.5,708.8,83975.3,172298.9,185662.4,41987.6,93429.6,105495.2
Miscellaneous - fishing,2,2,0.4,0.4,1989.5,1989.5,1987.1,1987.5,456.6,456.6,233.3,239.5,69.5,69.5,55.7,57.7,22.5,22.5,26.4,25.8,0.7,56.2,57.3,2599.3,5765.8,6555.2,1299.7,3058.7,3625.9
Ferry-RoPax,2,1,6.3,0.5,2007.0,2007.0,2007.0,2007.0,271.3,271.3,271.3,271.3,25.5,25.5,31.7,31.7,9.5,9.5,9.3,9.3,2.0,152.4,155.3,3317.0,8202.7,10064.8,1658.5,3540.3,3224.4
Ro-Ro,1,1,1.2,2.3,1966.0,1966.0,1966.0,1966.0,896.3,896.3,896.3,896.3,90.0,90.0,90.0,90.0,83.0,83.0,83.0,83.0,2.0,152.6,155.5,8259.4,63676.6,30048.4,8259.4,20156.4,28733.7
