Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United States of America,642,221,22374.3,16595.6,2006.6,2008.3,2007.9,2007.4,982.7,1116.9,997.6,1084.3,68.0,102.7,79.2,98.2,12.5,95.2,35.2,65.1,3836.5,294655.9,300313.3,12796830.5,50773520.2,60421067.6,19932.8,85237.8,103944.0
Guatemala,603,137,1646.0,1906.4,2005.3,2006.8,2005.7,2006.5,82.2,175.5,136.8,138.1,8.0,18.9,27.5,32.0,12.0,35.7,33.0,40.2,362.6,27924.5,28460.6,1793495.3,5914673.8,6634577.9,2974.3,10273.6,11948.9
Belize,134,36,2276.2,244.3,2007.8,2004.9,2009.2,2008.2,162.1,266.4,189.5,191.7,15.0,30.7,15.7,17.3,8.0,33.6,8.6,18.6,457.7,35426.4,36106.6,409740.4,3197356.3,3938146.4,3057.8,21410.3,25444.6
Costa Rica,95,47,2040.4,1799.0,2003.6,2004.5,2004.6,2004.9,733.4,737.7,696.0,764.3,43.0,59.0,59.9,67.4,11.0,39.0,25.8,35.9,365.7,28262.3,28804.9,1871904.8,6236949.0,6879307.8,19704.3,66297.4,75487.8
El Salvador,94,49,683.0,587.5,2008.1,2009.5,2009.1,2009.0,190.5,216.9,206.1,223.2,16.0,35.7,33.2,46.7,30.5,33.8,31.8,45.2,108.7,8364.3,8524.9,379619.5,1602951.9,1849083.8,4038.5,17761.9,20959.4
Mexico,86,41,3808.9,1729.6,2007.8,2007.2,2008.1,2010.3,608.2,906.5,549.3,929.8,40.0,82.7,69.6,110.6,9.0,50.5,26.9,64.1,681.8,52747.5,53760.3,1314352.5,6924548.0,7702585.7,15283.2,82483.5,101319.7
Colombia,83,40,2021.1,2238.5,2001.3,2004.0,2000.6,2002.2,1057.3,1051.7,1071.8,1074.6,82.0,112.8,99.3,99.7,16.0,55.0,32.4,35.4,358.5,27715.7,28247.8,2456065.0,7561808.6,8464833.7,29591.1,95055.0,110273.6
Cayman Islands,80,13,1937.6,222.9,2005.3,2004.6,2005.2,2005.3,348.0,394.8,365.9,365.4,22.0,31.0,22.9,24.7,7.0,15.2,7.9,9.1,460.0,35606.9,36290.6,378063.2,2799776.4,3537975.2,4725.8,32306.7,39852.3
Panama,62,31,1185.6,1575.0,2007.0,2006.0,2007.3,2008.1,815.7,969.1,886.6,894.0,71.0,80.2,81.7,81.8,19.5,69.0,49.1,57.2,214.7,16547.3,16865.0,1171795.0,4254485.2,4880096.8,18899.9,76385.4,92261.3
Jamaica,61,22,747.1,771.2,2011.4,2006.4,2009.4,2009.6,717.6,845.4,726.5,784.4,56.0,72.5,63.3,70.0,12.0,28.9,20.8,24.0,174.3,13421.0,13678.6,796966.7,2902372.2,3227462.9,13065.0,50695.6,59549.7
Cuba,30,13,453.9,192.6,2005.3,2004.7,2003.1,2006.2,599.7,822.7,834.6,783.4,53.0,61.7,62.4,68.7,29.5,31.9,19.4,30.1,98.9,7643.9,7790.6,536190.2,1718610.6,1945593.7,17873.0,56369.1,62202.2
Nicaragua,24,22,177.2,113.1,2008.2,2007.8,2009.0,2009.2,108.1,223.4,142.8,237.3,16.0,30.0,53.4,97.5,13.0,28.3,36.0,67.7,16.2,1254.9,1279.0,79204.9,276116.5,353651.5,3300.2,13263.3,15938.4
Dominican Republic,17,11,243.9,362.8,2002.6,2005.3,2004.9,2005.2,1147.7,1164.7,1172.6,1168.6,101.0,95.0,93.6,94.3,35.0,83.8,88.7,95.3,51.8,3981.5,4057.9,273778.4,739550.0,831564.4,16104.6,62201.1,79253.1
Bahamas,8,7,197.5,63.9,1993.8,1992.9,1991.7,1995.7,1058.3,1264.8,1705.0,1220.9,122.0,180.2,169.7,202.1,28.5,173.8,16.4,47.9,63.7,4853.1,4946.3,174004.1,579068.7,556291.6,21750.5,68332.0,71749.2
China,6,6,1712.3,2552.0,2008.8,2008.8,2004.1,2005.4,9186.2,9888.6,9903.3,10104.8,847.5,870.7,1208.8,1170.4,120.5,132.0,169.2,161.5,183.0,14144.3,14415.9,1070437.5,2841744.3,3884701.9,178406.3,766146.3,976629.4
Ecuador,6,6,241.4,297.7,2006.2,2006.2,2007.8,2007.1,1069.5,1191.0,1219.4,1199.9,95.5,141.3,156.3,176.9,46.5,60.5,74.9,80.0,21.6,1670.4,1702.5,148366.6,415830.7,519859.8,24727.8,90127.8,108145.1
Denmark,5,5,635.4,1032.6,2008.4,2008.4,2008.5,2008.4,5487.1,5570.5,5577.6,5580.0,484.0,490.4,489.4,489.4,218.0,183.4,187.2,189.3,74.7,5749.2,5859.6,434282.0,1100996.4,1558636.0,86856.4,363505.1,459190.1
"Bonaire, Sint Eustatius and Saba",5,4,32.0,48.6,2009.4,2009.0,2009.5,2009.5,1224.0,1226.6,1230.2,1228.9,106.0,121.2,119.2,118.3,82.0,74.8,78.1,79.0,9.9,761.9,776.5,83450.5,244792.1,337584.5,16690.1,66864.7,84308.8
Russian Federation,4,4,557.1,890.2,2009.0,2009.0,2009.0,2009.0,6543.2,6654.5,6650.7,6655.6,558.5,561.8,561.4,561.2,123.5,123.2,123.5,123.7,68.2,5244.5,5345.2,374111.0,948506.8,1403967.0,93527.7,397720.6,503444.6
Trinidad and Tobago,4,4,72.0,108.9,2008.2,2008.2,2008.2,2008.0,1675.6,1786.2,1815.4,1837.0,137.5,142.2,140.2,141.4,96.0,87.0,90.4,83.7,20.8,1594.4,1625.0,114675.8,299845.0,362935.2,28669.0,91523.4,109977.6
Canada,4,4,173.1,248.5,2009.0,2009.0,2009.5,2009.8,3172.9,3155.4,2884.4,2824.3,278.5,265.2,262.3,259.7,86.5,113.5,122.3,129.2,28.6,2197.8,2240.0,142317.9,386566.0,545590.7,35579.5,149126.7,189063.0
Peru,3,3,78.2,121.4,2002.7,2002.7,2002.0,2002.0,1732.8,1863.4,1753.6,1740.3,117.0,179.3,151.3,144.5,83.0,71.3,69.6,71.4,12.2,943.0,961.1,60256.9,236640.0,314985.1,20085.6,108804.8,139959.1
Venezuela (Bolivarian Republic of),3,3,94.0,127.8,2013.7,2013.7,2013.6,2013.8,1258.8,1422.8,1387.6,1374.1,214.0,183.0,184.4,185.8,29.0,158.7,158.3,180.0,18.7,1441.7,1469.4,73390.0,239715.4,295882.5,24463.3,103990.7,129822.9
Aruba,3,3,30.7,40.2,1994.3,1994.3,2005.3,2005.2,1105.0,1091.6,1093.8,1096.3,93.0,248.3,100.4,104.8,8.0,12.3,10.7,10.1,7.8,598.1,609.6,36257.3,123576.0,135809.4,12085.8,45247.4,54113.2
United Kingdom of Great Britain and Northern Ireland,3,3,271.7,450.5,2008.0,2008.0,2009.7,2010.1,4766.4,3313.3,3243.7,3213.7,391.0,312.3,424.6,426.2,123.0,108.3,137.3,135.5,24.3,1876.4,1912.4,118118.9,354537.9,465675.3,39373.0,187423.6,235264.5
Germany,3,1,479.7,798.0,2014.0,2014.0,2014.0,2014.0,5281.1,5281.1,5414.4,5414.4,404.0,404.0,429.1,429.1,66.0,66.0,63.8,63.8,46.1,3559.3,3627.6,153915.8,1127172.6,1299608.4,51305.3,443046.4,544635.0
Puerto Rico,2,1,705.5,72.0,2011.0,2011.0,2011.0,2011.0,2754.8,2754.8,2754.8,2754.8,149.5,149.5,150.1,150.1,12.5,12.5,12.7,12.7,152.1,11727.9,11953.1,-39686.8,781029.0,1149152.8,-19843.4,344820.8,497213.7
Gibraltar,2,2,289.1,490.1,2007.5,2007.5,2007.7,2007.6,4607.0,4607.0,4609.7,4607.8,374.0,374.0,375.9,374.9,181.5,181.5,183.3,182.3,30.2,2341.6,2386.6,218701.9,432849.5,536873.3,109350.9,349094.3,405886.9
Virgin Islands (U.S.),2,2,91.2,105.2,2009.5,2009.5,2012.6,2012.6,1412.0,1412.0,1407.6,1407.7,112.0,112.0,99.6,99.8,27.5,27.5,25.8,25.9,11.7,904.4,921.8,39065.2,195594.2,179121.6,19532.6,139098.0,202378.5
Curaçao,2,2,38.3,50.5,2007.5,2007.5,2007.2,2007.1,1283.5,1283.5,1366.2,1371.0,91.0,91.0,88.9,88.9,25.5,25.5,18.3,18.0,9.0,698.5,711.9,48675.2,167127.7,192023.6,24337.6,90328.6,107748.4
Haiti,1,1,30.3,52.5,2008.0,2008.0,2008.0,2008.0,920.2,920.2,920.2,920.2,73.0,73.0,73.0,73.0,16.0,16.0,16.0,16.0,2.7,211.7,215.7,23437.0,46386.0,57533.6,23437.0,74820.9,86993.1
Latvia,1,1,144.3,233.2,2014.0,2014.0,2014.0,2014.0,5856.4,5856.4,5856.4,5856.4,498.0,498.0,498.0,498.0,240.0,240.0,240.0,240.0,13.9,1066.7,1087.2,104059.0,205951.0,255445.8,104059.0,332200.1,386244.3
Brazil,1,1,172.3,287.0,2017.0,2017.0,2017.0,2017.0,5772.1,5772.1,5772.1,5772.1,550.0,550.0,550.0,550.0,32.0,32.0,32.0,32.0,14.5,1114.6,1136.0,55366.6,405466.7,467495.3,55366.6,478118.0,587748.4
"Korea, Republic of",1,1,243.2,357.2,2010.0,2010.0,2010.0,2010.0,10391.4,10391.4,10391.4,10391.4,792.0,792.0,792.0,792.0,121.0,121.0,121.0,121.0,33.5,2594.7,2644.6,146412.0,406450.5,631704.2,146412.0,689775.9,893999.3
Netherlands,1,1,86.9,145.3,2009.0,2009.0,2009.0,2009.0,5105.7,5105.7,5105.7,5105.7,444.0,444.0,444.0,444.0,315.0,315.0,315.0,315.0,9.7,746.5,760.8,59577.0,165390.2,257048.9,59577.0,280679.1,363780.3
