Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Puerto Cortes,1326,316,16702.6,22152.9,2006.5,2007.6,2006.5,2006.7,771.0,880.2,679.5,686.9,55.0,123.6,118.1,123.9,20.0,63.1,49.7,53.1,3211.4,246755.1,251492.8,19857978.0,62925022.6,72167604.8,14975.9,52309.8,62146.2
Roatan,388,55,19490.8,1952.3,2006.6,2004.6,2008.3,2007.6,292.3,557.1,525.7,554.8,18.0,44.9,58.2,65.7,9.0,13.0,16.0,19.7,3844.1,296404.4,302095.4,2820271.0,26424646.0,32974875.5,7268.7,60827.1,73399.8
Amapala,187,128,3680.2,4427.4,2008.4,2009.2,2009.9,2010.2,250.0,784.2,525.6,823.2,23.0,78.6,151.2,191.6,24.0,49.2,73.1,88.3,439.7,33922.0,34573.3,1845791.1,7605510.5,9067595.5,9870.5,48028.7,57927.6
Puerto Castillas,112,32,2497.0,2928.0,1995.1,2005.4,1998.3,2000.9,914.9,2012.2,1298.5,1482.7,54.0,171.7,196.1,244.6,17.0,39.4,34.3,40.7,568.5,43685.5,44524.2,3096297.1,9450270.0,10794532.2,27645.5,89699.9,104221.1
Omoa,40,24,1442.8,1721.0,2011.7,2010.0,2013.2,2012.8,1112.6,1059.5,1128.9,1132.3,88.0,114.6,153.8,159.4,44.5,54.6,80.8,78.2,220.6,16943.7,17269.0,696867.0,3249873.9,3033361.2,17421.7,107625.2,154129.3
Tela,11,10,88.9,150.7,2010.7,2011.2,2009.2,2009.1,180.2,265.6,272.8,272.6,35.0,56.2,78.4,78.0,20.0,34.0,28.1,28.0,20.1,1554.9,1584.7,29067.2,212867.9,245432.6,2642.5,22819.0,28051.3
Trujillo,6,4,187.8,15.9,1995.8,1996.2,1995.3,1995.5,587.2,503.4,540.6,525.4,38.0,32.8,37.8,37.4,9.5,9.2,9.3,9.3,46.4,3596.7,3665.8,81165.9,344799.5,371484.8,13527.6,50138.6,49479.5
La Ceiba,2,2,5.4,1.0,1987.5,1987.5,2002.0,1983.4,2044.5,2044.5,457.2,875.8,27.0,27.0,35.2,24.7,284.5,284.5,79.9,341.9,3.4,260.4,265.4,18023.8,42888.6,56740.4,9011.9,22716.4,29510.2
Utila,1,1,4.1,5.1,2006.0,2006.0,2006.0,2006.0,628.3,628.3,628.3,628.3,54.0,54.0,54.0,54.0,34.0,34.0,34.0,34.0,0.6,49.0,50.0,8828.5,25897.4,35714.2,8828.5,35369.2,44596.5
Guanaja,1,1,0.8,1.6,1976.0,1976.0,1976.0,1976.0,1686.4,1686.4,1686.4,1686.4,276.0,276.0,276.0,276.0,251.0,251.0,251.0,251.0,1.8,134.1,136.7,5798.9,14573.4,17964.6,5798.9,17061.3,20917.9
