Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Callao,2111,1025,207497.2,245421.9,2008.8,2008.8,2010.2,2010.6,1282.9,2937.9,1870.7,1993.3,80.0,299.1,351.7,392.8,29.0,67.7,47.4,53.1,21479.1,1653826.3,1685579.8,125038009.8,350198359.8,414540912.8,59231.6,207195.6,245292.7
San Martin,732,484,14240.1,24314.9,2008.3,2009.4,2011.6,2011.6,234.2,963.2,890.4,892.9,25.0,100.4,393.8,394.0,20.0,43.9,84.9,82.7,1823.6,140399.3,143095.0,8708885.3,24351546.9,30279537.6,11897.4,48354.3,58868.9
Paita,350,96,13116.3,15409.5,2005.5,2005.3,2003.2,2003.4,658.1,3411.8,1848.3,1808.3,51.0,285.9,439.3,403.1,15.0,43.2,29.0,26.8,3135.0,240960.0,245586.5,21637041.2,53882595.8,60719431.0,61820.1,160949.3,182943.4
Matarani,252,206,13994.7,23443.7,2009.7,2010.3,2011.8,2011.9,957.6,2290.5,2368.6,2474.6,87.0,244.8,643.9,654.9,38.0,83.0,70.1,69.1,1591.4,122866.7,125225.7,8915408.3,24186069.8,30131110.0,35378.6,141246.8,171200.4
Tambo De Mora,148,129,50349.2,45881.4,2008.6,2009.0,2009.8,2010.1,2996.8,4277.8,7529.8,6688.7,255.5,331.0,923.7,897.3,33.5,103.0,34.2,38.6,6687.7,414686.3,422648.3,12322723.8,79330685.1,71620868.5,83261.6,650330.9,967619.0
Iquitos,136,5,29.5,9.8,2009.7,2002.0,2006.1,2006.1,274.2,303.3,284.8,318.9,13.0,25.2,20.3,24.8,9.0,31.2,20.2,54.4,22.6,1706.2,1738.9,109112.9,238520.0,311122.2,802.3,2015.7,2696.0
Ilo,136,53,1594.8,2386.6,2005.2,2009.6,2007.6,2008.0,361.7,997.4,782.6,790.8,51.0,96.3,146.2,149.7,35.0,59.6,59.4,60.2,368.2,28274.4,28817.3,1448034.0,5111306.8,6044431.1,10647.3,44029.7,53333.0
La Pampilla Oil Terminal,101,74,8774.2,14902.3,2008.6,2008.9,2008.5,2008.4,1443.8,2424.6,2484.2,2493.3,189.0,245.3,363.2,366.2,41.0,56.4,65.8,67.8,1255.0,96918.6,98779.4,9119013.8,19988505.8,24686074.8,90287.3,276268.9,344991.6
Salaverry,89,82,3677.7,5567.7,2009.2,2009.6,2012.5,2012.9,1013.2,1942.7,1863.8,2064.2,97.0,203.7,396.8,412.1,62.0,116.8,213.8,223.1,489.4,37743.8,38468.4,2548613.6,6838477.9,8637156.7,28636.1,112964.5,139943.5
Puerto Bayovar,86,80,8335.3,14395.6,2010.7,2010.8,2011.5,2011.3,2440.2,3180.5,3069.4,3029.1,261.5,397.0,560.4,550.6,59.5,88.9,105.9,104.6,817.8,63142.7,64355.0,4932826.9,11644362.3,14633968.9,57358.5,214762.7,260882.4
Talara,80,65,4349.9,7367.9,2006.2,2006.7,2007.7,2007.6,900.2,1777.3,1774.1,1790.0,157.0,212.5,383.1,388.4,49.0,107.5,142.6,146.7,774.4,59690.7,60836.8,4285241.1,11290035.8,13597861.0,53565.5,184251.1,225768.6
Bahia San Nicolas,75,58,55115.6,107098.5,2009.0,2009.1,2009.2,2009.2,9728.4,7965.6,8244.2,8255.3,879.0,756.8,892.8,893.4,47.0,60.8,70.1,70.2,3113.3,241149.8,245779.9,23941419.4,48085169.5,55336833.5,319218.9,911187.4,1054062.5
Huarmey,39,39,5814.5,9955.3,2012.6,2012.6,2012.6,2012.6,5552.2,5196.3,5178.7,5217.9,526.0,481.8,752.7,754.1,23.0,62.9,79.7,78.8,598.4,46277.8,47166.4,4030966.5,8567779.1,10651170.3,103358.1,349265.9,411710.2
Chimbote,32,31,1061.5,1708.8,2007.9,2007.6,2010.0,2010.4,957.8,3174.7,1886.4,1926.1,84.5,300.2,558.9,568.1,61.5,310.5,223.7,211.7,213.4,16332.2,16645.8,1514051.7,3615070.8,4401656.5,47314.1,145684.8,176360.8
