Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Callao,767,430,7169.5,10520.6,2005.6,2008.6,2006.7,2007.8,472.9,543.5,425.1,435.6,44.0,134.7,104.8,100.6,33.0,76.7,77.4,86.1,1894.7,145668.9,148465.7,7699279.2,21849299.7,25720517.0,10038.2,35081.6,42559.5
Tambo De Mora,264,105,1863.1,2077.0,2001.6,2006.2,1997.3,2001.4,194.8,463.6,343.9,322.4,26.0,214.5,700.2,540.7,30.0,72.5,112.8,97.7,470.7,36041.9,36733.9,4686273.6,11122921.5,12628552.5,17751.0,48930.5,58338.3
Matarani,260,162,2672.0,4296.2,2007.1,2010.1,2009.1,2009.5,472.2,513.1,480.4,481.2,41.0,68.7,93.5,88.3,28.5,53.9,59.2,58.7,526.5,40516.9,41294.8,1793047.8,5702957.1,7006505.5,6896.3,30124.6,36958.8
Chimbote,254,57,705.9,902.8,1999.0,2000.8,1998.8,2002.2,278.0,755.2,273.7,283.9,29.0,120.8,164.0,104.7,10.0,95.2,66.9,74.6,281.2,21504.8,21917.7,1462058.2,3801495.8,4420092.5,5756.1,16862.6,20234.5
Salaverry,219,128,1400.3,2046.5,2005.5,2007.9,2008.6,2009.6,277.3,549.9,325.2,329.1,25.0,97.9,88.5,76.4,33.0,54.9,61.6,64.5,317.9,24504.7,24975.2,1039811.8,3040659.0,3808975.3,4748.0,18459.7,22443.0
La Pampilla Oil Terminal,173,39,1010.2,1575.0,1999.7,2001.9,2002.8,2003.4,373.7,513.1,355.5,355.9,48.0,91.6,103.0,96.0,29.0,90.7,86.7,79.4,365.3,28056.3,28595.0,737038.3,2781265.9,3213129.0,4260.3,21512.3,26961.8
Talara,127,48,1536.0,2377.9,2002.0,2005.5,2003.7,2003.8,552.7,643.1,604.9,601.1,53.0,180.6,199.7,190.8,49.0,264.6,981.6,868.3,546.6,42157.2,42966.7,2705870.4,7145029.3,7969538.4,21306.1,66121.4,77933.5
Ilo,126,59,1077.3,1739.3,2003.7,2006.9,2006.7,2006.9,491.7,537.0,450.1,453.5,40.5,57.5,79.5,80.8,35.0,53.7,56.5,56.3,257.4,19849.2,20230.3,630569.2,2832185.9,3353336.2,5004.5,27467.9,33705.6
Puerto Chicama,124,22,145.5,209.5,1996.6,1997.2,2001.8,2002.3,299.9,379.4,465.1,502.0,34.0,46.7,129.2,110.0,6.0,16.7,128.2,119.1,76.8,5821.7,5933.4,339246.5,863269.4,996169.2,2735.9,8164.0,9899.4
Paita,110,85,1013.8,1425.4,2004.7,2007.4,2005.9,2006.8,396.6,503.7,552.2,514.1,42.0,169.9,94.4,84.3,50.5,113.4,66.9,70.9,186.3,14271.1,14545.1,1028983.3,3150138.9,3791300.4,9354.4,35650.9,43712.4
Supe,107,32,306.2,484.3,1999.7,2000.6,2002.0,2002.3,206.3,484.2,277.6,276.8,26.0,54.9,47.0,47.8,17.0,171.4,115.8,103.1,127.5,9810.2,9998.5,251539.8,975775.7,1121469.9,2350.8,10754.7,13084.5
Huacho,79,17,147.0,124.1,1995.2,1997.8,1987.5,1991.9,212.8,218.6,192.6,202.7,23.0,25.1,59.6,78.5,5.0,22.1,154.4,223.9,54.3,4111.6,4190.6,532963.5,1217326.0,1394235.9,6746.4,16803.0,20147.0
Pimental,53,20,275.8,435.8,2001.5,2000.3,2002.5,2003.0,197.6,315.8,248.9,250.2,17.0,57.2,45.9,46.4,32.0,176.3,75.9,74.7,116.0,8965.2,9137.3,196955.8,780714.2,893758.6,3716.1,17480.7,21109.6
Punta Lobitos,51,28,144.7,209.5,2002.6,2004.8,2005.9,2007.8,149.2,222.0,282.5,270.8,18.0,105.6,132.7,115.6,7.0,27.5,108.0,97.6,42.9,3255.7,3318.2,254568.6,560925.1,648983.2,4991.5,12726.9,14554.2
Samanco,48,15,70.1,102.4,1998.4,1997.9,2001.4,2003.0,314.8,298.0,301.6,333.3,34.5,31.0,78.9,84.0,6.0,105.3,74.0,74.3,30.4,2315.9,2360.4,136912.6,368192.5,422608.4,2852.3,8903.0,10751.0
Puerto Bayovar,47,25,243.7,371.2,1998.1,1998.8,2006.8,2005.9,107.7,386.7,229.6,223.2,11.0,245.4,68.2,71.5,78.0,219.4,130.4,133.2,187.2,14466.8,14744.6,215924.6,568634.2,712716.6,4594.1,15921.8,19755.4
Huarmey,38,23,211.5,297.7,1999.4,2002.3,2005.9,2007.8,140.0,407.7,453.3,461.6,15.0,60.6,476.8,391.3,7.5,70.0,59.8,72.8,82.4,6233.7,6353.3,414209.1,917567.4,1050167.5,10900.2,26242.9,29486.4
Chancay,24,13,40.3,57.2,2009.2,2005.5,2009.8,2009.8,286.5,303.1,215.8,217.9,24.5,35.2,111.3,68.3,10.0,70.9,49.6,44.1,18.9,1432.9,1460.4,94075.9,221911.0,263465.7,3919.8,10658.4,12838.7
Bahia San Nicolas,16,14,212.1,399.7,2007.4,2007.0,2007.3,2007.5,290.9,397.2,272.2,268.5,29.0,53.8,58.4,58.0,26.0,102.8,33.3,32.2,26.9,2075.2,2115.0,100011.6,278206.9,324512.2,6250.7,22823.0,27669.5
Tambo Grande,13,9,36.8,49.7,1989.5,1991.2,1991.9,1994.0,471.1,1299.1,446.6,416.4,85.0,366.3,178.7,153.1,17.0,156.2,135.9,159.1,20.0,1517.0,1546.1,68176.0,186204.5,211336.7,5244.3,17516.0,21500.9
Santa Maria,12,9,30.4,34.2,1992.2,1993.1,1992.7,1999.8,168.6,422.3,201.1,257.5,14.5,30.2,17.5,19.9,7.0,165.2,44.4,49.1,6.6,497.8,507.3,76889.0,169392.0,194467.7,6407.4,16258.2,19320.2
Pampa Melchorita,11,10,28.3,32.7,1995.4,1994.4,2002.5,2003.6,818.2,1650.3,732.5,540.2,110.0,181.8,417.4,385.5,36.0,201.9,98.6,119.4,18.4,1380.1,1406.5,193703.0,434924.6,494586.4,17609.4,42030.6,49860.1
Conchan Oil Terminal,8,5,34.2,36.7,1987.1,1992.2,1990.8,1996.1,122.6,184.4,189.6,199.3,27.0,124.6,22.5,20.8,21.5,32.2,11.6,14.6,4.4,337.5,344.0,72116.1,187172.6,214275.0,9014.5,25410.7,30468.1
Los Organos,8,6,5.1,5.0,1988.9,1986.2,1983.8,1985.0,991.9,1058.6,970.8,931.5,116.0,284.0,237.6,214.8,102.5,137.9,196.2,206.6,8.1,604.5,616.1,38746.2,86677.7,100928.0,4843.3,11541.1,13946.6
Puerto Cabo Blanco,3,3,2.3,1.7,1980.3,1980.3,1976.2,1974.6,1545.0,1710.0,1733.5,1746.6,387.0,539.3,493.0,459.3,492.0,423.7,500.1,500.6,5.3,399.9,407.6,17254.8,39327.6,48146.1,5751.6,14084.2,17715.2
Caleta Lobitos,2,2,0.1,0.2,1988.0,1988.0,1975.3,1973.7,80.9,80.9,100.5,108.7,235.5,235.5,409.2,431.1,15.5,15.5,6.4,5.2,0.9,71.2,72.5,1202.9,2531.5,2853.0,601.5,1374.5,1609.8
San Martin,2,2,104.1,183.8,2010.0,2010.0,2010.5,2010.3,4373.5,4373.5,4379.5,4375.4,337.0,337.0,337.5,337.4,137.5,137.5,146.8,144.2,29.9,2318.3,2362.8,35450.1,259611.9,299327.5,17725.0,153064.5,188161.6
