Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Callao,580,326,5334.8,7393.2,2005.0,2008.1,2004.1,2006.6,457.9,567.2,419.4,413.9,40.0,145.8,310.6,215.8,41.0,90.8,92.1,84.1,1299.3,99834.3,101751.1,7686859.8,19826579.3,23155428.2,13253.2,41120.0,49276.0
Matarani,288,188,3100.7,4971.5,2007.3,2010.2,2009.3,2009.6,476.9,512.5,492.1,493.8,42.0,57.2,71.6,71.8,38.0,57.1,62.4,64.6,515.8,39799.9,40564.1,2119671.8,6602901.0,8079623.1,7360.0,31213.5,37996.6
Chimbote,264,68,727.0,959.5,1999.0,2001.0,1999.6,2003.0,229.7,934.1,265.9,277.0,24.0,205.6,184.0,143.8,17.0,64.4,76.1,66.9,252.5,19216.4,19585.3,1667641.4,4248373.5,4973765.0,6316.8,18287.9,22216.0
Tambo De Mora,263,110,1655.9,2002.8,2001.4,2006.0,2000.6,2003.2,205.9,332.7,280.9,288.1,34.0,81.4,89.0,84.8,20.0,39.3,41.1,46.6,329.6,25039.7,25520.4,1907259.1,5697784.9,6508187.9,7251.9,27352.9,34157.6
Salaverry,222,131,1292.0,1914.6,2005.7,2008.1,2007.9,2008.4,281.7,364.3,315.2,313.8,24.0,67.2,83.6,89.9,35.5,90.1,89.6,94.6,296.2,22839.3,23277.8,1572984.9,4058614.1,4776145.1,7085.5,22822.1,26962.2
La Pampilla Oil Terminal,197,57,1170.2,1856.4,2000.9,2005.1,2004.8,2005.2,255.4,448.6,326.3,329.8,54.0,199.8,163.8,168.6,46.0,70.8,108.0,108.2,785.7,60562.9,61725.7,985361.2,3409294.1,3973870.8,5001.8,22335.7,27758.0
Talara,161,73,1864.0,3080.2,2002.9,2006.3,2006.7,2006.7,564.5,616.1,499.9,504.0,51.0,124.6,84.4,83.6,87.0,156.1,145.1,146.0,849.4,65662.7,66923.4,1590738.9,4879906.5,5788030.4,9880.4,38558.3,47110.6
Paita,146,59,1531.2,1896.4,2003.6,2004.9,2004.0,2004.1,538.9,1013.0,718.1,705.3,47.0,329.8,192.0,191.2,15.0,177.9,903.9,981.5,322.0,24650.4,25123.7,3380138.6,9170958.9,10322610.5,23151.6,68997.4,81553.0
Puerto Chicama,124,22,95.3,137.8,1996.6,1997.2,1998.8,1999.7,288.4,410.5,304.7,330.2,29.5,45.0,75.0,79.6,7.0,31.4,41.4,41.8,58.5,4432.9,4518.0,270423.9,690516.8,795105.1,2180.8,6191.5,7469.7
Ilo,122,45,1017.0,1583.6,2003.0,2006.8,2005.5,2006.0,509.4,546.4,431.5,429.8,42.0,64.6,99.2,88.3,28.0,49.2,48.4,49.0,249.2,19126.2,19493.5,639685.8,2644294.1,3116595.9,5243.3,27115.8,33366.3
Supe,118,44,305.4,479.3,2000.6,2003.6,2003.6,2004.1,211.7,265.8,244.2,240.5,30.5,68.9,57.6,57.6,15.0,32.9,45.6,46.2,111.4,8556.0,8720.3,255212.2,987233.7,1140647.5,2162.8,9941.3,12156.3
Huacho,80,16,88.9,74.7,1995.4,1998.0,1986.6,1990.9,208.0,255.4,137.7,159.1,23.0,30.1,56.4,58.4,3.0,3.9,4.1,4.4,27.2,2055.8,2095.3,330501.6,767140.8,889207.7,4131.3,10476.4,12701.3
Puerto Bayovar,61,41,536.1,875.3,2002.9,2005.6,2008.1,2008.1,465.9,498.8,425.2,426.4,37.0,224.9,59.4,57.8,45.0,128.4,83.2,80.9,107.8,8303.8,8463.2,419616.3,1132843.5,1411978.3,6879.0,26484.9,32527.3
Punta Lobitos,59,37,357.7,537.6,2004.5,2007.1,2009.6,2010.7,214.5,423.3,475.7,457.0,32.0,78.8,330.6,266.6,5.0,45.2,64.9,68.9,108.2,8205.7,8363.3,522125.5,1138406.4,1338534.2,8849.6,23108.5,26344.4
Huarmey,58,42,406.1,652.3,2004.1,2007.4,2010.7,2011.7,158.9,325.6,386.8,399.0,28.5,50.4,121.3,115.4,18.0,31.8,66.3,58.1,73.7,5631.3,5739.4,433725.2,960216.2,1128220.8,7478.0,21284.7,24586.7
Pimental,56,23,480.5,778.5,2002.0,2001.7,2004.2,2004.4,336.3,392.8,401.1,411.8,31.0,62.8,65.7,65.7,39.0,42.0,80.7,81.4,101.1,7822.5,7972.7,249198.4,1226261.5,1407301.8,4450.0,26082.0,31704.0
Samanco,47,14,69.2,104.3,1998.9,1999.4,2002.8,2003.9,309.3,279.8,302.5,345.1,39.0,40.1,76.2,77.7,3.0,12.7,102.2,106.9,27.8,2125.2,2166.0,118484.1,339471.5,389628.6,2520.9,8250.3,9965.6
Chancay,25,14,44.0,59.5,2009.0,2005.4,2010.4,2010.0,273.8,505.8,329.3,298.6,35.0,224.0,141.9,92.4,5.0,46.4,39.6,45.6,30.4,2300.8,2344.9,128857.3,309248.8,369309.4,5154.3,13896.9,16973.8
Bahia San Nicolas,16,14,164.6,298.4,2007.5,2007.1,2009.5,2009.5,304.0,531.1,335.9,334.0,27.0,255.1,86.2,45.2,52.0,145.0,305.6,320.3,35.9,2754.5,2807.4,104089.4,310409.4,374052.1,6505.6,24415.3,30039.8
Tambo Grande,12,8,23.4,33.3,1988.8,1990.4,1993.8,1995.8,475.5,616.0,285.4,280.3,46.5,165.9,60.6,55.7,10.5,17.8,8.7,7.7,7.9,601.4,613.0,32072.1,97912.3,111429.8,2672.7,9907.8,12162.2
