Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Malaysia,465,132,6284.2,8001.7,1999.8,2003.6,2000.6,2000.6,925.3,1042.4,974.1,977.8,88.0,133.9,112.6,114.3,14.0,64.3,28.5,29.4,1373.2,105315.8,107337.9,7667931.2,26989876.4,31243802.2,16490.2,65335.6,79922.2
Singapore,388,148,6953.4,9315.8,2006.0,2006.2,2006.6,2006.8,1085.3,1302.3,1212.4,1212.3,101.0,206.7,170.6,171.2,21.0,41.8,56.0,56.6,1510.0,115921.8,118147.5,11035833.8,29742653.5,35391173.8,28442.9,91944.9,112946.4
Indonesia,127,60,1659.7,2597.7,2002.0,2004.3,2004.0,2004.1,1117.2,1388.8,1304.6,1349.6,109.0,225.3,229.5,250.0,53.0,98.3,109.2,116.3,329.2,25211.9,25696.0,3043682.0,7525366.9,9017265.7,23966.0,76132.8,93111.1
Thailand,68,39,1863.2,2357.0,2005.1,2003.6,2003.0,2001.3,752.0,1783.5,2069.1,2515.2,130.0,300.5,1550.9,2224.8,25.0,213.2,162.8,188.1,243.9,18745.5,19105.5,1987589.3,5047893.0,6301558.4,29229.3,93717.1,117477.8
India,50,39,863.6,1098.1,2002.8,2004.0,2004.1,2004.8,883.8,1186.9,1123.7,1018.9,74.5,119.7,130.4,116.1,48.5,118.1,125.5,160.0,129.9,9978.1,10169.7,825369.2,2487728.0,3170042.1,16507.4,64315.6,79694.6
Bangladesh,43,31,582.2,600.2,2005.5,2004.6,2006.0,2004.7,644.3,730.0,641.6,727.2,50.0,77.5,77.5,90.9,83.0,143.5,111.0,138.4,108.3,8295.8,8455.1,404670.2,1360570.7,1673645.9,9410.9,38844.9,47664.4
China,12,12,2041.4,3486.9,2009.5,2009.5,2009.8,2009.9,4164.0,3757.3,4443.8,4739.7,494.0,487.2,581.8,596.1,54.5,112.7,48.0,40.0,163.5,12613.1,12855.3,1205023.0,2540697.4,2905111.1,100418.6,301606.1,367335.9
Sri Lanka,11,10,326.6,281.6,2005.3,2004.6,2006.5,2004.5,1087.9,1126.2,1013.3,1103.2,91.0,131.6,115.1,155.0,18.0,27.0,20.9,25.5,37.4,2893.5,2949.0,175970.0,643097.8,797097.2,15997.3,67451.8,80061.0
South Africa,5,5,608.4,1023.6,2009.6,2009.6,2010.6,2010.7,4899.5,4874.1,4790.9,4784.7,478.0,473.8,481.1,482.0,11.0,79.2,74.0,74.5,49.3,3816.0,3889.2,373881.3,892576.9,1192926.1,74776.3,291473.8,357096.7
Viet Nam,4,4,38.9,62.1,2013.0,2013.0,2013.8,2013.9,1643.2,1508.1,1595.2,1587.7,185.5,165.8,193.9,195.9,142.5,366.8,354.5,373.6,25.7,1947.6,1985.0,65418.7,147767.8,179489.0,16354.7,59811.2,76299.9
Iran (Islamic Republic of),3,3,287.5,488.0,2008.3,2008.3,2008.9,2009.0,3758.3,3555.5,3509.7,3505.4,314.0,377.7,353.6,350.8,74.0,80.0,83.7,84.0,25.4,1960.9,1998.5,213723.0,459196.7,609135.1,71241.0,250429.5,300686.5
Kenya,2,1,206.4,240.7,2009.0,2009.0,2009.0,2009.0,2865.9,2865.9,2865.9,2865.9,275.5,275.5,286.2,286.2,41.0,41.0,45.3,45.3,21.0,1626.6,1657.9,190714.4,507406.0,569910.2,95357.2,279111.2,322796.6
"Korea, Republic of",2,2,505.8,136.0,2004.0,2004.0,2005.5,2005.8,5158.5,5158.5,5055.9,5136.9,160.5,160.5,136.7,132.2,288.5,288.5,345.8,356.6,28.9,2238.6,2281.6,137726.5,607226.2,703229.8,68863.3,261749.2,281699.5
"Taiwan, Province of China",2,2,3.4,5.2,2004.5,2004.5,1999.9,1999.7,589.4,589.4,609.8,613.0,470.5,470.5,621.9,630.7,38.5,38.5,49.7,50.3,7.8,584.5,595.7,19667.1,10554.8,13676.6,9833.5,26237.6,33276.7
Japan,2,2,173.6,64.5,1990.0,1990.0,2002.9,2001.0,3863.4,3863.4,3813.9,3820.9,387.0,387.0,220.9,245.1,123.5,123.5,17.9,33.2,18.5,1418.0,1445.2,232791.3,669789.2,850277.0,116395.7,336121.6,423434.9
Mauritius,1,1,77.4,111.5,2014.0,2014.0,2014.0,2014.0,3186.3,3186.3,3186.3,3186.3,249.0,249.0,249.0,249.0,6.0,6.0,6.0,6.0,7.8,603.8,615.4,49761.3,98486.3,122154.8,49761.3,158858.9,184703.0
Cameroon,1,1,132.8,221.2,2009.0,2009.0,2009.0,2009.0,7809.4,7809.4,7809.4,7809.4,662.0,662.0,662.0,662.0,741.0,741.0,741.0,741.0,16.3,1258.7,1282.9,90652.2,251657.1,391124.8,90652.2,427080.4,553526.9
Philippines,1,1,15.0,24.0,2005.0,2005.0,2005.0,2005.0,3671.0,3671.0,3671.0,3671.0,300.0,300.0,300.0,300.0,581.0,581.0,581.0,581.0,4.0,302.0,307.8,41187.8,120819.4,166618.0,41187.8,165008.5,208057.1
Côte d'Ivoire,1,1,187.3,285.2,2011.0,2011.0,2011.0,2011.0,8353.5,8353.5,8353.5,8353.5,804.0,804.0,804.0,804.0,523.0,523.0,523.0,523.0,20.9,1616.3,1647.4,116921.4,324582.5,504465.2,116921.4,550840.0,713928.3
