,exp_code_str3,exp_name,HS2,Description,USD,tonne
0,752,Sweden,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",8442468090.517,13993635.719472
1,752,Sweden,26,"Ores, slag and ash",1398808668.1000001,9745698.72273
2,752,Sweden,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",4668986089.55,5488072.859991
3,752,Sweden,72,Iron and steel,4704893791.452,4357914.319635999
4,752,Sweden,44,Wood and articles of wood; wood charcoal,1685286055.494,3133857.492294
5,752,Sweden,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14332241151.036,1589648.239519
6,752,Sweden,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,552745401.935,880639.753266
7,752,Sweden,39,Plastics and articles thereof,2159248734.148,819370.9743369999
8,752,Sweden,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",42429721.269,798258.1491469999
9,752,Sweden,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",261234184.666,772947.930058
10,752,Sweden,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8632966595.789999,759513.005756
11,752,Sweden,38,Chemical products n.e.c.,478838825.425,460801.972913
12,752,Sweden,10,Cereals,96258908.557,433999.236777
13,752,Sweden,29,Organic chemicals,581642056.904,422454.79662499996
14,752,Sweden,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",1179880829.35,403968.959433
15,752,Sweden,22,"Beverages, spirits and vinegar",559201265.47,371614.286886
16,752,Sweden,73,Iron or steel articles,1372936340.993,357370.339422
17,752,Sweden,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",157207408.119,248353.47373399997
18,752,Sweden,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",479452875.201,222139.785998
19,752,Sweden,05,Animal originated products; not elsewhere specified or included,22219968.773999996,189926.009022
20,752,Sweden,31,Fertilizers,57586471.497999996,183769.965387
21,752,Sweden,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",236025125.24,154291.796662
22,752,Sweden,76,Aluminium and articles thereof,488616771.894,145819.056925
23,752,Sweden,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2083049336.468,138735.53855
24,752,Sweden,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",292988251.756,109678.55333499999
25,752,Sweden,74,Copper and articles thereof,477924269.619,83967.889227
26,752,Sweden,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",42539423.894,80936.467545
27,752,Sweden,70,Glass and glassware,124788729.604,76999.634661
28,752,Sweden,23,"Food industries, residues and wastes thereof; prepared animal fodder",50316804.036,62746.444583
29,752,Sweden,40,Rubber and articles thereof,296575651.437,59127.945561
