Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Uruguay,95,51,936.9,671.2,1995.2,1994.3,1995.5,1993.3,1416.8,3453.0,1591.3,1973.6,135.0,532.4,645.6,801.4,43.0,75.7,92.9,127.6,374.8,28458.9,29005.3,2781613.9,6635404.2,7657860.8,29280.1,73904.4,87348.6
Argentina,29,19,1240.5,132.6,1998.4,1997.0,2001.1,1999.0,636.8,1056.4,810.2,889.4,39.0,119.9,86.2,107.2,10.0,16.0,10.1,11.2,307.9,23792.9,24249.7,588782.2,2571088.0,3130032.3,20302.8,80896.0,93447.6
Chile,22,18,234.2,121.5,1997.4,1997.2,1997.4,1990.7,696.0,1632.3,1117.5,1245.3,128.5,343.5,446.3,534.6,35.0,66.1,53.3,49.0,88.9,6723.2,6852.3,574675.9,1449028.8,1827541.8,26121.6,67528.2,83885.4
South Georgia and the South Sandwich Islands,19,16,194.0,97.2,1996.7,1996.8,1995.0,1994.5,3253.0,3684.6,3082.9,2420.9,432.0,784.8,1241.8,1101.3,31.0,58.2,50.1,45.1,79.1,5955.2,6069.5,784588.7,1530308.5,1699393.6,41294.1,87883.4,103818.0
Spain,17,15,409.7,440.5,1992.6,1993.7,1995.3,1997.5,6249.5,6402.6,5819.5,5909.5,544.0,632.0,800.1,769.7,63.0,194.5,169.3,139.6,158.1,11948.4,12177.9,1379467.9,3084729.1,3495522.0,81145.2,195063.2,226880.0
Antarctica,12,7,112.3,66.2,1991.2,1991.0,1991.2,1989.1,854.7,1281.2,1212.0,1110.8,93.0,155.4,247.9,231.6,31.0,57.2,49.8,42.0,48.1,3663.5,3733.8,348841.0,741289.5,867890.5,29070.1,64973.2,76248.7
Brazil,8,5,64.3,44.6,1992.1,1991.4,1991.3,1990.3,2530.9,2973.0,3076.5,3231.1,287.0,370.4,470.9,512.9,55.5,64.5,78.7,72.1,27.1,2045.3,2084.6,313518.6,688134.5,776991.1,39189.8,91527.0,107811.9
South Africa,7,7,57.0,53.9,2003.1,2003.1,2001.3,1999.1,4449.1,4513.0,3356.5,3463.3,461.0,578.9,504.9,453.2,9.0,79.1,237.7,272.5,32.3,2440.8,2487.7,250400.7,551051.1,623404.7,35771.5,81061.5,92933.1
"Saint Helena, Ascension and Tristan da Cunha",7,6,498.8,372.8,2003.6,2003.8,2002.8,2003.4,3471.3,3527.6,3529.3,3552.2,259.0,264.4,267.0,288.8,70.0,65.8,61.5,59.4,99.4,7701.4,7849.2,401239.8,841054.8,998885.9,57320.0,150823.6,171931.4
"Korea, Republic of",2,2,75.9,87.3,1994.0,1994.0,1998.0,1998.0,5673.3,5673.3,9765.7,10052.3,465.0,465.0,807.2,808.3,15.0,15.0,20.9,21.0,28.3,2164.0,2205.5,260419.3,569108.5,641103.2,130209.7,277742.7,300177.9
