Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,7624,1391,276747.6,313059.0,2006.9,2008.2,2009.8,2009.5,740.6,806.3,881.4,879.1,56.0,71.7,117.4,116.6,16.0,22.9,29.2,28.6,33865.1,2616864.3,2667108.1,203788782.5,628403775.5,708910455.5,26729.9,92651.2,109730.0
Ferry-pax only,3196,87,828.0,76.2,1999.4,2000.4,1999.9,1999.2,278.5,954.1,465.7,453.6,12.0,55.0,228.0,218.0,10.0,31.2,54.9,49.8,1263.6,94873.4,96695.0,6272047.6,12773611.7,16090803.2,1962.5,4563.6,6016.4
Bulk carrier,2179,1507,189400.2,336500.5,2007.3,2008.5,2008.6,2008.8,1502.7,2116.5,2283.7,2290.8,138.0,212.5,396.3,395.2,82.0,123.1,128.6,128.4,13396.0,1037102.4,1057014.8,91836715.6,215737271.0,261302869.0,42146.3,151207.6,181588.7
General cargo,1648,668,17394.7,24081.4,2004.5,2005.4,2005.5,2005.7,805.5,1341.3,1441.8,1436.9,80.0,140.5,292.9,293.9,36.5,74.9,104.0,102.7,3186.9,244309.7,249000.4,19081120.1,60563694.2,86410043.4,11578.3,52991.0,70437.0
Chemical tanker,802,473,15223.4,24628.7,2008.9,2008.7,2009.4,2009.4,1081.7,1353.1,1524.9,1531.1,102.0,127.1,344.0,343.0,33.0,53.3,70.0,70.0,2949.3,226996.6,231355.0,13595612.0,53406021.8,63150169.7,16952.1,75902.5,92097.1
Oil tanker,485,291,30176.1,53526.3,2008.3,2008.2,2007.4,2007.3,1349.8,1694.9,1750.7,1767.5,126.0,239.2,309.0,308.1,44.0,87.1,79.8,79.4,3699.2,285783.3,291270.3,33798230.1,64811975.9,75642705.4,69687.1,181717.7,223751.9
Vehicle,459,153,13746.0,4611.7,2006.2,2007.0,2007.8,2007.2,343.0,885.2,825.0,845.7,42.0,70.8,143.6,143.4,12.0,19.5,22.8,24.2,1075.7,83068.8,84663.7,4669914.6,20589316.2,23844526.6,10174.1,38671.8,41619.3
Liquefied gas tanker,403,147,28802.9,25688.6,2007.4,2008.2,2011.8,2011.8,641.2,2217.2,3517.3,3490.5,67.0,181.3,534.0,539.5,24.0,53.3,236.3,226.5,3310.0,228256.2,232638.7,7103881.0,45667561.0,39206681.6,17627.5,145087.9,220192.5
Cruise,132,41,9552.2,993.2,2006.2,2002.5,2007.7,2006.5,590.1,815.5,736.4,757.8,39.0,53.8,84.9,93.5,10.0,17.6,27.8,29.5,1807.8,139998.2,142686.2,1821596.7,15687687.0,19682678.3,13800.0,103730.7,122649.9
Service - tug,96,48,158.6,134.5,2011.1,2011.1,2009.8,2007.5,480.6,1692.8,1322.1,1480.8,106.0,195.3,285.6,256.9,23.0,157.6,593.1,697.7,188.6,14222.7,14495.7,3440593.6,8135968.2,10893621.7,35839.5,92544.1,124950.2
Service - other,37,14,190.7,134.4,2007.1,1998.7,1999.7,2005.3,273.6,1169.5,1236.7,1080.6,30.0,165.1,373.9,330.6,10.0,341.0,178.2,137.9,79.3,6009.2,6124.5,937956.0,1924479.7,2073743.4,25350.2,56408.4,63693.0
Miscellaneous - fishing,17,8,26.2,19.2,1985.0,1988.9,1987.1,1987.7,1509.1,2375.3,3287.2,2635.5,209.0,211.4,409.9,400.7,16.0,223.7,1349.7,1118.3,27.7,2082.2,2122.1,135308.3,300139.9,341228.6,7959.3,18731.9,22205.5
Refrigerated bulk,9,8,159.7,180.1,1992.9,1994.0,1990.5,1990.7,1513.3,3332.3,3789.3,3881.9,275.0,577.4,1079.5,1108.0,172.0,217.3,194.0,197.1,133.3,10096.0,10289.8,534208.0,1167270.3,1314820.2,59356.4,126487.9,136568.9
Ferry-RoPax,8,8,147.5,29.4,2005.4,2005.4,2000.5,1998.3,1043.4,1656.4,1575.4,1589.6,74.0,149.1,141.3,149.2,374.5,939.2,276.8,213.9,68.7,5035.5,5132.2,247030.3,586655.6,737200.8,30878.8,66872.2,72143.4
Ro-Ro,4,3,42.4,40.0,2001.2,2003.3,1996.2,1995.9,1647.2,1173.3,1675.4,1666.3,116.0,88.7,127.6,127.4,150.0,118.3,160.2,157.3,12.5,966.0,984.5,43187.1,81610.9,93301.0,10796.8,25384.2,27022.6
Other liquids tankers,1,1,3.7,3.7,2003.0,2003.0,2003.0,2003.0,2002.6,2002.6,2002.6,2002.6,214.0,214.0,214.0,214.0,5.0,5.0,5.0,5.0,2.5,193.7,197.4,1900.4,5426.3,11699.0,1900.4,6583.8,10638.7
