Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Malaysia,12498,3133,79205.7,98475.6,2007.3,2007.4,2007.3,2007.4,185.6,435.6,292.1,293.3,23.0,93.5,173.7,192.4,14.0,42.6,52.0,58.5,17296.2,1325623.6,1351075.6,91553860.4,248863080.4,288110771.5,7325.5,23543.0,28525.5
Indonesia,8229,2998,115599.2,176046.0,2006.4,2007.7,2007.9,2008.3,570.6,917.6,898.4,932.5,55.0,137.2,189.7,193.4,15.0,51.0,67.7,70.6,17807.6,1363936.8,1390124.4,110172412.4,289617191.4,336796075.7,13388.3,45073.9,55259.2
China,6991,4000,779681.9,1046087.0,2009.1,2009.0,2010.1,2009.9,1622.3,2140.7,1819.0,1903.5,135.0,206.8,189.3,213.5,15.0,28.9,27.6,27.8,70260.4,5412283.8,5516199.7,431729165.4,1190861420.6,1352882560.4,61755.0,217729.6,266105.0
Thailand,2786,1297,76520.3,85599.0,2005.9,2007.4,2006.4,2007.0,806.1,974.6,887.7,909.1,66.0,113.2,118.7,139.1,15.0,34.5,33.2,35.0,10992.4,847497.0,863769.0,63412696.3,189429983.5,219231943.5,22761.2,77542.8,93280.8
India,1981,1371,115706.7,170851.4,2008.0,2008.7,2009.2,2009.4,1745.2,2194.0,2299.1,2296.3,178.0,218.9,241.3,251.2,13.0,40.8,31.6,31.2,13263.8,1022879.9,1042519.2,95968869.0,259192008.2,309908483.3,48444.7,168273.2,204125.4
Viet Nam,1909,984,47601.3,63565.9,2007.2,2008.1,2009.3,2009.3,645.3,967.3,786.1,831.7,62.0,128.5,121.9,139.7,17.0,40.1,25.6,26.0,6096.6,469801.1,478821.3,37071930.0,108439042.2,127427349.2,19419.6,71372.5,86746.8
Australia,1509,1057,227846.2,346424.2,2009.9,2010.4,2009.9,2010.3,3728.6,3628.5,3439.5,3583.0,310.0,340.4,343.2,366.4,16.0,33.1,28.2,26.4,22622.6,1723303.2,1756390.6,139008455.2,389563813.0,439817703.6,92119.6,330308.0,400909.0
Japan,1478,1084,217606.3,233560.2,2008.4,2008.9,2008.2,2008.9,2809.7,2991.5,2997.9,2974.3,227.0,266.6,277.3,286.4,15.0,42.6,61.4,60.3,20724.4,1523846.0,1553103.9,99776230.4,337743022.1,368069907.8,67507.6,276153.4,354459.0
Brazil,1326,1126,643991.2,1157504.1,2010.4,2010.4,2010.6,2010.5,9099.6,9196.0,9206.6,9213.2,848.0,874.6,859.2,868.8,12.0,14.0,14.8,14.6,44978.7,3482994.4,3549867.8,272526690.8,741424708.7,872047201.8,205525.4,815714.1,999236.2
Bangladesh,1178,493,38748.8,54714.1,2006.2,2007.1,2006.9,2006.5,1501.8,1684.0,1623.1,1638.2,148.0,291.2,272.2,292.4,17.0,49.3,35.0,36.7,6059.6,466729.8,475691.0,36433654.3,119081783.5,139243096.2,30928.4,121242.6,146936.3
"Taiwan, Province of China",910,678,66681.9,86224.7,2008.7,2008.7,2009.5,2009.5,1678.6,1902.9,1778.7,1777.3,142.0,197.2,185.1,196.7,16.0,41.1,44.3,41.8,7667.7,578350.2,589454.5,44005421.5,128598700.5,144078273.3,48357.6,173077.8,214584.5
