Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Changi,9747,5576,1668535.4,2963244.1,2009.7,2009.8,2010.5,2010.6,2569.8,3721.9,4256.7,4339.3,247.0,369.1,649.3,665.2,11.0,21.2,16.8,15.8,117540.3,9090220.9,9264753.1,796477926.8,1982873830.4,2337868669.0,81715.2,296543.8,358508.2
Bukit Merah Estate,8953,3449,521718.3,733960.3,2006.9,2007.8,2009.1,2009.3,1298.2,2427.5,1998.5,2221.7,94.0,244.8,369.6,404.9,12.0,20.8,19.7,20.0,56038.2,4331543.6,4414709.2,383587332.5,1036694508.5,1246068289.8,42844.6,147085.7,177838.5
Pulau Ayer Chawan,6952,2518,497704.5,706874.3,2009.2,2008.2,2008.9,2008.8,764.4,2449.3,2924.5,2869.7,104.0,249.7,478.5,492.2,19.0,44.3,55.8,61.3,58678.4,4356843.9,4440495.3,287336934.7,885071040.2,918349946.9,41331.5,161625.7,213266.8
Pasir Panjang Wharves,6814,1681,899335.1,958671.0,2007.7,2007.8,2011.7,2011.5,948.8,1668.5,2187.7,2135.8,79.0,147.2,333.9,333.1,17.0,27.1,22.0,22.2,82341.0,6372221.6,6494568.3,477667058.6,1348678740.8,1553681819.9,70100.8,243711.2,290292.0
Pasir Panjang Terminal,6806,1805,748199.7,710144.9,2006.4,2007.4,2010.2,2010.3,875.7,1897.8,2322.1,2221.9,78.0,166.4,305.4,305.3,16.0,37.6,23.5,25.9,68442.5,5296071.9,5397756.5,367666139.1,1166474412.1,1324816896.3,54020.9,193542.5,228469.0
Pulau Sebarok,3414,1984,244677.1,355480.7,2006.8,2007.1,2008.3,2008.3,1138.4,2117.6,2856.7,2844.3,126.0,243.3,454.3,457.4,18.0,66.2,216.8,255.4,29962.1,2240349.0,2283363.7,168412801.6,480580535.1,528383884.1,49330.1,177767.6,226967.4
Pulau Bukom,2811,1512,176564.1,217456.9,2008.4,2008.2,2009.4,2009.4,1247.9,2014.1,2707.1,2592.4,133.0,209.4,402.2,413.6,22.0,47.9,39.3,44.7,23257.6,1736914.9,1770263.7,102490437.4,362808956.3,373986799.6,36460.5,161002.7,216862.5
Tuas,1963,848,67535.3,115043.7,2005.9,2006.5,2007.7,2007.9,203.7,1572.9,2219.9,2291.1,71.0,270.6,454.9,459.8,24.0,180.5,166.4,141.7,8990.0,685398.2,698557.8,60921559.7,139778472.2,157619127.6,31034.9,91760.4,114886.9
Singapore,1568,1021,137216.3,197759.6,2007.7,2007.8,2010.4,2010.1,800.7,1995.8,3133.7,3171.7,110.0,212.0,525.7,582.1,28.0,62.7,50.8,57.2,15155.5,1171064.7,1193549.2,86234286.0,225701880.5,255254140.6,54996.4,176841.5,215789.1
Jurong/Singapore,1021,499,23844.7,28863.2,2006.7,2007.4,2009.0,2009.2,655.0,1771.9,2045.7,1986.4,79.0,189.8,243.4,259.5,13.0,80.4,57.7,70.8,2728.0,210220.0,214256.2,16870372.9,51548579.5,68006270.0,16523.4,66459.3,82775.8
Sembawang,340,195,21113.1,24347.1,2005.0,2006.4,2007.3,2007.6,753.2,2328.5,3104.2,3262.2,104.5,296.3,510.2,536.1,59.0,255.0,472.2,462.6,4052.6,292541.9,298158.7,12565794.6,40972614.4,43221204.6,36958.2,150329.1,204783.0
