Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Changi,9956,5636,1327794.4,2314031.7,2009.7,2009.8,2010.1,2010.2,2330.6,2923.3,3281.3,3275.4,213.0,283.7,494.0,505.5,72.0,108.6,110.6,114.5,99369.3,7687671.7,7835275.0,668615701.4,1627030192.8,1927125408.9,67157.1,235598.6,283980.1
Bukit Merah Estate,9023,3471,601327.4,893149.8,2006.9,2007.8,2009.1,2009.3,1438.7,2606.9,2277.4,2668.5,106.0,244.4,426.8,478.0,26.0,90.3,111.2,127.1,63017.6,4868991.1,4962475.7,436090533.9,1148938721.0,1364321996.3,48331.0,160724.9,193869.6
Pulau Ayer Chawan,7126,2531,512301.5,699853.7,2009.1,2008.2,2008.8,2008.7,894.5,2361.5,2955.6,2806.2,101.0,225.4,451.5,461.8,24.0,61.9,79.3,74.6,56263.2,4143994.0,4223558.6,287454968.1,911625272.5,937305137.7,40338.9,161625.4,214915.5
Pasir Panjang Wharves,6881,1699,1175971.0,1244946.8,2007.7,2007.8,2012.2,2012.0,1325.3,1970.7,2847.7,2757.9,89.0,149.9,314.2,311.1,21.0,39.5,28.7,28.8,110492.3,8552024.3,8716223.1,574375455.5,1681663373.0,1908918445.8,83472.7,296796.6,355190.9
Pasir Panjang Terminal,6858,1826,679507.7,662183.1,2006.5,2007.5,2009.6,2009.7,1158.7,1749.7,2097.1,2062.3,84.0,146.9,232.6,239.4,19.0,40.2,27.7,28.9,65378.9,5059163.0,5156298.9,370421444.0,1130467439.5,1297354906.8,54013.0,188592.7,222740.7
Pulau Sebarok,3160,1882,236690.2,340828.6,2006.6,2007.0,2007.9,2007.9,1139.5,2186.8,2918.4,2884.9,134.0,242.5,531.2,571.0,36.0,94.4,90.0,85.3,27668.6,2064173.6,2103805.7,160302420.4,456848160.1,500318926.0,50728.6,182788.4,234531.5
Pulau Bukom,2915,1557,213981.2,253975.6,2008.5,2008.2,2009.0,2009.0,1429.1,2361.6,3222.2,2963.5,131.0,219.0,420.8,425.0,34.0,62.2,81.3,77.1,26971.0,1989320.3,2027515.2,117455306.8,438010731.0,443305109.5,40293.4,186905.1,255244.4
Tuas,1901,820,87225.1,149262.4,2005.9,2006.6,2008.6,2008.9,298.5,1666.1,2840.1,2941.3,83.0,254.4,495.8,479.9,29.0,91.2,58.1,56.4,8073.4,607985.1,619658.4,66819731.6,152386652.5,170601832.3,35149.8,105946.1,133583.3
Singapore,1606,1026,103940.9,152035.7,2007.5,2007.7,2009.3,2009.2,901.5,1794.3,2338.3,2412.1,103.0,186.8,364.0,404.9,27.5,57.3,52.3,57.8,11453.2,885041.8,902034.6,75848957.8,193156609.1,222858011.8,47228.5,148996.4,181479.4
Jurong/Singapore,1038,501,22906.6,26173.3,2006.7,2007.4,2008.1,2008.2,521.4,1481.9,1908.8,1732.7,55.0,151.1,327.0,373.2,28.0,86.2,84.4,107.1,2435.5,187387.2,190985.0,16224162.7,51490877.0,65364393.0,15630.2,59765.4,74307.7
Sembawang,338,194,24895.8,27192.9,2005.4,2006.6,2007.0,2007.4,673.9,2195.6,3666.4,3509.6,93.5,287.8,557.0,562.5,29.5,97.9,113.3,102.9,3456.8,234045.9,238539.5,11477131.2,42354293.7,42867236.2,33956.0,155995.1,218240.6
