Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Pasir Panjang Terminal,4338,428,2058.6,2775.1,2008.2,2007.6,2007.4,2007.5,57.9,341.0,171.2,160.3,28.0,138.5,541.1,491.6,10.0,58.2,68.9,56.4,2128.0,160770.1,163856.8,6057625.6,12699606.0,15767394.2,1396.4,4137.8,5330.5
Pasir Panjang Wharves,4193,411,2400.9,3271.5,2007.6,2006.8,2005.1,2005.1,56.7,446.2,205.2,195.4,30.0,139.9,281.3,283.0,10.0,36.8,129.4,122.1,2278.8,171971.0,175272.8,6324666.4,12281366.5,14492537.2,1508.4,4604.7,5846.3
Pulau Sebarok,4047,663,8201.8,11532.5,2007.9,2007.5,2008.0,2007.5,64.4,591.9,459.1,413.0,36.0,155.7,768.5,646.8,9.0,57.8,182.4,200.0,4029.1,304275.4,310117.5,16556917.0,33066868.8,38138839.1,4091.2,12376.5,15661.1
Pulau Ayer Chawan,3729,741,6627.9,9041.0,2008.3,2008.1,2008.5,2008.3,61.0,314.2,305.0,267.8,35.0,126.6,356.6,343.6,14.0,44.1,94.1,106.7,3891.8,296579.5,302273.8,11152213.1,22853656.5,26042148.0,2990.7,8948.1,11264.1
Pulau Bukom,2679,590,3388.7,5279.5,2008.4,2008.1,2006.4,2006.2,60.8,421.8,283.1,285.0,38.0,149.1,382.6,381.3,13.0,63.0,152.1,154.6,2798.5,212357.3,216434.5,8138321.3,15417185.0,18240648.5,3037.8,9090.8,11487.4
Bukit Merah Estate,2350,287,1583.0,2141.0,2007.4,2006.3,2007.1,2006.7,45.5,346.4,200.5,187.7,28.5,134.7,315.5,305.0,7.0,45.9,53.7,47.9,1221.8,92409.0,94183.2,2892340.5,5204694.8,6224342.6,1230.8,3865.7,4873.7
Singapore,2158,518,3012.3,4881.0,2008.3,2007.8,2007.3,2007.3,64.5,330.7,259.2,258.3,38.0,124.8,289.5,283.2,13.0,78.3,150.9,156.6,2338.8,177836.2,181250.6,6576236.7,13091669.7,15596699.0,3047.4,8814.1,11066.6
Tuas,1595,397,2131.0,3287.5,2007.2,2007.4,2007.7,2007.6,86.9,567.7,413.9,417.5,46.0,243.7,520.2,500.1,11.0,144.7,668.8,699.9,1629.8,124026.8,126408.1,11717978.6,24582834.8,28608069.7,7346.7,17713.2,21792.8
Changi,685,297,2291.1,3674.9,2007.5,2007.3,2006.5,2006.5,82.3,623.8,663.7,696.5,37.0,160.1,707.9,721.4,17.0,86.7,110.6,107.6,786.6,59943.9,61094.8,5690685.0,11750982.2,14034872.4,8307.6,23561.8,29499.6
Jurong/Singapore,471,160,120.3,164.8,2004.7,2006.9,2008.4,2007.6,52.5,179.4,93.5,85.7,39.0,139.7,244.7,228.1,6.0,80.1,53.9,39.9,197.8,14881.0,15166.7,746616.4,1466401.5,1866374.6,1585.2,4174.7,5472.0
Sembawang,106,78,335.7,519.5,2009.1,2008.7,2011.5,2012.2,155.8,325.9,297.4,329.9,50.0,143.8,116.8,105.4,55.0,217.8,240.2,165.9,246.7,18879.7,19242.2,424179.3,1014060.0,1188177.0,4001.7,11247.6,14398.7
