Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Sweden,5759,751,30369.5,16470.8,1998.3,2002.2,2000.9,2003.1,135.7,454.9,202.7,316.5,10.0,61.1,41.9,69.5,2.0,38.7,18.8,27.1,6709.1,503684.1,513354.8,37540390.5,102693532.2,124478367.8,6518.6,17434.3,18570.4
Netherlands,4831,2204,48664.4,52246.2,2003.4,2004.0,2010.2,2009.7,288.0,347.5,302.1,315.7,27.0,64.3,50.8,61.2,23.0,49.6,39.8,41.8,7304.6,550191.3,560754.9,34040876.6,98689981.8,114589914.7,7046.3,23559.6,28555.6
United Kingdom of Great Britain and Northern Ireland,3305,1312,41703.5,40319.1,2004.1,2004.9,2009.4,2009.1,395.6,516.8,468.9,485.8,37.0,65.0,58.8,74.1,21.0,44.1,31.3,35.3,5890.5,443445.4,451959.6,29845793.3,82639550.8,98734491.8,9030.5,29354.0,35523.1
Denmark,2480,830,12045.9,11346.0,1993.8,1997.2,2009.6,2010.6,207.0,383.7,407.1,443.0,27.0,64.1,155.7,107.2,21.0,52.7,293.3,90.5,2572.2,193216.0,196925.7,11249901.1,32061549.5,37785966.0,4536.3,13978.0,16973.0
Finland,2458,361,36359.1,21918.1,2004.9,2004.6,2006.9,2007.0,633.7,837.5,692.3,772.1,48.0,83.6,53.8,74.3,11.0,41.3,15.7,23.5,8956.6,672439.7,685350.5,33552278.6,91297512.2,106911526.2,13650.2,37913.3,41820.8
Norway,2209,734,16361.2,18107.2,2000.5,2002.2,2006.9,2007.5,441.7,601.8,595.1,670.8,46.0,77.3,94.5,110.9,19.0,46.5,38.7,46.8,3181.8,239493.0,244091.3,16847564.8,48337104.7,61073134.3,7626.8,25863.7,32225.7
Belgium,2111,1064,30500.8,26168.0,2005.7,2006.1,2008.5,2008.6,354.8,390.5,366.6,377.7,32.0,49.0,37.9,39.4,23.0,38.9,36.2,36.0,3773.0,283125.0,288561.0,19796587.5,60830653.0,70972874.4,9377.8,31538.7,37034.0
Poland,1087,466,19643.7,19169.4,1998.8,2000.1,2013.3,2013.2,374.2,460.2,784.3,792.8,45.0,64.2,68.6,70.5,23.0,60.4,35.6,36.9,2085.7,156577.5,159583.8,10030816.5,34719568.5,37241362.6,9228.0,33080.8,40719.0
Russian Federation,1015,542,27285.8,37594.0,2005.0,2005.0,2009.0,2009.0,922.2,1041.6,1167.5,1220.8,92.0,115.1,120.9,131.2,23.0,40.4,32.3,34.5,4058.6,305443.6,311308.1,21961768.8,67842280.2,78856985.9,21637.2,77730.5,94780.5
France,692,428,12558.3,11725.1,2005.3,2005.1,2011.3,2011.8,523.0,640.9,519.7,496.1,55.0,75.1,47.4,48.7,22.0,43.7,38.1,43.0,1490.3,112394.0,114552.0,6976647.1,25660117.6,26797955.4,10081.9,36424.3,46320.6
Latvia,571,205,3989.9,4100.7,1993.5,1999.6,2002.3,2007.8,400.0,648.9,567.8,762.8,39.0,108.2,74.2,101.5,10.0,38.0,26.2,40.1,829.0,62213.4,63407.9,5330749.9,14585934.8,18158740.8,9335.8,26842.1,30548.3
Spain,396,319,12217.1,16568.7,2006.5,2006.9,2009.3,2009.6,1474.9,1476.9,1627.6,1684.7,125.0,158.3,166.4,181.1,27.0,71.1,71.0,75.9,1627.6,123922.1,126301.4,9282309.4,26150737.2,31686740.8,23440.2,83856.5,103450.6
