Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,7721,1641,25972.4,35943.4,1999.5,2002.4,2005.0,2005.0,400.7,860.4,901.5,905.8,47.0,93.6,242.5,244.8,24.0,42.0,65.9,64.0,5972.0,451761.8,460435.7,49706723.2,149039214.5,213062117.0,6437.9,24743.1,34017.8
Container,5725,823,237951.6,260338.4,2007.5,2008.6,2010.3,2010.1,413.0,746.1,758.4,768.5,37.0,57.6,173.3,172.1,19.0,29.4,30.7,30.1,28704.1,2180826.2,2222698.1,161226638.1,481477953.0,528935868.5,28161.9,91974.2,107921.7
Ferry-RoPax,4218,46,28738.3,6627.1,1996.2,1997.3,1999.7,1998.9,128.3,1659.8,200.8,194.9,10.0,258.3,116.8,91.8,2.0,56.7,24.6,20.1,7000.4,525583.8,535675.1,41323304.9,102132681.8,125358018.6,9796.9,20916.7,19100.5
Ro-Ro,2194,102,33032.6,16729.0,2004.6,2004.5,2006.7,2006.2,559.1,574.8,600.0,590.8,33.0,43.3,62.8,61.6,10.0,22.5,21.2,20.7,7170.0,539329.5,549684.6,19021091.3,43901657.7,43113440.7,8669.6,20438.7,22306.9
Chemical tanker,2191,648,16764.6,26499.6,2004.8,2007.0,2008.4,2008.5,419.3,969.5,905.7,924.7,52.0,101.6,238.3,245.0,21.0,34.8,41.3,41.5,4471.2,337812.8,344298.8,18285007.1,66773304.7,80180201.0,8345.5,34762.0,42670.5
Vehicle,2130,446,102114.1,33965.1,2003.9,2007.4,2007.8,2007.4,402.8,1377.1,1208.6,1173.2,32.0,99.4,316.1,314.2,14.0,20.6,19.8,20.3,6965.6,530835.5,541027.6,34394039.9,151640838.1,175615545.6,16147.4,61376.4,66054.5
Bulk carrier,1388,744,75628.3,136026.1,2006.5,2010.1,2010.9,2010.9,803.1,2010.2,1885.3,1921.0,82.0,204.4,364.3,367.0,44.0,95.1,111.9,112.3,6207.3,473740.8,482836.7,36945673.5,90805798.8,110449281.1,26617.9,101887.7,123250.8
Miscellaneous - fishing,585,160,467.6,279.7,1987.6,1987.7,2003.4,2002.6,331.2,1085.7,1256.0,1008.6,48.0,165.7,883.7,723.6,53.0,137.3,187.7,153.5,457.7,34363.6,35023.4,1966634.9,4362375.4,4959579.1,3361.8,7911.8,9378.9
Cruise,583,93,19245.2,1881.2,1994.5,1995.2,2008.5,2006.3,507.2,472.9,498.0,494.5,37.0,45.7,43.9,45.8,9.0,12.8,10.1,10.5,4140.8,311863.3,317851.1,6200355.4,34000207.3,39699928.2,10635.3,51372.6,56288.2
Liquefied gas tanker,556,101,2905.1,3060.1,2003.7,2006.6,2007.1,2007.0,413.9,872.8,787.6,806.5,44.0,91.4,147.9,155.8,20.0,35.7,48.9,50.7,942.5,70461.9,71814.8,2242805.4,6634767.1,7265609.8,4033.8,22277.3,29411.6
Service - tug,509,165,149.9,112.7,1995.6,1996.7,1997.9,1996.2,335.6,456.7,548.5,575.4,74.0,204.6,343.6,341.1,34.0,143.1,249.0,258.3,357.2,26823.4,27338.4,2883821.1,6819368.8,9130766.2,5665.7,14629.8,19752.6
Oil tanker,497,199,17314.7,30581.1,2007.7,2007.3,2007.8,2007.8,530.3,930.1,969.3,987.6,67.0,123.9,208.7,212.3,26.0,46.0,50.3,49.4,2490.4,188079.0,191690.1,16322250.2,30557500.5,34223880.4,32841.5,85720.2,105438.8
Service - other,478,177,1167.9,1111.9,1991.5,1993.4,1998.8,1999.3,329.7,817.6,923.1,832.8,54.0,236.4,413.4,418.3,31.5,189.3,210.0,165.5,636.7,47959.7,48880.5,7759244.4,15920266.2,17155050.9,16232.7,36120.6,40785.2
Refrigerated bulk,97,35,405.9,442.0,1995.1,1994.8,1996.0,1996.2,358.7,688.0,529.5,534.0,27.0,52.4,96.2,98.6,20.0,41.6,43.4,43.1,230.0,17318.1,17650.7,1311392.8,2865457.0,3227667.8,13519.5,28809.9,31106.1
Ferry-pax only,93,18,17.3,3.9,1955.9,1965.1,1977.6,1965.7,158.3,1372.2,845.6,433.9,37.0,399.5,1332.1,1236.2,16.0,96.1,52.1,49.1,44.3,3323.2,3387.0,319603.2,650901.8,819935.1,3436.6,7991.6,10535.6
Other liquids tankers,10,2,40.5,61.2,1993.6,2002.0,2008.0,2006.8,523.4,606.9,575.5,584.2,100.0,112.8,125.5,125.5,35.0,48.0,65.9,66.7,25.2,1914.6,1951.4,31397.6,89649.6,193284.6,3139.8,10877.3,17576.6
