Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,7721,1645,17234.9,23419.5,1999.5,2002.4,2004.2,2004.1,376.7,599.3,596.6,588.4,46.0,71.9,148.5,144.9,27.0,52.2,64.0,60.2,4785.7,360749.9,367676.3,39486982.0,116645325.5,166227940.9,5114.2,18936.7,26024.4
Container,5741,824,200705.3,216491.3,2007.5,2008.6,2011.1,2010.8,397.9,601.9,635.8,635.4,35.0,49.8,136.6,135.5,19.0,30.8,33.0,32.6,22968.7,1739793.2,1773197.2,119256576.4,380078739.6,412603129.9,20772.8,71666.1,84905.0
Ferry-RoPax,4217,42,27426.8,6333.3,1996.1,1997.7,1999.9,1999.0,123.2,1228.2,191.8,186.3,10.0,163.5,56.7,47.5,1.0,117.2,118.6,89.5,6673.1,501022.3,510641.9,39658488.1,97955091.6,120275552.8,9404.4,20083.5,18395.0
Chemical tanker,2197,649,12380.3,19504.2,2004.8,2007.0,2008.3,2008.3,383.7,616.8,668.7,680.4,40.0,63.3,125.1,127.4,21.0,32.7,36.2,36.2,3669.9,276579.6,281889.9,13933546.2,50480635.1,60806180.5,6342.1,26245.1,32316.0
Ro-Ro,2194,102,39909.2,20291.4,2004.6,2004.4,2008.4,2007.8,558.2,758.7,724.2,715.5,34.0,54.7,96.7,93.1,9.0,21.4,21.9,22.5,7407.3,557863.0,568574.0,22882266.5,51324482.2,51487172.3,10429.5,24577.2,26721.3
Vehicle,2127,446,97104.8,33214.5,2003.9,2007.4,2007.3,2006.9,363.0,1005.1,1148.2,1145.6,31.0,77.6,215.4,217.1,21.0,32.1,37.4,37.6,6903.6,525526.2,535616.3,33633981.4,148289794.9,171734696.1,15812.9,60104.7,64685.9
Bulk carrier,1388,743,81236.2,147064.6,2006.5,2010.2,2011.3,2011.4,685.3,2126.5,2013.4,2063.3,82.0,233.8,453.9,458.8,46.0,91.7,89.2,89.6,7092.9,542451.1,552866.2,37527139.4,95131726.3,114144442.9,27036.8,106625.5,129183.7
Cruise,581,93,16328.7,1584.8,1994.5,1994.9,2008.0,2005.9,396.4,456.4,426.0,419.3,34.0,36.6,38.9,40.6,12.0,35.9,24.3,27.5,3863.0,291076.4,296665.0,5277817.3,28799593.3,33598321.7,9084.0,43645.8,47752.1
Miscellaneous - fishing,568,158,530.6,368.2,1987.8,1987.7,2004.5,2004.0,393.6,1126.1,1456.5,1362.0,58.5,232.4,923.3,734.8,21.0,74.9,249.0,234.4,422.7,31752.0,32361.6,2589285.7,5743534.9,6529817.6,4558.6,10728.5,12717.9
Liquefied gas tanker,557,101,2753.2,2932.5,2003.6,2006.7,2007.4,2007.3,386.8,929.5,751.6,776.6,34.0,81.0,159.6,167.4,19.0,30.9,29.8,29.9,886.0,66514.8,67791.9,2177003.9,6381772.3,7014124.1,3908.4,21503.2,28340.4
Service - tug,515,167,133.9,98.2,1996.1,1997.1,1999.7,1998.8,328.8,448.4,469.7,474.0,68.0,211.6,351.9,362.7,33.0,108.8,254.8,268.8,334.4,25110.4,25592.5,2511588.7,5939151.2,7952202.4,4876.9,12593.0,17002.6
Oil tanker,498,196,24716.7,44043.8,2007.7,2007.3,2008.4,2008.4,551.3,1446.0,1373.4,1412.2,75.0,177.7,301.4,307.8,25.0,37.6,31.7,31.9,3057.6,231699.8,236148.4,22351058.3,43491268.6,48660984.4,44881.6,117700.3,144001.7
Service - other,485,186,1299.6,1270.4,1991.7,1994.2,1999.3,1999.6,322.4,765.1,1027.7,961.6,52.0,266.1,355.5,358.5,31.0,157.1,288.7,251.2,674.3,50660.4,51633.1,8865040.7,18189117.2,19599875.3,18278.4,40672.6,45925.1
Refrigerated bulk,95,35,409.9,451.4,1995.4,1994.8,1997.1,1997.3,398.2,794.4,538.2,547.6,28.0,59.2,115.1,118.6,20.0,118.6,117.8,117.3,274.2,20659.3,21056.0,1339097.4,2925992.8,3295855.7,14095.8,30037.9,32431.9
Ferry-pax only,92,17,21.5,5.0,1955.8,1964.9,1976.0,1962.5,237.6,1511.5,1029.8,561.9,33.0,382.2,1452.9,1709.5,27.0,40.9,79.1,64.3,53.9,4045.0,4122.7,411539.6,838138.8,1055795.9,4473.3,10402.3,13713.7
Other liquids tankers,10,2,25.2,38.6,1993.6,2002.0,2006.1,2004.7,354.3,364.8,357.4,368.1,62.5,49.8,50.6,53.5,31.5,54.8,66.5,64.5,18.5,1408.9,1436.0,19781.8,56483.2,121777.8,1978.2,6853.2,11074.0
