Inventory,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
All Global Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
All International Voyages,1229088,41343,71953336.7,102531467.9,2003.7,2003.8,2009.2,2009.4,668.4,1825.5,2058.1,2438.9,67.0,228.6,428.3,471.9,22.0,79.5,68.9,76.8,7386879.1,561972489.7,572762361.5,42427448653.6,117844885887.1,135247567981.6,34519.5,120548.3,148093.0
All Domestic Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
Int. Arr. Inventory,1029,506,42056.3,50428.4,2005.7,2007.3,2007.6,2008.2,500.9,1683.4,1323.8,1475.5,75.0,152.1,237.9,258.0,87.0,162.8,182.1,236.0,6464.7,499579.7,509171.7,31514064.1,98495512.2,113887970.9,30625.9,108908.4,129172.7
Int. Dep. Inventory,1031,504,59167.9,71428.0,2005.6,2007.0,2008.1,2008.3,1605.5,1892.1,1856.9,2052.2,155.0,202.8,256.9,273.4,28.0,82.3,43.0,48.8,7119.7,550303.7,560869.5,48163172.8,147693646.3,168736114.0,46715.0,159684.2,188339.5
Domestic Inventory,556,44,380.5,341.6,2006.3,2004.0,2008.0,2006.9,129.2,387.0,226.2,189.6,14.0,73.8,339.3,268.0,36.0,104.8,106.0,124.1,425.9,32200.1,32818.4,2249018.7,4841644.8,6261672.7,4045.0,10031.5,13560.8
