,imp_code_str3,imp_name,HS2,Description,USD,tonne
0,268,Georgia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",506238091.687,928138.6683199999
1,268,Georgia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",369559966.949,37572.372392
2,268,Georgia,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",181857529.301,35205.461935
3,268,Georgia,39,Plastics and articles thereof,103544269.137,57729.0325
4,268,Georgia,73,Iron or steel articles,84547091.51300001,77669.605518
5,268,Georgia,72,Iron and steel,77506936.0,118835.81858699999
6,268,Georgia,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",71235940.254,15839.103286
7,268,Georgia,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",54304444.835,21594.681545
8,268,Georgia,44,Wood and articles of wood; wood charcoal,51278208.335,115423.207907
9,268,Georgia,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",38091462.728999995,49528.487286999996
10,268,Georgia,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",36680568.012,32897.172029
11,268,Georgia,40,Rubber and articles thereof,33483024.561,18339.383256
12,268,Georgia,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",31043485.411,28481.265597999998
13,268,Georgia,21,Miscellaneous edible preparations,30848269.925,13072.104135
14,268,Georgia,17,Sugars and sugar confectionery,30642638.774,84820.013929
15,268,Georgia,38,Chemical products n.e.c.,23955098.562,22522.286451
16,268,Georgia,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",23318164.606,23274.060602
17,268,Georgia,70,Glass and glassware,22826775.762,53108.98740500001
18,268,Georgia,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",21727513.312,41326.798572
19,268,Georgia,08,"Fruit and nuts, edible; peel of citrus fruit or melons",21619338.541,39844.239471
20,268,Georgia,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",21376227.259999998,3804.6267270000003
21,268,Georgia,18,Cocoa and cocoa preparations,20380166.691,8420.462839
22,268,Georgia,02,Meat and edible meat offal,19495332.009999998,16408.511610999998
23,268,Georgia,76,Aluminium and articles thereof,19463059.705,4514.555291000001
24,268,Georgia,22,"Beverages, spirits and vinegar",19018605.48,18273.355225
25,268,Georgia,96,Miscellaneous manufactured articles,17334957.594,5749.758923
26,268,Georgia,10,Cereals,14929249.777999999,82065.860533
27,268,Georgia,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",13844978.943,77610.78615199999
28,268,Georgia,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",13144583.615,8076.441853
29,268,Georgia,95,"Toys, games and sports requisites; parts and accessories thereof",10747891.146,2552.3330619999997
30,268,Georgia,30,Pharmaceutical products,10391507.959,738.891403
31,268,Georgia,23,"Food industries, residues and wastes thereof; prepared animal fodder",10225991.864,19848.874008
32,268,Georgia,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",9862908.325,31536.70819
33,268,Georgia,20,"Preparations of vegetables, fruit, nuts or other parts of plants",9287101.752,5730.046922
34,268,Georgia,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",9208452.054,1864.463857
