Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,387,126,33434.1,41080.1,2008.1,2008.3,2008.5,2008.4,1850.3,2292.7,2115.7,2135.4,123.0,158.7,216.6,218.7,28.0,39.6,43.9,43.7,4359.6,337497.7,343977.7,30633642.3,86762055.4,97082832.9,79156.7,245747.9,285073.1
General cargo,370,68,1664.5,2308.7,2007.4,2007.2,2007.9,2007.7,286.1,1191.5,706.2,707.0,35.0,113.8,247.7,252.8,57.0,60.9,74.7,75.9,424.9,32547.7,33172.6,2232491.4,6903713.6,9729938.5,6033.8,26556.2,34609.8
Service - tug,225,50,207.4,183.2,2009.1,2008.1,2008.0,2008.1,286.7,733.5,418.6,403.2,55.0,288.3,507.4,472.9,12.0,72.0,60.7,62.4,186.3,14063.1,14333.1,4685705.0,11080281.8,14835898.4,20825.4,53774.8,72605.1
Oil tanker,115,108,97934.4,188109.0,2010.7,2010.8,2010.7,2010.7,7529.7,5960.1,6184.4,6182.8,657.0,602.3,765.3,765.7,40.0,53.6,44.2,44.2,4700.4,364048.6,371038.3,47948691.7,82766092.9,87512725.5,416945.1,1123499.2,1399525.1
Chemical tanker,70,39,1731.3,2776.9,2007.8,2008.3,2007.4,2007.3,1156.1,1585.2,1764.3,1775.2,224.5,271.6,376.0,376.3,46.5,52.9,59.8,60.3,417.8,32111.1,32727.6,1268761.2,5441649.5,6393052.3,18125.2,88993.6,107977.6
Bulk carrier,65,55,3180.4,5243.8,2008.1,2008.2,2007.8,2007.6,1194.5,2194.7,1925.6,1879.5,146.0,212.1,334.8,332.3,138.0,184.3,169.3,166.5,347.2,26825.7,27340.7,2040647.9,5015490.2,7152359.7,31394.6,127711.2,159636.1
Ro-Ro,65,13,1019.7,515.5,2004.0,2003.8,2004.7,2005.0,345.1,823.6,937.0,920.5,47.0,62.3,69.8,70.2,48.0,33.6,26.9,26.5,159.7,12278.5,12514.2,575579.6,1245672.1,1283593.8,8855.1,20856.4,22570.5
Service - other,15,11,141.5,79.3,2008.0,2006.2,2008.6,2007.7,593.6,1369.7,1358.8,1303.3,275.0,346.0,706.2,692.6,52.0,179.0,169.9,163.0,70.5,5391.6,5495.1,553585.6,1135836.1,1223932.1,36905.7,82121.4,92726.7
Liquefied gas tanker,13,8,246.4,279.9,2012.3,2012.6,2012.8,2012.8,644.5,1750.3,1613.1,1608.0,65.0,155.1,256.9,255.0,14.0,17.2,17.9,17.7,53.0,4077.8,4156.1,193274.6,596741.2,642530.4,14867.3,83606.4,111281.1
Vehicle,12,7,790.9,270.4,2006.2,2005.9,2007.8,2008.2,959.2,1453.8,1324.2,1391.3,70.0,94.5,105.5,110.2,19.5,24.9,20.7,19.2,53.1,4109.7,4188.6,273782.4,1207086.9,1397929.6,22815.2,86720.6,93330.3
Refrigerated bulk,9,4,57.3,47.8,1990.2,1995.5,1987.6,1988.2,932.1,1299.3,1558.0,1341.9,78.0,114.6,287.2,263.3,51.0,63.8,129.6,121.8,37.4,2827.7,2882.0,141879.6,310013.7,349201.3,15764.4,33593.8,36271.2
Miscellaneous - fishing,4,4,10.7,3.8,2002.8,2002.8,1995.9,1996.1,1216.0,1555.1,2522.2,2456.0,260.0,453.0,380.4,388.9,10.5,9.8,2.9,3.4,7.8,583.0,594.2,26852.4,59563.9,67718.1,6713.1,15799.0,18728.8
Ferry-pax only,1,1,0.2,0.0,1983.0,1983.0,1983.0,1983.0,452.4,452.4,452.4,452.4,65.0,65.0,65.0,65.0,33.0,33.0,33.0,33.0,0.2,13.2,13.4,2865.8,5836.5,7352.1,2865.8,6664.3,8785.7
