Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Den Helder,456,168,785.0,326.7,1992.4,1992.6,2008.5,2003.2,271.5,1039.9,2027.4,835.8,55.0,293.8,5189.0,3132.8,49.5,141.9,155.5,202.8,607.6,44914.2,45776.5,4160978.7,10623982.6,13233665.7,9125.0,23540.1,29607.8
Zaandam,449,235,806.4,1236.6,2006.0,2005.6,2008.5,2009.5,93.4,193.9,251.2,258.5,35.0,61.2,432.3,392.3,18.0,45.6,47.3,50.1,374.2,28221.4,28763.3,1413458.0,3725281.3,4444950.3,3148.0,9576.0,11761.7
Terneuzen,447,167,181.9,258.0,1999.8,2001.5,2005.4,2005.6,100.2,151.5,183.3,181.3,29.0,67.4,77.8,81.6,19.0,35.2,79.1,73.5,118.8,8933.1,9104.7,474341.6,1254483.6,1627419.8,1061.2,3336.3,4321.4
Vlaardingen,429,135,192.6,288.0,2001.5,2005.3,2009.6,2009.8,57.2,137.7,161.7,168.5,22.0,68.6,156.4,149.8,15.0,58.4,180.4,138.9,180.9,13643.7,13905.6,389020.1,1100592.6,1358050.4,906.8,2951.7,3703.7
Breskens,371,112,297.7,352.5,1993.0,1996.8,1993.0,1988.9,314.5,823.4,486.6,436.6,78.0,242.7,598.4,571.5,14.0,125.9,176.3,143.1,363.0,27267.1,27790.7,2372296.8,4913103.0,5337178.4,6394.3,14385.4,16361.0
Domburg,371,315,585.4,824.9,2005.8,2006.2,2009.1,2009.0,54.5,155.4,59.9,61.4,12.0,38.4,55.7,62.1,35.0,65.8,58.9,56.8,498.1,37834.7,38561.1,641622.4,1780997.3,2063336.1,1729.4,5567.9,6757.6
Yerseke,366,62,31.9,20.7,1988.2,1986.2,1992.0,1989.3,201.2,402.6,363.2,354.6,57.0,124.0,467.3,402.4,16.0,59.1,88.9,94.1,189.4,14219.3,14492.4,143809.4,312772.7,351571.0,392.9,913.1,1070.8
Terschelling,349,99,40.0,30.6,1984.8,1985.0,1993.4,1994.0,191.7,456.0,338.3,307.4,38.0,121.3,246.8,198.4,50.0,165.6,197.4,184.8,195.8,14697.9,14980.1,185878.4,420833.9,501221.8,532.6,1312.5,1606.7
Den Oever,315,86,21.0,13.9,1982.5,1983.1,1987.1,1986.3,226.8,542.9,357.0,370.6,51.0,216.9,569.7,629.0,30.0,112.1,144.2,126.5,180.3,13536.6,13796.5,98179.4,216327.9,245078.8,311.7,730.2,862.8
Maassluis,305,115,493.1,794.9,2003.6,2003.5,2006.0,2006.8,94.3,224.0,363.6,364.9,28.0,87.7,246.8,262.2,17.0,50.6,73.3,72.4,218.9,16529.1,16846.4,1557204.2,3368760.9,3738437.8,5105.6,12227.5,14330.5
Moerdijk,279,168,130.1,173.3,2001.5,2003.4,2002.1,2002.3,90.0,120.7,103.1,102.1,26.0,83.5,86.5,83.0,19.0,50.7,50.4,51.0,150.7,11334.5,11552.1,402596.4,1076422.3,1353466.4,1443.0,4404.7,5619.1
Europoort,279,120,1173.2,1914.3,2006.1,2005.5,2008.1,2008.0,67.8,265.2,323.0,317.4,28.0,92.0,373.6,371.3,22.0,48.0,38.2,39.3,449.2,34244.9,34902.4,1369796.4,2934171.5,3302816.2,4909.7,12421.6,14953.1
Rozenburg,267,139,285.5,386.8,2003.7,2004.2,2003.0,2003.8,80.2,167.5,174.3,176.1,25.0,77.7,253.7,226.0,17.0,35.8,53.2,56.2,190.3,14373.2,14649.2,1431219.1,3149575.6,3518283.1,5360.4,12941.7,15042.9
Eemshaven,261,169,474.3,646.7,2000.3,1999.9,2007.2,2010.5,246.5,654.8,653.1,719.3,75.0,235.1,425.1,339.9,46.0,132.4,106.7,84.2,273.4,20505.5,20899.2,1815130.8,4153995.6,4734661.8,6954.5,17347.5,20985.2
Rotterdam Centrum,237,93,43.3,46.9,1999.4,1998.7,1989.8,1989.5,68.8,115.7,148.0,136.2,16.0,94.8,515.5,595.8,9.0,66.1,74.2,50.6,80.2,6022.9,6138.5,243102.2,546409.6,660276.0,1025.7,2571.6,3191.4
Everingen,230,141,385.0,577.3,2000.4,2004.6,2006.3,2006.2,128.8,251.8,175.1,176.0,41.5,85.5,160.2,174.3,28.0,61.9,63.1,64.6,329.1,24749.3,25224.4,601330.7,1633170.1,1884841.0,2614.5,8266.1,9987.8
Stellendam,224,98,89.6,63.2,1994.7,1994.1,1998.1,1996.6,384.8,895.3,910.1,891.5,81.0,238.0,901.5,841.2,65.0,146.1,232.6,219.4,226.4,17001.8,17328.3,468869.6,1019702.9,1157218.7,2093.2,4874.0,5758.7
Scheveningen,214,127,204.0,233.7,1992.3,1995.4,2004.0,2005.2,197.4,508.6,195.3,155.8,57.5,153.5,331.3,247.4,41.0,135.4,252.5,186.0,269.6,20257.8,20646.7,489937.9,1164300.0,1324248.6,2289.4,6177.5,7346.8
Sluiskil,196,64,120.0,156.3,1999.7,2001.0,2008.4,2008.7,88.2,124.4,178.0,179.0,20.5,40.8,89.1,88.5,22.0,38.4,23.0,22.7,51.7,3889.4,3964.0,214449.4,584680.5,767524.3,1094.1,3840.5,4897.1
Schiedam,195,114,98.5,117.8,1998.5,2001.7,1990.3,1992.3,71.2,109.6,190.5,166.3,22.0,51.0,83.7,73.5,14.0,76.5,129.9,113.7,71.1,5350.7,5453.4,639914.5,1406078.1,1678528.6,3281.6,8048.6,9880.4
Amsterdam,177,103,421.1,549.4,2002.7,1999.9,2006.4,2006.2,97.6,311.5,530.4,529.3,27.0,82.4,1031.0,754.4,22.0,48.6,70.1,65.1,130.4,9875.7,10065.3,963831.4,2406878.2,2819534.7,5445.4,15419.0,18545.1
Vlieland,166,82,70.0,70.3,1985.4,1987.3,1998.6,2000.6,199.1,679.4,709.1,689.0,44.5,92.5,172.7,162.6,83.5,129.8,188.5,170.7,102.7,7712.4,7860.5,489993.3,1029593.0,1132567.5,2951.8,6701.1,7700.9
Hansweert,160,52,39.0,49.3,1997.7,1999.0,2003.5,2003.1,129.6,164.0,317.6,275.4,45.5,64.8,112.3,96.5,19.0,95.5,136.8,137.1,75.3,5656.6,5765.2,310465.6,653868.2,725943.9,1940.4,4488.3,5193.1
Oudeschild,159,63,62.4,44.8,1992.0,1992.0,1996.7,1997.0,231.0,855.6,839.0,678.2,81.0,314.3,1748.5,1772.3,81.0,119.6,131.2,120.6,145.0,10889.7,11098.8,294625.1,654405.8,746625.2,1853.0,4389.8,5217.6
Nieuwdorp,135,99,286.6,372.3,2006.3,2006.4,1999.7,2000.2,100.3,252.9,299.8,282.2,23.0,88.0,426.1,406.6,24.0,101.7,73.7,63.4,143.3,10837.7,11045.8,934395.1,2174553.5,2512215.8,6921.4,17188.7,20039.5
Valkenisse,130,47,39.3,33.9,1993.0,1995.9,1996.2,1991.9,221.7,422.9,269.2,207.9,57.5,124.0,251.7,97.9,31.0,72.9,82.7,88.6,75.2,5644.6,5752.9,239086.3,498980.2,548787.8,1839.1,4172.1,4798.1
Lauwersoog,126,64,9.6,6.9,1976.5,1977.8,1978.2,1977.0,353.9,896.7,561.7,457.4,85.0,420.9,1731.3,1458.8,39.0,137.5,138.8,145.7,138.7,10414.2,10614.2,49419.4,107827.2,121619.4,392.2,912.9,1073.8
Velsen Noord,124,72,220.3,371.9,2008.6,2006.3,2013.0,2013.6,97.5,177.2,374.0,410.9,25.5,53.7,108.0,103.2,34.5,71.5,70.2,60.2,69.5,5236.0,5336.5,340293.5,788635.5,927850.8,2744.3,7609.6,9198.9
S-Gravendeel,118,82,76.1,104.3,2002.7,2003.7,2007.5,2008.1,99.5,206.0,187.4,177.7,20.0,67.0,155.4,138.3,22.5,107.3,58.5,59.9,68.5,5143.3,5242.1,266579.6,701725.7,912805.4,2259.1,6889.7,8846.1
Delfzijl,117,71,94.6,133.8,2000.3,2000.1,2003.3,2003.4,222.2,300.5,289.4,285.3,24.0,57.8,74.6,71.1,26.0,135.5,55.2,46.7,70.8,5319.5,5421.6,544157.4,1250158.1,1493500.3,4650.9,12227.0,15016.8
Bruinisse,116,26,6.7,4.5,1976.2,1983.0,1980.1,1973.5,187.4,158.6,277.7,273.2,43.0,80.8,250.1,233.0,16.0,56.1,94.8,82.3,40.4,3033.4,3091.7,33385.9,73836.6,84576.3,287.8,678.0,809.0
Zwijndrecht,111,58,46.0,63.3,2000.8,2004.1,2007.4,2007.0,86.5,152.4,214.5,203.4,24.0,73.3,99.7,99.9,18.0,75.1,67.5,72.4,40.0,3006.7,3064.4,91046.5,248489.5,336151.7,820.2,2748.9,3653.7
Beverwijk,97,60,45.8,58.9,2004.1,2002.5,2004.1,2004.0,90.9,144.8,127.2,138.2,17.0,39.0,51.0,50.8,22.0,72.2,84.3,52.9,37.1,2776.9,2830.2,256571.9,650463.9,717689.7,2645.1,6704.5,8276.9
Brielle,96,80,692.3,1187.6,2006.6,2007.7,2008.9,2009.0,99.6,267.2,320.5,326.1,43.0,135.1,305.4,315.6,33.5,42.2,46.4,47.3,320.7,24239.3,24704.7,689559.0,1632683.2,1870507.9,7182.9,20551.9,25302.4
Spaarndam,82,40,56.5,82.3,2007.3,2005.5,2006.8,2007.7,65.0,131.5,121.0,115.9,28.0,58.4,51.1,42.5,16.5,22.8,19.3,20.0,34.6,2606.4,2656.4,153189.8,377321.1,433759.3,1868.2,5179.7,6144.0
Zwartewaal,81,37,65.5,113.6,2003.7,2006.4,2010.0,2010.5,54.8,67.5,76.9,77.7,25.0,57.0,94.5,95.9,15.0,34.2,49.6,49.3,72.5,5468.3,5573.3,87065.6,179738.7,216171.3,1074.9,2983.2,3705.3
Neeltje Jans,79,30,6.1,5.1,1994.2,1989.2,1998.9,2000.0,170.4,237.2,269.8,309.0,33.0,52.2,351.6,448.1,31.0,70.6,54.1,46.6,26.2,1966.7,2004.5,36087.0,79338.9,89921.2,456.8,1069.1,1263.2
Assendelft,75,67,81.3,123.2,2007.1,2007.2,2009.4,2009.6,95.7,110.0,92.0,90.4,41.0,61.4,58.4,58.1,31.0,60.1,60.4,60.6,138.2,10386.0,10585.4,122859.1,356484.8,430869.5,1638.1,5384.1,6601.1
Schiermonnikoog,73,59,87.5,127.6,1986.0,1989.1,2009.5,2009.7,192.1,306.3,190.4,188.6,30.0,98.1,154.7,149.4,82.0,112.9,117.6,114.9,53.4,4013.9,4091.0,124983.7,314252.7,382491.2,1712.1,5296.2,6591.8
Wonseradeel/Makkum,73,33,3.2,2.0,1983.3,1983.5,1985.6,1981.8,208.2,247.0,187.6,137.2,37.0,50.1,69.1,54.8,43.0,114.9,165.9,144.8,23.3,1747.4,1780.9,12185.0,27656.7,32420.7,166.9,406.9,495.0
Lijnden,70,60,192.2,285.0,2006.5,2006.5,2006.1,2006.3,97.7,200.6,232.0,220.2,30.5,73.0,243.6,234.7,35.0,47.0,76.7,77.9,108.4,8187.3,8344.5,160967.1,621661.0,738922.7,2299.5,10244.6,12523.5
Krimpen,70,38,36.1,36.5,1993.3,1997.9,2010.6,2010.9,76.5,248.3,171.4,152.5,27.0,85.7,106.2,90.1,18.0,141.4,1020.4,691.4,14.4,1079.7,1100.4,133631.6,298554.2,349659.0,1909.0,4829.0,5839.5
Zierikzee,69,22,5.1,2.6,1982.9,1983.2,1986.1,1981.6,175.6,280.0,336.5,294.9,40.0,207.6,360.9,300.0,38.0,107.7,138.8,156.8,40.4,3035.5,3093.7,18629.9,41101.2,46684.9,270.0,633.5,750.0
Nieuwegein,67,39,7.4,9.9,1988.7,1988.5,2002.1,2004.6,95.1,126.6,83.9,90.2,14.0,44.3,40.7,48.8,35.0,84.6,49.2,40.9,21.7,1627.9,1659.1,19099.5,49260.3,61975.8,285.1,879.8,1114.6
Noordwelle,67,65,46.8,68.7,1999.7,2000.0,2008.7,2008.9,72.3,243.6,103.7,99.7,19.0,53.8,66.0,58.8,48.0,190.6,262.5,193.1,62.2,4675.2,4764.9,89848.4,229300.8,273659.3,1341.0,3996.4,4867.5
De Cocksdorp,63,53,35.6,23.3,1990.9,1991.5,2000.0,2000.9,142.1,699.5,387.4,188.1,28.0,69.8,379.0,196.0,68.0,117.5,228.4,152.1,59.3,4459.8,4545.4,96957.0,227859.6,269191.9,1539.0,3982.6,4863.6
Poortugaal,61,30,26.4,31.8,2008.8,2008.4,2010.4,2010.1,41.2,48.4,46.0,45.7,19.0,27.7,29.1,28.6,9.0,34.9,54.0,56.4,26.1,1959.3,1997.0,49138.8,149450.0,165620.5,805.6,2483.1,2940.7
Sas Van Gent,57,36,11.6,16.7,1998.1,1998.9,2001.6,2001.7,101.5,124.7,183.9,197.0,35.0,38.4,47.3,45.9,24.0,40.8,51.3,51.1,12.7,956.7,975.1,68681.6,172921.7,220844.8,1204.9,3353.2,4350.5
Scharendijke,55,50,26.5,35.1,1999.3,1999.8,2007.8,2007.8,78.9,157.7,90.1,85.1,35.0,68.6,93.6,92.3,35.0,88.4,125.1,110.2,52.2,3922.2,3997.5,59812.8,153933.8,183064.4,1087.5,3227.1,3934.6
Texel,55,34,253.1,346.0,1994.5,1997.6,2007.7,2009.6,266.2,716.8,1741.3,1964.4,60.0,87.8,554.9,612.7,63.0,337.6,733.0,118.4,148.5,11144.7,11358.7,2398970.5,4941004.0,5339822.5,43617.6,97182.4,109632.1
Colijnsplaat,50,25,4.0,2.5,1985.6,1982.0,1985.2,1982.1,339.0,793.7,426.2,380.1,76.0,193.6,508.0,439.2,51.0,222.3,430.2,370.6,30.6,2295.8,2339.9,17684.0,38354.7,43053.2,353.7,819.5,959.8
Ameland,50,31,96.9,133.0,1996.2,1991.7,2011.8,2012.7,210.7,319.8,321.0,378.7,30.0,58.1,142.5,161.1,33.5,128.5,134.1,150.6,31.2,2345.0,2390.0,694503.2,1452129.0,1579288.0,13890.1,31610.8,35954.1
Walsoorden,50,10,34.7,41.2,2006.3,2001.5,2006.8,2007.0,122.8,289.3,645.2,646.1,27.5,60.4,281.2,279.7,22.5,22.5,95.7,94.0,15.9,1190.3,1213.1,287059.3,589454.0,635793.8,5741.2,12786.9,14450.3
Urk,49,33,5.7,3.9,1980.3,1979.9,1982.6,1983.2,254.7,614.2,321.5,359.4,10.0,115.7,157.5,159.0,220.0,237.1,421.4,426.1,39.9,2995.8,3053.3,28780.1,63372.8,73696.9,587.3,1389.9,1686.5
Papendrecht,48,34,8.7,13.2,2001.6,2005.0,2007.1,2007.1,74.8,78.5,84.7,88.5,21.5,57.6,60.8,60.3,15.5,55.0,36.8,28.5,25.7,1929.7,1966.7,25910.8,64210.2,82976.5,539.8,1574.2,2029.0
Zoutkamp,47,8,1.0,0.8,1962.4,1970.9,1962.4,1961.9,89.6,272.9,116.2,144.0,27.0,108.8,139.9,189.4,19.0,84.1,77.9,115.6,14.7,1103.6,1124.8,5858.1,12994.4,14773.3,124.6,293.3,347.7
Wemeldinge,46,13,5.5,4.3,1991.8,1986.4,1992.0,1987.4,285.0,370.1,488.4,367.3,67.5,120.6,229.4,165.5,38.0,95.6,189.6,176.0,27.9,2093.6,2133.8,29976.6,63194.5,69432.0,651.7,1478.4,1698.5
Burghsluis,42,33,35.8,61.1,1997.2,1997.6,2010.0,2011.1,181.1,248.9,160.7,174.1,29.0,75.0,120.2,127.5,35.5,100.0,47.4,47.5,30.5,2287.9,2331.9,39503.8,88848.5,104829.6,940.6,2714.0,3311.2
Stavoren,42,8,2.1,1.9,1981.4,1979.6,1981.2,1979.1,220.9,238.6,158.6,144.8,65.0,341.8,266.8,440.9,14.0,80.5,71.6,94.1,19.6,1472.7,1500.9,13513.1,28130.3,30631.9,321.7,723.3,824.4
Schoorl,41,38,58.3,76.8,1997.0,1997.7,2002.7,2003.4,193.7,569.9,301.7,334.8,32.0,84.8,285.2,326.2,37.0,149.2,112.7,88.1,42.2,3167.8,3228.7,490115.5,1039756.7,1156975.6,11954.0,27533.9,31933.4
Ter Heijde,36,27,24.7,32.9,1999.8,2001.3,2005.2,2008.2,126.0,297.7,86.7,74.3,36.5,54.6,67.9,66.6,38.5,101.2,108.4,98.2,32.1,2403.6,2449.7,63580.0,142839.6,163180.9,1766.1,4642.4,5489.0
Hoogvliet,34,22,24.0,26.3,1992.4,1995.1,1984.4,1984.7,85.6,221.5,296.6,288.8,28.5,112.7,121.3,102.7,22.5,47.6,113.1,137.5,18.1,1359.2,1385.3,166254.2,352304.8,398024.1,4889.8,11355.9,13303.5
Willemstad,33,26,5.6,5.6,1995.8,1995.3,1993.9,1999.9,61.8,108.9,106.3,67.9,23.0,54.2,59.3,42.0,17.0,53.1,19.6,22.5,9.5,711.0,724.6,26033.4,51162.4,62395.6,788.9,2065.1,2577.7
Enkhuizen,33,23,1.1,0.7,1980.2,1975.7,1983.6,1978.1,102.7,196.9,133.1,132.3,38.0,60.6,48.6,57.3,28.0,115.6,136.6,120.5,17.1,1285.0,1309.7,5674.9,11961.8,13517.2,172.0,392.2,464.7
Middelburg,33,20,13.1,16.1,1987.8,1993.6,1992.9,1992.9,125.1,160.5,182.0,184.6,21.0,48.3,51.9,51.0,22.0,54.0,35.3,35.3,12.4,933.2,951.1,114587.2,239805.8,265994.1,3472.3,7896.9,9133.9
Kats,31,15,2.0,1.1,1987.2,1988.3,1987.1,1986.7,150.5,246.3,296.1,230.1,19.0,33.5,90.0,81.1,17.0,77.1,145.8,132.6,8.9,665.2,678.0,7505.2,16256.2,18195.1,242.1,560.0,654.4
Stroe,28,21,1.4,0.9,1988.6,1986.1,1993.2,1990.9,161.8,245.8,216.3,240.2,31.0,42.5,44.9,39.3,99.0,107.8,117.6,103.5,9.1,680.7,693.7,6202.1,13266.8,14724.2,221.5,507.8,588.8
Hardinxveld,26,17,1.1,1.0,2004.3,2005.2,1995.0,1985.8,82.2,122.4,121.8,157.0,28.0,122.1,48.7,36.0,16.0,74.9,117.2,79.8,7.1,535.0,545.2,9726.9,22102.0,27606.6,374.1,929.6,1185.9
Lelystad,22,9,0.9,1.0,1985.5,1978.7,1993.7,1993.0,56.4,326.0,129.2,146.5,27.5,171.5,886.1,1059.8,12.0,77.8,63.5,64.0,10.2,765.1,779.8,5894.1,12608.4,14414.6,267.9,628.2,748.2
Werkendam,21,16,12.8,5.6,2007.0,2008.8,1988.9,1989.4,112.1,159.5,447.2,388.1,67.0,209.2,224.4,221.1,13.0,126.2,7.4,9.9,11.5,861.4,877.9,43365.7,97165.2,113548.1,2065.0,4933.5,5979.2
Puttershoek,20,12,1.4,3.0,1999.8,2000.7,2006.9,2007.8,63.0,77.8,63.2,66.5,29.0,50.8,96.6,88.9,33.5,86.3,65.6,39.5,8.3,624.6,636.5,10977.6,27655.2,35212.3,548.9,1577.7,1998.6
Dinteloord,19,18,3.2,4.4,1997.1,1996.5,1999.7,2001.2,63.5,83.6,78.0,77.1,21.0,29.8,26.6,23.9,13.0,55.4,44.1,43.0,3.0,225.7,230.0,14892.5,40584.6,55995.0,783.8,2425.5,3357.9
Katwijk Aan Den Rijn,19,19,6.0,7.1,1996.6,1996.6,2003.1,2002.5,97.4,330.0,67.1,51.1,20.0,52.5,59.6,45.1,44.0,100.3,79.9,63.5,9.9,745.9,760.2,16441.8,39462.0,46003.4,865.4,2389.3,2871.0
Hellevoetsluis,18,5,1.3,0.7,1987.2,1985.2,1986.3,1985.4,163.9,170.6,286.9,255.5,209.0,1031.2,607.2,637.3,14.0,29.9,78.2,78.4,19.3,1448.6,1476.4,4545.0,9325.3,10048.6,252.5,561.9,634.4
Kampen,16,11,7.4,9.1,1996.2,1993.5,2008.5,2008.3,49.7,61.8,100.6,99.6,9.0,10.6,23.0,23.0,2.5,14.3,13.0,12.4,1.1,83.1,84.7,7505.5,23381.3,33803.0,469.1,1997.5,2777.5
Duivendrecht,15,13,5.5,9.2,1991.5,1991.3,2010.2,2010.1,58.6,149.9,127.8,152.7,11.0,28.0,36.3,39.9,51.0,66.0,108.6,118.5,4.1,309.4,315.3,44611.6,96870.3,109939.5,2974.1,7185.5,8448.8
Nigtevecht,14,3,0.2,0.1,2000.9,1974.7,1999.4,1989.2,151.2,109.0,139.4,130.9,32.5,22.0,106.6,92.6,24.0,18.3,36.7,33.0,2.6,198.2,202.0,493.5,1036.8,1136.5,35.2,79.8,91.5
Stavenisse,14,9,0.9,0.4,1989.1,1989.9,1989.3,1987.8,249.8,266.4,278.2,269.4,29.5,47.0,40.7,42.0,82.0,108.4,73.5,93.8,4.8,362.1,369.0,2596.7,5745.7,6521.7,185.5,435.7,515.8
Sint Philipsland,14,11,0.6,0.5,1990.9,1989.1,1994.9,1996.1,101.9,150.6,133.5,120.7,20.5,19.2,27.5,31.6,20.0,57.8,83.9,53.2,2.7,206.4,210.4,2382.3,5782.8,7268.8,170.2,452.7,583.8
Rilland,13,13,19.3,23.5,2001.5,2001.5,2003.1,2003.9,125.2,154.7,141.6,138.9,55.0,71.8,51.7,55.6,24.0,32.5,24.2,24.1,11.5,863.5,880.1,27605.9,86853.4,100273.4,2123.5,7160.4,8558.4
Alblasserdam,13,11,1.1,1.1,1994.5,1995.2,1997.4,1997.8,91.5,331.4,181.8,199.8,37.0,203.1,422.0,373.5,35.0,167.3,412.9,360.9,8.6,645.9,658.3,7281.4,17175.1,21909.0,560.1,1461.4,1901.2
Holwerd,12,8,0.5,0.2,1987.8,1984.1,1988.3,1986.9,156.9,219.3,205.2,167.1,39.0,35.6,48.8,47.6,82.0,97.8,89.9,89.2,3.3,251.4,256.2,1513.8,3255.0,3625.3,126.1,290.3,337.7
Utrecht,10,8,0.2,0.1,1977.5,1969.9,1977.3,1957.0,89.1,118.6,129.6,131.4,14.5,29.9,33.1,40.7,29.5,50.9,63.1,53.5,1.6,118.7,120.9,884.0,1947.2,2203.8,88.4,207.0,244.3
Makkum,10,8,0.5,0.3,1986.7,1986.0,1978.0,1977.0,205.4,1016.2,209.2,147.0,24.0,43.9,66.7,53.0,25.5,244.6,404.3,394.6,4.9,368.9,376.0,2009.1,4536.8,5286.8,200.9,486.4,588.7
Bovenkarspel,10,8,0.2,0.2,1978.6,1977.1,1980.9,1977.3,65.5,117.1,90.6,85.7,18.5,29.6,22.8,17.7,45.5,193.4,332.7,184.5,4.5,337.6,344.1,1436.9,2988.6,3711.2,143.7,336.1,436.5
Sliedrecht,10,10,0.6,0.8,2000.9,2000.9,2004.8,2002.9,55.2,62.5,68.9,68.1,16.5,38.9,90.7,91.7,35.0,43.7,34.3,31.9,1.3,95.4,97.3,3996.6,10468.4,14461.4,399.7,1170.9,1628.2
Vianen,9,8,0.2,0.5,1992.4,1993.4,1990.2,2002.8,93.6,100.2,25.4,51.9,23.0,36.3,40.7,50.4,11.0,17.1,25.7,12.4,1.9,139.7,142.4,1377.3,3607.4,4365.0,153.0,437.2,542.6
Stolpen,9,5,0.7,0.8,1989.2,1987.4,1995.2,1994.4,176.9,449.0,250.0,222.9,34.0,37.2,38.0,35.9,70.0,83.6,102.9,96.2,2.1,155.6,158.6,5702.7,11887.9,12958.1,633.6,1426.0,1626.7
Tholen,9,4,0.4,0.6,1998.7,1997.0,2001.0,2002.5,83.8,94.9,73.7,64.1,42.0,64.9,115.5,77.2,22.0,30.4,27.2,16.7,3.1,234.1,238.6,3252.9,2924.1,3429.6,361.4,901.7,1116.6
Lobith,8,7,12.5,15.3,2011.5,2011.4,2011.1,2011.1,75.8,218.0,630.2,652.4,30.0,47.0,85.9,86.3,10.0,79.1,4.2,2.3,2.7,201.9,205.8,8930.9,28843.3,41704.3,1116.4,5362.1,7336.3
De Kooy,8,3,1.9,2.7,1980.1,1975.3,1990.6,1990.8,284.1,428.7,356.3,361.9,35.0,45.3,71.4,71.7,53.5,126.3,79.4,79.8,3.4,255.7,260.6,18953.0,38926.4,41976.3,2369.1,5275.5,5960.6
Nijmegen,8,5,13.2,16.3,1999.9,2003.6,2010.9,2010.9,65.7,134.1,368.1,375.4,16.0,17.5,42.6,42.7,15.0,18.9,59.0,59.1,1.7,127.5,129.9,7116.5,25044.9,36711.4,889.6,4954.8,6786.3
Veen,7,5,0.2,0.1,2013.3,2011.4,2010.6,2011.7,101.0,186.6,144.8,137.1,35.0,352.5,574.3,434.2,11.0,25.0,35.0,27.8,3.1,230.7,235.2,1414.1,3144.3,3868.0,202.0,489.1,615.6
