Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,9831,1905,53832.8,75164.7,2001.8,2003.3,2004.0,2004.0,445.8,1056.1,1234.6,1235.2,60.0,120.6,370.3,369.1,24.0,47.4,79.5,78.7,11549.1,877156.3,893997.7,79088743.5,243078363.6,347847669.7,8044.8,33252.5,45232.1
Chemical tanker,8526,1553,129956.1,209898.6,2006.1,2008.5,2009.8,2009.9,387.0,1554.1,1394.8,1433.7,65.0,171.3,382.9,388.3,27.0,46.4,58.3,58.7,28188.0,2146010.5,2187213.9,88597426.9,400835768.6,472275999.9,10391.4,54252.4,66364.5
Container,8182,905,593573.2,618965.1,2006.9,2008.5,2013.2,2013.0,308.9,1320.4,1671.4,1600.5,32.0,97.9,362.4,353.4,19.0,30.7,37.0,36.6,62066.2,4766547.4,4858065.1,292160499.4,897855674.8,991217549.3,35707.7,126211.9,151059.3
Ro-Ro,4077,108,27380.1,12816.4,2002.7,2003.5,2007.2,2006.4,159.7,738.6,284.3,291.4,13.0,73.3,77.8,78.6,9.0,13.5,17.5,18.2,5012.0,378701.6,385972.7,14445341.0,32341453.7,32488302.7,3543.1,8349.2,9075.4
Bulk carrier,2188,1357,276946.8,513933.5,2008.2,2010.2,2011.4,2011.4,1500.3,2925.9,3250.1,3325.7,195.0,329.6,691.6,701.8,64.0,90.5,108.0,108.4,20686.7,1589316.0,1619830.9,123642985.1,291602989.7,347234348.2,56509.6,201251.9,241267.5
Oil tanker,2117,790,237977.2,439543.5,2008.0,2008.9,2009.5,2009.6,881.8,2467.3,2172.1,2220.9,128.0,280.4,497.4,504.3,31.0,56.2,56.4,56.4,25411.3,1941862.1,1979145.9,192346098.4,371767596.4,419090912.7,90857.9,234241.6,288572.6
Liquefied gas tanker,1983,276,42739.0,38612.1,2007.2,2009.4,2012.0,2011.9,424.5,1647.8,1864.5,1715.5,47.0,151.3,349.1,343.4,24.0,43.0,40.4,42.0,6918.6,476886.7,486043.0,13895887.8,71413583.6,64824857.6,7007.5,50140.3,73179.0
Service - tug,1338,257,453.0,366.1,2001.5,2001.9,2006.0,2005.6,177.2,550.4,572.0,636.3,53.0,196.6,529.6,601.8,27.0,119.5,203.4,209.7,686.9,51663.3,52655.2,9364577.4,22144406.6,29650163.5,6998.9,18072.5,24401.0
Ferry-RoPax,1262,17,18378.6,3345.1,2001.3,1997.7,2004.9,2006.2,195.3,637.4,329.5,323.3,13.0,85.7,3011.1,2999.8,8.0,44.5,19.3,19.9,2899.8,217705.4,221885.4,20910508.3,51661885.2,63423980.6,16569.3,35381.0,32366.2
Miscellaneous - fishing,1203,232,1969.1,1670.7,1990.3,1989.3,1995.3,1995.3,531.2,1033.7,1881.7,2177.1,64.0,163.2,641.1,688.2,100.0,184.4,548.5,597.5,1319.2,99327.1,101234.2,11749133.2,26061842.5,29629675.8,9766.5,22985.1,27247.4
Service - other,887,219,4420.9,6838.3,1999.7,1998.1,2007.7,2008.9,275.8,1105.2,946.7,963.9,41.0,339.2,532.4,354.1,20.0,244.9,444.0,472.4,1282.9,96505.5,98358.4,47718795.4,97908492.0,105502329.3,53798.0,119709.5,135169.0
Refrigerated bulk,537,141,8794.5,9219.7,1995.8,1994.6,1996.7,1996.0,630.5,1933.7,1899.6,1874.0,60.0,158.8,302.6,299.1,38.0,98.1,85.8,87.6,3956.0,300475.1,306244.3,27351445.0,59764235.6,67318790.8,50933.8,108539.3,117189.9
Vehicle,498,212,16467.7,5542.6,2005.0,2007.1,2007.4,2006.7,289.5,700.3,738.2,747.4,27.5,54.2,175.2,180.1,10.0,13.6,16.0,16.0,1282.9,97921.5,99801.5,5612611.1,24745597.0,28657923.3,11270.3,42838.4,46103.5
Cruise,337,93,7577.1,772.9,1997.2,1994.5,2007.3,2005.3,241.6,341.7,339.0,343.2,19.0,38.3,49.9,49.9,10.0,21.5,38.7,33.2,2211.6,166594.4,169793.0,3081843.2,14900183.2,16829707.1,9144.9,38930.0,41021.3
Ferry-pax only,38,13,45.6,8.4,1950.4,1955.5,1986.8,1981.7,256.8,795.2,2687.4,1639.8,40.0,78.0,528.9,509.1,36.0,97.7,452.3,440.5,32.3,2421.9,2468.4,303301.2,770247.0,989904.3,7981.6,20950.2,27690.1
Other liquids tankers,33,9,3097.9,3801.0,2000.4,2003.1,2005.8,2005.6,5471.6,4740.5,5210.1,5131.9,383.0,336.8,397.3,396.6,51.0,55.2,99.0,100.3,552.8,42687.7,43507.3,1949733.8,5567085.3,12002634.3,59082.8,204685.3,330750.0
