Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Rotterdam Maasvlakte,4126,1310,379509.3,428716.6,2008.9,2008.8,2013.6,2013.2,317.1,1127.1,1304.2,1302.5,39.0,110.2,331.3,329.3,24.0,42.7,34.7,39.0,33119.9,2537785.1,2586510.5,155393179.7,495953631.8,540051430.1,37661.9,140826.2,170090.6
Rotterdam Waalhaven,3621,959,31998.1,40854.9,2005.9,2005.0,2007.2,2007.1,541.1,917.2,773.4,796.3,50.0,111.1,191.5,195.4,15.0,62.3,76.6,92.8,8440.3,638785.3,651050.0,51348407.8,143967380.4,173309662.6,14180.7,43918.2,53124.6
Rotterdam Botlek,2663,1218,42293.7,68607.2,2005.6,2006.6,2008.8,2008.9,444.8,1224.8,1558.2,1625.4,62.0,132.0,348.0,355.1,25.0,50.8,68.9,70.0,8008.2,610435.4,622155.7,34778900.2,119788808.2,146326224.6,13060.0,55854.8,69433.9
Hoek Van Holland,2472,432,42960.8,58820.0,2005.3,2006.8,2008.5,2009.2,188.6,1169.9,503.8,944.6,12.0,153.2,247.2,323.2,12.0,53.6,215.6,98.5,5571.1,421069.5,429154.1,33956364.2,81422961.9,95453601.2,13736.4,38000.6,43275.2
Vlissingen,2353,897,31255.2,40457.3,2001.7,2004.9,2006.3,2006.8,277.1,1138.5,1111.2,1466.7,42.0,121.1,308.4,338.9,16.0,54.8,61.3,69.9,5682.8,432125.1,440421.9,37307758.9,98209701.8,117780445.0,15855.4,50534.4,62447.3
Domburg,2261,1026,7652.4,10198.4,2006.1,2006.4,2007.6,2007.5,80.6,191.2,173.2,193.6,9.0,24.5,111.5,118.8,23.0,33.5,50.2,52.7,2180.1,164132.0,167283.3,6857546.2,20753265.8,24591916.8,3033.0,11137.1,13581.3
Ijmuiden,2233,1156,71181.8,116013.8,2001.2,2005.5,2008.8,2010.1,515.5,1585.0,1546.8,2209.4,71.0,198.1,389.4,411.7,19.0,70.8,95.1,102.3,9016.4,687206.4,700400.8,53833374.6,148462060.3,177155830.4,24108.1,82679.3,100118.7
Vlaardingen,1943,438,8637.4,7843.6,2003.1,2003.6,2007.7,2008.3,194.3,827.7,245.8,430.1,13.0,89.7,109.4,179.8,11.0,40.4,43.3,66.2,2440.2,184265.3,187803.2,8450119.4,25918193.2,29795427.0,4349.0,14208.0,17699.9
Rozenburg,1691,408,21399.2,18966.4,2006.2,2006.2,2008.0,2008.8,271.3,937.2,466.9,760.5,22.0,96.5,150.1,253.9,10.0,45.1,28.4,37.9,3432.2,260434.8,265435.1,16180714.4,40933071.1,48257451.2,9568.7,27967.4,33064.2
Moerdijk,1669,469,3960.8,5386.8,1999.3,2003.0,2003.4,2003.2,303.9,720.8,553.8,548.3,29.0,98.4,122.2,109.8,12.0,53.0,42.8,45.4,1469.7,110709.5,112835.1,9740213.8,26869655.2,34285159.1,5836.0,18841.3,23917.8
