Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Sweden,910,341,4466.6,3041.6,1999.6,2001.1,2002.9,2004.7,237.6,367.9,331.8,400.8,21.0,52.4,40.5,60.6,15.0,51.1,38.5,62.6,1131.3,84844.2,86473.2,7123415.3,18631202.5,23564122.2,7827.9,20218.2,22104.7
Poland,672,372,1654.1,2060.9,1999.4,2000.6,2005.5,2005.6,142.4,228.7,172.5,183.0,21.0,53.4,38.6,44.8,25.0,46.2,45.5,52.4,500.9,37595.0,38316.9,2069590.7,5977013.4,7507049.4,3079.7,10353.0,13071.8
Denmark,549,307,2397.8,2961.9,1997.4,1999.5,2004.2,2005.2,432.4,513.9,447.2,469.7,45.0,70.8,54.7,61.0,24.0,80.2,54.3,62.4,637.5,47609.8,48523.9,3031973.4,8201760.5,10408944.8,5522.7,17835.7,22810.7
Germany,381,273,4260.7,5069.7,2001.1,2001.8,2008.2,2008.7,482.0,540.5,740.9,763.6,51.0,68.2,78.0,86.0,28.0,53.8,38.5,46.1,639.5,48025.8,48947.9,3689913.2,10894783.5,13398041.7,9684.8,34225.7,41808.5
Russian Federation,344,199,4391.4,7451.1,2003.0,2004.4,2004.5,2005.0,472.6,427.9,609.0,633.2,37.0,67.3,97.7,100.7,25.5,61.8,73.7,76.5,692.2,52073.3,53073.1,4139114.4,10278810.2,11857873.8,12032.3,35978.0,44056.0
Netherlands,313,241,5079.6,8413.6,2005.8,2006.4,2009.0,2009.3,909.1,927.2,979.6,988.3,88.0,124.6,134.6,136.4,33.0,76.8,72.1,72.9,935.9,70187.1,71534.7,5101901.8,14214259.5,17378938.1,16300.0,56702.4,69842.6
Finland,283,119,1295.8,1559.6,2003.3,2003.2,2005.7,2005.4,394.8,487.4,513.2,500.5,40.0,65.4,69.3,70.7,17.0,48.9,37.0,41.0,373.1,28003.1,28540.8,2513926.0,7348667.6,8685850.1,8883.1,28281.7,34282.3
Latvia,246,162,809.2,1054.1,1999.4,2003.0,2007.1,2007.4,164.5,258.0,276.7,287.4,24.0,71.2,125.1,141.1,28.0,46.1,36.8,44.8,301.0,22603.3,23037.3,952534.9,2605606.8,3103345.8,3872.1,13737.3,16668.1
United Kingdom of Great Britain and Northern Ireland,211,138,2691.0,4329.6,2005.2,2004.6,2008.1,2008.4,929.5,1093.9,1177.3,1196.4,95.0,134.4,155.7,162.4,25.0,53.7,56.1,58.8,504.5,37957.2,38686.0,3653663.2,9699491.0,12088929.1,17315.9,55427.7,68702.2
Norway,195,106,2379.4,2190.1,1997.7,2000.2,2005.8,2006.7,715.5,904.8,1354.5,1173.3,76.0,99.7,145.7,129.4,31.0,147.9,51.0,54.3,429.1,30062.5,30639.7,1788445.5,5936493.4,6706971.8,9171.5,36151.5,49378.8
Belgium,128,88,2156.1,3322.2,2006.9,2006.6,2008.2,2008.3,1014.6,957.9,1052.6,1050.9,88.0,109.2,102.2,104.3,23.5,67.9,64.0,67.7,419.7,31512.7,32117.7,2152981.7,6902731.8,8290366.9,16820.2,65802.8,81131.2
Estonia,105,76,685.7,831.9,2002.3,2002.0,2006.2,2007.9,347.0,424.5,439.2,471.0,40.0,140.2,91.2,104.9,26.0,46.2,63.8,83.9,245.0,18393.4,18746.5,644379.0,2222602.8,2682756.6,6136.9,24057.2,29332.6
Spain,28,28,1685.1,2865.3,2006.8,2006.8,2008.1,2008.1,2310.0,2373.3,2512.2,2509.0,215.0,235.6,271.2,271.0,71.5,135.8,127.8,121.8,199.8,15167.4,15458.6,1242422.9,2951593.5,3726344.8,44372.2,155846.3,189541.7
France,26,26,344.9,587.6,2002.8,2002.8,2007.2,2007.6,950.4,1015.4,1231.8,1246.2,106.0,113.5,122.6,123.5,34.5,44.2,49.1,49.3,46.6,3501.1,3568.3,417671.7,1137638.6,1480539.3,16064.3,52745.3,70098.0
Iceland,17,10,155.4,213.1,1986.8,1991.4,2002.8,2007.0,1410.3,1484.7,1543.2,1564.2,136.0,148.8,195.1,206.9,20.0,40.2,67.1,79.1,43.4,3273.9,3336.8,206919.3,611086.2,557378.4,12171.7,31080.1,36130.3
