Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,1744,740,2711.5,3897.4,1998.6,2000.8,2002.7,2002.7,356.1,476.3,494.2,491.2,46.0,66.2,100.2,99.3,30.0,53.8,94.9,91.6,841.9,63263.6,64478.3,8036645.4,23455165.8,33422621.8,4608.2,16406.1,22708.6
Container,832,139,6842.2,8072.0,2004.5,2005.5,2005.9,2005.9,467.0,448.9,456.4,455.2,37.0,41.8,55.7,55.6,13.0,32.9,20.3,19.9,1558.4,116891.5,119135.8,9153020.9,27492725.8,31375593.8,11001.2,35662.1,41984.9
Bulk carrier,426,341,10932.6,18739.7,2008.5,2010.2,2009.1,2009.0,843.8,991.6,1021.3,1022.2,85.0,126.2,217.0,215.7,67.0,95.0,111.6,112.2,1134.3,85699.7,87345.2,6352679.1,15270998.6,19512757.1,14912.4,57536.9,69951.7
Ferry-RoPax,426,7,2928.1,847.3,2000.0,2000.0,2000.9,2001.5,226.5,280.1,286.2,286.1,15.0,18.3,21.8,21.8,10.0,6.3,21.0,21.1,716.7,53810.2,54843.3,5264133.0,13017784.3,15972905.0,12357.1,26377.5,24024.4
Chemical tanker,370,238,3590.0,5685.9,2005.8,2007.0,2008.4,2008.6,491.8,696.1,719.7,722.4,61.5,133.5,157.4,158.3,26.0,56.6,60.7,61.8,1166.0,87653.7,89336.6,3060786.2,12301013.3,14597128.7,8272.4,38146.7,46603.8
Oil tanker,220,120,8975.3,16384.4,2001.4,2007.9,2009.1,2009.2,484.8,1074.5,1052.0,1061.8,49.0,117.4,213.3,213.3,44.0,60.6,65.3,65.5,1207.4,91066.5,92815.0,8601963.5,17508558.3,19484870.7,39099.8,100175.8,123566.4
Ro-Ro,144,13,931.6,658.7,1994.7,1995.3,1997.4,1997.6,319.6,555.3,361.5,363.2,20.0,45.5,32.6,32.5,8.0,59.6,18.7,18.6,215.0,16129.8,16439.5,803960.9,2288760.3,1932253.6,5583.1,13208.3,14869.8
Refrigerated bulk,135,29,280.6,249.5,1988.7,1991.4,1990.0,1989.9,645.4,586.2,637.5,622.1,61.0,54.9,81.3,79.8,25.0,64.2,65.1,69.4,259.3,19481.0,19855.0,740058.4,1617063.6,1821470.1,5481.9,11681.9,12612.9
Cruise,58,30,1002.2,97.3,1999.7,1995.3,2008.9,2007.3,245.2,279.5,340.2,318.7,17.0,23.5,42.2,38.7,9.0,8.1,9.0,8.9,240.1,18029.8,18376.0,236676.9,1715722.0,2170892.5,4080.6,25715.2,30214.7
Miscellaneous - fishing,35,22,20.1,9.7,1984.5,1985.5,1987.6,1987.3,1028.6,1994.0,1613.1,1202.0,185.0,465.5,711.7,629.6,47.0,768.4,2039.1,1898.3,84.0,6304.4,6425.4,68534.6,152022.9,172834.6,1958.1,4608.4,5462.9
Service - tug,32,18,3.2,1.8,1987.9,1992.5,1989.8,1992.8,245.9,379.9,310.8,290.7,35.5,148.3,260.1,251.0,49.0,68.8,80.7,81.1,12.3,920.3,938.0,47251.6,111735.8,149608.2,1476.6,3812.9,5148.0
Service - other,18,17,86.7,111.7,1994.9,1997.1,1994.4,1996.0,602.2,979.5,1034.8,1024.9,194.5,419.2,569.6,520.3,157.0,397.9,405.9,398.2,47.2,3541.1,3609.1,779710.5,1599794.7,1723875.7,43317.2,96388.2,108835.9
Liquefied gas tanker,13,6,1880.6,1298.6,2006.6,2007.3,2006.0,2006.0,1786.2,1210.2,1502.3,1483.3,112.0,94.4,152.8,152.2,31.0,87.8,27.4,28.4,197.0,12279.1,12514.8,323991.0,2278483.7,1916669.5,24922.4,216877.9,333873.5
Other liquids tankers,11,2,28.9,46.1,1990.5,2002.0,2000.3,1998.9,575.7,573.0,619.8,639.2,86.0,66.2,94.3,98.8,19.0,39.5,45.2,43.9,20.8,1563.3,1593.3,23665.0,67570.7,145682.5,2151.4,7453.1,12043.5
Vehicle,2,1,385.1,144.3,1998.0,1998.0,1998.0,1998.0,3351.3,3351.3,3351.3,3351.3,217.0,217.0,276.4,276.4,31.5,31.5,28.6,28.6,31.2,2380.2,2425.9,146080.0,644056.3,745882.8,73040.0,277625.0,298785.4
