Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,1732,741,5294.1,7789.5,1998.5,2000.8,2005.7,2005.8,486.8,824.5,965.6,982.4,55.0,94.4,286.4,292.1,36.0,49.7,86.7,88.8,1359.2,102589.7,104559.5,13087173.6,38668700.4,55104714.0,7556.1,28000.8,38473.8
Container,827,136,7719.8,9172.3,2004.5,2005.5,2005.0,2005.0,388.8,458.7,517.5,520.0,32.0,45.0,69.3,69.2,14.0,22.5,21.2,20.9,1730.7,129845.2,132338.2,10814827.8,31218033.9,35253808.1,13077.2,40089.9,46644.7
Ferry-RoPax,429,8,3118.4,898.5,2000.0,1998.5,2000.7,2001.2,227.5,286.5,302.7,301.5,15.0,17.1,19.8,19.7,7.0,7.5,17.8,17.7,715.5,53723.5,54755.0,5582131.0,13804168.3,16937803.2,13012.0,27775.3,25297.5
Bulk carrier,416,333,30878.6,53204.4,2008.5,2010.2,2011.2,2011.1,854.6,2943.3,2960.9,2981.1,100.5,282.8,599.3,602.3,28.5,63.6,113.9,116.0,3021.6,231474.6,235919.0,17405444.4,42092482.3,53486213.8,41840.0,162563.5,197442.1
Chemical tanker,363,235,7699.4,12456.8,2005.8,2007.0,2009.4,2009.5,538.0,1307.5,1580.9,1620.9,49.0,118.6,332.4,336.5,21.0,41.0,61.5,62.0,1379.8,104886.8,106900.6,4201528.6,21533057.2,25214024.1,11574.5,69073.4,84696.5
Oil tanker,223,122,7371.7,13558.4,2001.4,2007.9,2008.6,2008.7,446.8,843.0,854.8,869.7,42.0,90.5,184.7,186.4,37.0,56.0,62.7,62.8,1043.1,78893.1,80407.8,6669256.7,13060426.2,14617361.3,29907.0,78111.8,95546.5
Ro-Ro,145,13,862.0,609.8,1994.8,1995.3,1998.1,1998.2,317.4,502.4,333.1,334.6,22.0,40.8,27.5,27.6,1.0,11.1,18.0,15.9,186.7,13974.1,14242.4,720685.9,1878699.3,1688186.2,4970.2,11740.2,13037.5
Refrigerated bulk,133,28,301.7,274.6,1988.8,1991.4,1989.2,1989.6,637.2,735.2,701.2,702.0,63.0,85.0,102.4,103.0,13.0,34.2,39.8,43.8,223.8,16831.5,17154.7,814639.9,1780027.8,2005034.0,6125.1,13052.5,14092.8
Cruise,58,30,1026.1,106.5,1999.7,1995.3,2007.2,2005.3,255.9,331.4,348.3,349.1,18.5,26.8,33.4,34.0,8.0,9.4,13.1,11.6,247.6,18594.5,18951.5,333562.1,1993817.4,2449746.8,5751.1,30036.9,34196.9
Miscellaneous - fishing,35,23,41.3,22.9,1984.6,1985.6,1988.5,1988.5,566.6,3074.9,3213.7,2692.6,83.0,366.4,892.5,920.3,64.0,431.2,2313.4,2131.7,69.5,5218.2,5318.4,161097.9,357346.2,406266.5,4602.8,10832.5,12841.2
Service - tug,32,17,5.1,2.9,1987.5,1993.0,1988.9,1995.2,335.7,359.7,502.2,454.9,52.0,211.4,306.0,573.8,19.0,231.5,479.8,810.4,23.0,1728.4,1761.5,73473.8,173743.4,232633.0,2296.1,5928.8,8004.9
Service - other,14,12,45.3,55.9,1987.6,1987.9,1996.2,1996.5,428.4,770.9,1170.9,1358.3,99.0,955.7,255.0,222.7,143.5,491.1,324.6,336.0,50.9,3821.4,3894.8,390401.3,801017.8,863145.2,27885.8,62050.6,70063.9
Liquefied gas tanker,13,6,1366.5,955.0,2006.6,2007.3,2006.0,2005.9,683.7,818.9,1091.6,1090.9,60.0,70.8,110.4,111.0,25.0,48.0,62.9,61.4,159.4,10133.3,10327.8,239310.7,1676593.8,1411531.8,18408.5,159810.8,245875.8
Other liquids tankers,10,2,28.6,44.6,1990.8,2002.0,2003.8,2002.4,802.0,696.4,639.7,646.9,101.0,78.0,74.1,76.4,20.0,11.0,9.5,10.4,16.2,1219.7,1243.1,22852.9,65251.9,140683.2,2285.3,7917.1,12793.2
Vehicle,2,1,20.6,7.7,1998.0,1998.0,1998.0,1998.0,179.5,179.5,179.5,179.5,18.5,18.5,18.8,18.8,25.5,25.5,25.9,25.9,2.0,152.6,155.6,7825.8,34503.3,39958.4,3912.9,14872.9,16006.5
