Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Spain,3648,1205,37690.5,32510.0,2003.0,2004.7,2004.8,2006.1,419.9,622.2,497.1,476.7,36.0,84.9,226.7,132.5,20.0,75.4,38.1,55.1,7166.5,551026.2,561605.9,34652165.8,102396223.8,120443453.4,9498.9,30473.5,35506.6
Portugal,540,270,3788.7,3687.3,2003.3,2003.7,2002.5,2004.3,399.5,508.1,413.4,431.3,37.0,73.6,47.2,54.1,26.0,62.5,35.8,50.8,759.9,58413.2,59534.8,4463616.7,13174391.4,16255205.5,8266.0,27271.8,33057.7
France,442,230,24642.9,25506.9,2006.0,2006.7,2010.6,2011.0,1161.2,1209.2,1204.8,1231.7,82.0,112.1,90.9,95.8,19.0,72.3,30.7,37.5,2563.8,197433.6,201224.3,13104616.7,41745974.2,46255212.1,29648.5,104638.1,125564.3
Italy,266,147,9697.3,9481.4,2005.7,2005.6,2007.5,2008.1,1197.0,1291.3,1191.0,1205.1,87.0,158.4,96.8,104.2,24.0,56.7,31.0,41.3,1421.0,109527.4,111630.3,7939198.2,23175572.8,27089983.9,29846.6,97017.9,112498.2
Turkey,252,171,10828.6,11766.7,2004.1,2004.7,2004.4,2006.1,2028.3,2188.3,2076.5,2125.7,183.0,234.3,212.4,231.8,38.5,102.7,64.5,82.7,1470.9,113452.3,115630.6,8967851.4,30326102.1,36221223.5,35586.7,141957.7,174835.4
Gibraltar,233,204,1677.6,2596.6,2008.8,2008.8,2009.7,2010.2,282.8,333.2,326.3,333.8,28.0,50.5,88.7,85.5,62.0,107.1,129.7,140.0,507.5,38826.4,39571.9,1566254.8,3746929.2,4469178.6,6722.1,23478.4,28823.3
United States of America,228,210,35659.3,47868.4,2009.8,2010.2,2009.2,2010.2,4611.3,4385.8,4206.8,4267.2,360.0,374.6,348.8,370.3,94.0,151.9,116.6,137.3,3555.8,274564.2,279835.8,18682330.6,60776008.7,71728251.2,81940.0,348787.5,431744.6
Algeria,221,147,2566.8,3558.7,2004.5,2005.5,2007.9,2008.0,624.8,724.5,718.9,727.8,69.0,111.4,151.8,166.9,43.0,85.9,92.4,101.7,472.5,36295.0,36991.8,2216114.7,6785562.4,8138045.6,10027.7,40507.9,51562.9
Belgium,216,111,11190.2,8285.9,2007.3,2006.9,2009.0,2008.9,1448.7,1528.2,1479.4,1493.8,113.0,140.0,113.3,119.3,20.0,64.2,28.6,44.6,1185.3,90922.9,92668.7,7263980.0,20637853.0,23891441.0,33629.5,105242.1,121566.4
Netherlands,206,164,16650.2,19192.1,2008.5,2008.1,2012.3,2012.0,1512.8,1611.4,1500.1,1515.2,124.0,152.1,113.1,119.5,48.0,91.1,49.3,60.7,1681.4,128915.2,131390.3,7999128.0,28035605.8,30219116.6,38830.7,151201.0,185013.6
United Kingdom of Great Britain and Northern Ireland,170,140,9966.4,10539.5,2008.3,2008.2,2011.2,2011.8,1372.6,1543.2,1516.1,1554.0,118.5,145.8,155.8,183.3,31.0,68.0,36.4,46.5,981.7,75421.4,76869.5,5398707.1,16922504.1,19378380.0,31757.1,120248.3,146739.1
Greece,137,53,5576.5,7165.2,2003.9,2004.7,2006.3,2006.2,1662.3,1650.6,1642.6,1641.9,128.0,161.5,130.2,132.7,25.0,86.7,43.1,46.0,830.9,64161.3,65393.2,5755013.5,16719978.7,19250223.8,42007.4,141932.8,169631.0
Brazil,123,56,33981.4,40356.8,2012.8,2011.3,2013.6,2013.6,4263.3,4105.8,3855.5,3865.9,268.0,386.8,272.1,279.4,16.0,199.4,46.1,56.1,3108.7,240723.3,245345.2,18341230.0,52550999.1,62706065.6,149115.7,551273.5,655009.5
Germany,114,61,6929.1,8229.7,2007.1,2007.2,2009.3,2008.9,1712.4,1936.3,1801.2,1842.2,126.5,173.5,148.1,164.1,21.5,50.5,25.8,28.3,909.4,69585.7,70921.8,6082259.1,18935988.9,21257063.1,53353.1,178542.0,211269.3
Malta,98,66,5173.8,5986.1,2005.7,2005.1,2007.2,2007.2,1185.6,1328.0,1134.8,1149.7,97.0,130.6,85.2,89.4,24.5,87.3,40.4,48.5,586.5,45341.1,46211.7,4013206.7,10726006.1,12335892.5,40951.1,130424.2,154088.6
Saudi Arabia,95,29,26543.7,29641.8,2012.9,2012.3,2013.0,2012.9,2655.2,2758.4,2706.7,2706.5,180.0,196.5,186.8,188.1,16.0,31.2,19.4,21.5,2376.2,184070.2,187604.3,13258197.7,39334527.3,45935869.4,139560.0,516067.2,609871.2
Mauritania,90,46,2201.3,2178.1,2003.4,2000.9,2000.7,2003.4,1168.3,3014.4,1796.8,1454.2,121.0,388.8,1026.1,583.8,21.0,90.0,121.4,76.4,434.7,33065.3,33700.2,4119197.6,11079816.8,12715598.1,45768.9,134042.7,160862.0
Ghana,78,39,7873.9,10025.4,2005.8,2004.5,2006.9,2006.9,3015.2,2990.2,3079.7,3080.0,223.0,265.7,236.5,238.5,26.0,29.7,27.3,26.9,1092.4,84570.3,86194.0,8185971.7,23697789.0,26606021.8,104948.4,327914.3,382265.1
Sweden,78,61,2097.1,3262.4,2007.6,2007.6,2009.0,2009.8,2049.8,2145.3,2195.2,2221.1,193.0,212.4,250.5,259.1,40.0,100.2,118.6,123.8,333.9,25440.4,25928.8,2515763.2,7444381.1,9818901.1,32253.4,126895.9,160183.9
Canada,77,47,8397.7,11791.3,2009.8,2009.5,2010.4,2010.6,3271.0,3758.9,3618.7,3700.9,250.0,374.9,359.6,387.8,22.0,164.3,93.6,107.1,1105.8,84912.1,86542.4,6886542.7,19093741.9,22749736.6,89435.6,307098.4,365602.4
Russian Federation,69,69,6477.3,11554.8,2010.0,2010.0,2010.7,2010.8,2880.5,2837.0,2910.5,2919.2,254.0,273.1,273.6,273.0,110.0,151.2,154.6,153.3,617.5,47202.7,48108.9,3504297.3,8874117.7,10797101.4,50786.9,196873.3,240503.8
Côte d'Ivoire,64,30,4769.4,6369.2,2006.1,2005.1,2006.4,2006.4,2737.8,2727.0,2805.0,2806.8,198.0,206.9,201.6,201.2,13.0,20.6,14.8,14.7,792.6,61349.8,62527.7,5409341.5,19048317.1,20885662.3,84521.0,303736.9,356309.7
Senegal,60,48,2513.2,2677.3,2003.0,2003.2,2004.0,2005.4,1501.2,1460.3,1610.7,1603.3,138.0,148.0,168.2,181.2,15.5,53.2,31.0,40.6,329.8,25441.2,25929.6,2276934.6,5940427.3,6878516.1,37948.9,118864.8,139727.6
Denmark,59,55,1979.9,3290.6,2007.2,2007.6,2009.1,2009.2,1908.2,2036.0,2034.2,2025.9,178.0,198.6,204.7,201.1,59.0,96.3,112.6,110.3,282.5,21563.6,21977.6,1777419.8,4897276.9,6553075.9,30125.8,120337.6,151289.7
United Arab Emirates,59,50,11357.1,19923.7,2011.8,2012.0,2012.7,2012.8,5111.0,5263.6,5616.2,5650.1,471.0,483.9,536.1,540.3,159.0,221.6,200.5,198.9,979.5,75834.0,77290.1,7617367.0,15948904.1,19513026.4,129107.9,427625.9,509242.0
Tunisia,52,31,701.3,749.2,1999.6,2001.9,2005.1,2002.8,1209.1,1199.6,1131.6,1168.0,109.5,131.5,118.3,134.9,32.0,65.9,55.3,73.4,126.4,9688.3,9874.3,870881.7,2418752.1,2952252.1,16747.7,54120.2,65266.0
Gambia,41,19,1630.0,1967.9,2002.3,2001.6,2003.2,2003.2,1650.3,1638.7,1712.2,1717.1,136.0,160.8,155.5,158.4,15.0,41.3,20.9,21.6,230.7,17776.4,18117.7,1824612.7,6433070.4,7165954.5,44502.7,163081.6,192947.1
Malaysia,33,27,41622.4,42164.5,2014.5,2014.5,2015.1,2015.0,6881.8,6919.3,6928.4,6926.3,386.0,384.6,382.6,383.3,18.0,17.9,18.0,17.9,3532.2,273615.4,278868.8,10334668.9,45333739.2,43424598.8,313171.8,1370766.1,1672953.4
China,28,21,29622.3,30519.9,2011.5,2011.6,2013.9,2013.5,8280.9,7153.5,7685.7,7426.4,459.0,482.9,514.6,526.9,17.5,55.6,30.0,33.4,2547.3,197264.9,201052.4,6426998.3,30118074.6,31223850.5,229535.7,1209121.3,1510651.9
Finland,27,21,976.0,1528.2,2010.7,2010.6,2010.1,2010.0,2667.3,2748.9,2782.7,2793.2,242.0,250.6,241.9,241.3,49.0,100.8,126.4,129.8,210.8,16061.1,16369.4,958386.8,3697908.4,4708214.7,35495.8,176042.8,219441.5
Singapore,24,23,12357.2,13634.0,2011.9,2011.7,2014.8,2014.1,7332.7,7319.0,7263.8,7277.2,580.0,563.5,499.8,509.1,63.5,107.2,39.6,52.5,1066.9,82604.9,84191.0,3594036.0,15251069.1,16696189.0,149751.5,756101.9,919674.9
Norway,22,16,846.9,1092.9,2007.8,2008.2,2004.7,2003.8,1954.7,1981.1,1917.6,1909.4,148.5,172.7,150.6,153.5,63.0,80.0,70.4,68.1,143.7,10986.0,11196.9,576388.9,2083294.0,2236086.0,26199.5,147508.9,200728.3
Guinea,21,17,949.9,1227.0,2003.0,2003.5,2003.0,2002.9,2109.1,2109.8,2183.8,2180.7,184.0,259.8,205.6,209.3,17.0,57.0,30.5,29.6,128.7,9946.9,10137.9,1094610.3,3796675.3,4262106.3,52124.3,187948.8,223758.2
