Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Tanger Med,3031,695,250872.2,246358.8,2005.0,2007.1,2011.0,2011.4,669.0,1611.7,1786.1,1810.0,56.0,126.0,206.1,204.2,16.0,41.0,27.1,27.7,25139.8,1942390.6,1979684.5,122552002.2,409238516.4,445207520.3,40432.9,143776.3,168647.3
Casablanca,2059,1028,53622.4,59997.0,2005.2,2006.3,2008.2,2008.1,609.4,1191.5,1275.4,1347.2,72.0,143.1,215.8,263.4,20.0,55.0,54.1,65.4,6689.9,515479.8,525377.0,42588134.6,116747077.5,141978227.7,20683.9,69714.2,83015.2
Jorf Lasfar,1016,785,36164.1,60227.7,2007.9,2008.2,2011.1,2011.1,951.7,1616.5,1850.0,1881.2,156.0,231.5,391.7,396.1,28.0,66.1,96.0,97.0,4633.1,356914.1,363766.8,23747470.4,71058064.8,86493526.2,23373.5,100026.8,124946.9
Agadir,636,303,9210.8,10379.7,2003.6,2003.3,2002.6,2003.4,723.3,1258.2,894.2,1228.7,63.0,115.6,133.4,153.3,20.5,77.4,67.3,69.9,2182.9,167234.7,170445.6,14169726.5,38007557.6,44573942.5,22279.4,65802.9,77284.2
Safi,424,285,6455.4,10132.1,2005.4,2005.9,2009.2,2009.3,1213.9,1502.8,1654.5,1676.9,133.0,197.0,318.4,322.3,22.0,51.1,82.8,82.9,1284.3,98519.7,100411.3,8705769.7,25537868.7,33166665.0,20532.5,76526.5,95699.7
Mohammedia,381,184,5583.6,7501.4,2007.5,2007.7,2011.1,2011.3,475.7,943.6,1186.2,1177.4,54.0,113.4,240.7,257.7,29.0,49.8,52.7,53.6,1040.0,79760.1,81291.5,4387877.1,13259698.3,14677037.7,11516.7,46678.9,61599.3
Laayoune,224,89,8222.6,14290.8,1995.3,2004.5,2012.5,2012.6,686.7,3122.0,4739.7,5144.2,71.0,360.2,987.7,998.4,28.0,87.8,180.3,181.4,900.2,69286.3,70616.6,5532519.0,13274903.9,16355372.4,24698.7,89668.1,109172.9
Al Hoceima,131,62,2538.7,4116.9,2002.6,2004.7,2009.1,2009.7,150.0,985.0,879.0,1336.8,11.0,136.5,385.7,430.8,16.0,59.2,49.0,45.7,297.1,22683.1,23118.7,2097763.1,4809137.8,5586576.4,16013.5,49411.5,60340.4
Dakhla,92,61,756.0,726.1,1995.3,1993.5,1990.5,1993.0,895.3,4459.5,1917.7,1551.4,97.0,940.7,1636.1,1492.3,44.0,168.7,263.4,233.6,428.1,32351.0,32972.2,3278339.1,7384424.9,8531980.6,35634.1,86176.0,102421.5
Tangier,82,58,3039.2,3983.0,2000.5,2001.4,2008.8,2009.8,361.2,1107.6,1426.0,2615.0,37.0,116.1,480.8,614.3,13.0,30.4,20.3,20.5,353.3,27262.1,27785.5,2105637.5,6128591.4,6738506.7,25678.5,82877.1,98157.6
Asilah,49,46,1105.9,1615.0,2004.3,2004.3,2007.3,2008.9,216.6,693.1,754.2,782.6,35.0,69.2,184.1,192.6,22.0,64.4,63.4,49.2,178.8,13743.7,14007.6,818343.8,2529758.5,2798391.9,16700.9,59276.6,72246.0
Larache,24,22,293.3,468.6,2003.2,2004.0,2007.4,2007.6,343.4,571.5,616.7,619.0,37.0,70.0,141.0,133.2,59.0,98.3,137.4,150.0,57.7,4418.3,4503.2,285938.6,813576.0,936531.9,11914.1,41857.0,49465.7
El Jadida,20,20,478.5,717.3,2007.0,2007.0,2009.1,2009.1,916.0,1521.5,1406.9,1364.7,165.5,237.6,374.5,375.8,25.5,33.4,34.0,34.0,69.8,5377.2,5480.4,416726.6,1114688.5,1503053.8,20836.3,84707.0,107846.8
Tan Tan,12,10,48.1,69.1,2005.5,2004.8,2004.0,2003.7,709.6,1170.0,984.9,994.7,137.5,167.6,178.6,179.9,34.5,37.2,41.9,41.4,19.4,1475.0,1503.4,155682.7,454902.9,620876.9,12973.6,44055.8,59516.9
Roches Noires,7,7,203.3,185.0,2003.0,2003.0,2002.5,2004.9,1770.6,1319.5,1441.4,1329.2,143.0,228.9,295.9,362.7,30.0,32.3,60.8,38.0,26.0,1999.9,2038.3,151184.1,543521.7,669200.8,21597.7,86238.3,102730.8
Anza,7,7,44.2,61.8,2004.4,2004.4,2005.8,2005.3,1213.6,1464.3,1353.9,1366.0,145.0,197.9,206.0,210.6,37.0,147.6,92.6,90.0,18.1,1380.5,1407.0,104914.8,306931.9,404501.3,14987.8,55813.9,72070.9
Tarfaya,5,5,347.2,652.0,2009.2,2009.2,2009.8,2009.9,916.2,1623.1,3027.7,3248.2,75.0,213.8,419.4,428.2,26.0,30.2,27.8,27.3,25.2,1942.4,1979.7,341099.4,738903.2,873222.8,68219.9,185157.8,229328.4
Kenitra,5,5,65.0,111.7,1995.4,1995.4,2007.1,2007.1,1065.0,1040.2,1435.7,1435.5,227.0,359.8,246.5,241.3,39.0,34.8,47.0,47.0,10.3,788.2,803.3,124375.5,218712.3,281094.3,24875.1,57743.1,71847.0
Skhirat,3,3,30.0,15.4,2003.3,2003.3,2003.8,2004.5,433.1,719.2,815.2,551.3,76.0,69.0,86.8,64.6,15.0,13.3,18.0,15.1,5.4,418.4,426.5,16933.9,64434.7,77208.4,5644.6,22593.7,26742.0
