Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,2874,547,231418.9,253848.3,2006.4,2007.1,2011.3,2011.0,764.1,1524.3,1801.9,1734.8,72.0,110.2,198.5,194.0,18.0,29.4,25.9,25.9,24650.1,1903844.4,1940398.2,127796358.3,412926659.4,446712384.1,44466.4,156060.0,184754.1
General cargo,1260,636,6681.5,9712.3,2002.2,2003.8,2005.5,2005.6,557.2,990.6,1008.3,1021.9,73.0,138.1,223.7,229.7,37.0,58.0,77.1,77.4,1627.3,124203.3,126588.0,12526229.8,37688657.1,53221283.9,9941.5,40121.5,53217.4
Bulk carrier,997,806,55608.6,95356.6,2008.9,2009.6,2011.1,2011.1,1282.5,2031.1,2109.9,2128.1,190.0,272.2,485.1,487.6,28.0,80.4,121.8,121.3,5414.2,417824.4,425846.6,32724098.4,77544000.3,99655328.4,32822.6,125446.0,152211.4
Chemical tanker,892,404,13027.7,21173.8,2007.4,2008.1,2009.7,2009.7,715.5,1366.7,1394.6,1425.4,84.0,156.4,318.7,324.3,23.0,37.3,48.5,48.5,3090.2,237330.6,241887.4,13600952.6,51305276.5,61654100.2,15247.7,65356.3,80439.2
Vehicle,505,132,35194.6,11641.6,2004.3,2006.9,2007.3,2006.7,1055.7,2030.9,1637.1,1638.7,77.0,137.6,210.5,207.0,12.0,23.1,29.4,29.6,2293.1,177299.9,180704.1,11788645.8,51975288.1,60192680.9,23343.9,88730.0,95492.9
Ro-Ro,484,36,13354.6,6397.5,2000.5,2003.6,2010.7,2009.9,141.8,1419.5,1275.5,1115.7,10.0,100.4,143.7,143.7,4.0,32.4,31.4,32.3,1368.3,105874.9,107907.7,7024692.3,14252302.8,15424334.5,14513.8,34154.3,36664.7
Ferry-RoPax,325,21,4895.0,886.9,1996.2,1993.2,1995.6,1995.8,538.8,583.0,529.2,510.6,29.0,45.9,33.9,33.1,4.0,19.9,16.1,14.7,1037.6,79905.4,81439.6,5509943.3,13625653.7,16718764.6,16953.7,36189.3,32960.9
Liquefied gas tanker,295,101,7013.6,7972.3,2009.2,2009.6,2011.6,2011.5,783.1,1338.9,1418.7,1414.7,89.0,141.9,254.1,256.1,28.0,45.6,52.5,52.7,1201.5,92079.1,93847.0,3782385.2,15524457.8,15089696.8,12821.6,81908.6,114888.1
Oil tanker,225,101,6839.1,12311.2,2007.3,2007.9,2010.4,2010.5,386.0,1241.0,1496.0,1562.8,55.0,165.6,457.6,470.6,36.0,49.5,42.6,40.4,938.8,72110.1,73494.6,7100759.9,12460131.2,14367816.0,31558.9,83250.1,103155.9
Cruise,154,55,3037.0,324.1,1996.3,1995.6,2002.2,2000.6,249.5,326.8,359.3,363.5,23.0,27.1,31.3,31.7,9.0,13.1,10.7,10.1,663.0,51320.4,52305.8,1287550.3,6385722.2,7411959.8,8360.7,36410.5,39170.8
Refrigerated bulk,91,43,1442.5,1584.5,2000.7,1995.2,2000.3,2000.3,1418.4,1831.6,1847.2,1832.5,123.0,185.2,184.0,183.5,19.0,96.5,64.9,65.2,737.0,56142.9,57220.8,4700723.1,10271308.2,11569662.7,51656.3,110079.0,118852.2
Miscellaneous - fishing,47,32,521.7,402.4,1985.4,1986.2,1986.1,1986.5,632.9,7126.5,4174.0,4965.9,81.0,1480.1,2209.4,2462.9,113.0,464.0,719.6,765.3,257.9,19469.2,19843.0,2830062.4,6277623.9,7137022.7,60214.1,141711.1,167989.9
Service - other,40,25,109.8,94.6,2000.2,2000.1,2002.8,2003.4,572.3,2175.7,1030.3,920.9,85.5,493.3,567.0,560.7,30.5,339.7,463.4,229.5,76.2,5725.1,5835.0,660451.9,1355102.3,1460204.8,16511.3,36740.4,41485.1
Service - tug,33,23,18.6,14.0,1994.9,1993.8,2004.1,2003.5,756.6,947.8,1182.0,1159.3,101.0,417.4,496.8,583.4,52.0,104.3,109.6,112.1,32.6,2446.2,2493.1,358519.6,847790.9,1135146.2,10864.2,28053.4,37876.8
