Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Port Of Spain,464,31,1559.0,1344.2,1995.0,2002.7,1994.5,1995.3,88.3,606.2,240.8,401.4,9.0,159.3,131.6,164.9,2.0,149.1,26.8,29.7,365.4,27992.0,28529.4,1348217.1,3290440.1,3797269.5,2905.6,8173.0,9468.4
Scarborough,401,25,909.1,386.9,1991.8,2003.8,1995.2,1994.2,86.9,1280.3,149.6,123.4,8.0,141.2,297.3,174.5,7.0,66.1,27.4,35.5,384.4,29157.7,29717.5,908646.0,1962320.1,2278784.6,2266.0,5366.2,5845.0
Chaguaramas,134,58,498.7,429.9,2005.1,2003.9,2004.6,2005.2,157.4,358.0,232.6,209.8,42.5,180.9,329.6,288.6,26.5,95.0,70.0,70.1,181.9,13531.9,13791.7,1853078.4,4369009.2,5389306.7,13828.9,37462.6,49549.3
Pointe A Pierre,109,22,90.1,127.1,2006.5,2005.0,2008.3,2008.5,172.7,522.7,256.9,243.2,69.0,427.3,520.4,480.2,21.0,69.3,46.8,45.6,134.1,10095.0,10288.9,347650.7,585910.6,721211.9,3189.5,9292.7,11956.5
Point Lisas,74,29,576.2,654.6,2004.6,2004.2,2016.1,2015.7,132.1,987.5,1683.9,1489.6,35.0,102.5,1364.0,1324.4,23.5,106.2,33.7,33.3,95.2,7287.9,7427.8,564943.8,1547934.9,1762979.8,7634.4,37115.7,48677.2
La Brea,45,14,37.3,37.4,2005.8,2005.9,2008.4,2008.5,166.6,444.4,336.0,258.7,112.0,317.8,452.8,444.6,25.0,110.9,125.8,126.1,34.0,2553.4,2602.4,912482.8,2156218.4,2884050.9,20277.4,52328.5,70590.8
Guayaguayare,43,20,91.9,60.8,2001.7,2002.4,2000.6,2000.3,200.1,708.9,1104.1,918.4,48.0,146.2,548.7,534.7,29.0,132.6,65.1,67.4,44.2,3347.9,3412.2,497451.6,1062377.4,1223502.7,11568.6,26918.2,32066.7
Tembladora,40,11,50.8,83.9,2005.8,2001.2,2008.3,2008.6,152.4,317.2,305.7,333.5,32.0,95.3,356.1,399.5,48.5,65.4,92.7,87.4,37.5,2828.2,2882.5,107667.1,125264.7,149596.0,2691.7,8148.9,10484.4
Carenage,27,14,77.9,127.0,2008.7,2008.4,2011.2,2011.6,137.2,342.3,198.7,185.3,47.0,296.6,245.8,199.0,38.0,115.7,131.5,109.6,43.2,3279.6,3342.6,278073.8,636684.0,823982.0,10299.0,28411.6,37644.8
Claxton Bay,22,4,1.0,1.6,1967.5,1970.0,1967.1,1967.0,102.4,55.3,88.7,94.0,17.0,64.2,26.9,25.8,86.5,130.0,108.8,108.4,2.6,193.0,196.7,5454.4,15463.9,22138.1,247.9,796.9,1142.4
Point Fortin,5,5,2.0,3.2,2003.6,2003.6,2007.1,2007.0,92.9,163.1,95.7,92.4,45.0,296.0,117.4,73.5,78.0,168.4,102.5,87.2,4.4,333.2,339.6,3618.0,11394.7,14326.4,723.6,2562.9,3313.8
San Fernando,3,2,14.4,1.0,2010.0,2010.0,2010.0,2010.0,3061.2,11299.4,8546.7,8546.7,1180.0,3357.2,4608.8,4608.8,5.0,6.0,7.1,7.1,24.5,1841.1,1876.4,84379.6,171847.0,216474.1,28126.5,65406.9,86227.9
Charlotteville,2,2,3.0,0.8,1986.5,1986.5,2007.7,2008.8,750.1,750.1,656.1,732.4,79.0,79.0,131.0,133.6,144.0,144.0,250.5,255.7,1.3,99.2,101.1,5667.6,12599.3,15248.4,2833.8,6785.0,8287.7
