Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,856,71,7755.7,9564.6,2007.6,2007.2,2006.5,2006.5,444.7,671.3,666.9,663.1,41.0,51.0,75.7,75.8,17.0,28.3,28.6,28.1,1673.4,128547.3,131015.4,9027497.0,31488675.9,35609246.3,10546.1,39283.8,47075.2
Chemical tanker,570,231,25839.9,41270.7,2008.8,2009.3,2009.2,2009.2,1195.7,2720.0,2762.6,2759.2,132.5,238.5,431.5,433.5,28.0,52.8,44.2,44.7,4220.9,323922.3,330141.6,11321762.3,65328513.0,75902690.9,19862.7,133680.9,163627.0
Liquefied gas tanker,546,131,118452.9,102527.1,2008.9,2009.9,2008.6,2008.8,2326.0,4175.7,4493.4,4331.6,192.0,311.0,475.8,466.3,30.0,46.2,39.5,40.9,15680.1,993627.1,1012704.8,31901312.7,185301849.0,163074100.5,58427.3,452635.3,675562.8
General cargo,464,152,7511.5,10294.4,1997.5,2003.3,2000.0,2000.5,489.0,1962.2,2046.8,2036.7,66.5,211.9,587.5,549.3,40.0,87.5,110.4,113.0,1239.8,95103.1,96929.1,6478755.7,21297864.3,30697270.1,13962.8,68376.5,91834.9
Bulk carrier,347,251,41277.1,75447.6,2007.7,2009.6,2010.5,2010.6,1451.6,3061.1,3643.8,3769.8,160.0,320.8,747.5,762.4,63.0,112.0,57.5,55.6,3110.9,240597.5,245217.0,19089282.2,44951366.1,54348044.5,55012.3,197465.9,237290.5
Oil tanker,322,160,55245.8,104484.5,2005.3,2007.4,2010.3,2010.4,614.6,3223.8,4343.1,4478.6,80.0,325.5,876.2,884.8,37.0,100.9,70.3,69.6,4644.2,358900.9,365791.8,36433890.4,63680921.6,71723540.0,113148.7,296112.1,368269.3
Ferry-RoPax,147,4,22.3,5.1,1968.8,1966.5,1968.8,1968.6,162.8,180.7,160.9,147.5,17.0,13.6,63.0,72.2,1.0,27.9,44.3,35.6,44.4,3335.9,3400.0,174156.5,376778.0,500946.7,1184.7,2644.9,3769.2
Vehicle,99,61,7465.5,2434.8,2007.3,2007.3,2007.0,2006.9,771.9,1818.8,1616.2,1616.0,60.0,136.2,294.6,290.3,12.0,18.4,24.0,24.3,466.3,36086.7,36779.6,2465531.0,10870348.2,12588971.1,24904.4,94661.4,101876.5
Cruise,68,27,1569.4,143.7,2001.1,1995.3,2002.7,2001.6,172.2,510.5,316.6,313.2,16.0,38.8,46.4,47.5,9.0,10.2,9.3,9.2,341.4,26429.9,26937.3,252712.4,2402507.8,3145861.7,3716.4,30500.5,37127.6
Service - tug,60,30,171.1,146.4,1991.4,1997.2,2008.6,2008.4,468.0,1781.8,2156.4,2321.8,86.5,720.8,936.1,984.2,33.0,277.7,93.8,88.5,133.0,10016.1,10208.4,3744704.3,8855098.3,11856498.1,62411.7,161158.3,217591.1
Service - other,30,23,552.4,431.0,2007.2,2006.4,2009.0,2009.1,1232.4,2294.0,3128.4,3345.4,123.5,418.1,620.8,576.2,174.0,274.0,557.3,561.0,163.5,12443.1,12682.0,3007545.4,6170822.8,6649435.3,100251.5,223076.5,251884.9
Miscellaneous - fishing,13,2,1.7,1.0,1962.1,1978.0,1990.4,1985.5,180.7,979.1,594.9,453.7,19.0,196.5,417.0,362.9,82.0,342.0,369.7,328.2,6.9,516.7,526.6,7266.3,16118.1,18324.6,558.9,1315.5,1559.4
Ro-Ro,4,2,21.8,11.4,2003.8,1994.5,2012.4,2011.3,308.3,352.6,302.4,304.8,24.0,37.0,23.8,24.6,24.5,24.5,28.2,28.0,4.8,372.7,379.9,13606.0,36480.3,32128.5,3401.5,8038.5,8964.9
Refrigerated bulk,4,3,78.6,80.7,1996.0,1997.0,1994.7,1994.8,1531.7,1719.3,2035.9,2001.4,111.0,172.7,329.0,322.0,48.5,41.8,79.4,77.1,43.7,3319.3,3383.0,239341.4,522972.7,589079.5,59835.4,127508.5,137670.9
Other liquids tankers,1,1,33.0,45.8,2014.0,2014.0,2014.0,2014.0,1168.4,1168.4,1168.4,1168.4,117.0,117.0,117.0,117.0,8.0,8.0,8.0,8.0,2.2,166.8,170.1,23494.0,67082.4,144629.7,23494.0,81392.0,131520.9
Ferry-pax only,1,1,0.0,0.0,1999.0,1999.0,1999.0,1999.0,173.7,173.7,173.7,173.7,7.0,7.0,7.0,7.0,48.0,48.0,48.0,48.0,0.1,8.4,8.6,266.8,543.3,684.4,266.8,620.4,817.8
