Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Point Lisas,1401,399,66586.0,104750.7,2008.2,2008.1,2010.1,2010.0,1016.6,2643.4,2751.1,2972.6,79.0,246.4,541.1,586.7,24.0,53.8,41.8,39.8,8555.4,658030.3,670664.4,38235171.9,136397292.7,156470881.0,27291.3,136873.1,173970.4
Port Of Spain,703,167,13861.8,9436.2,2001.0,2003.9,2006.1,2005.8,481.2,1236.9,994.5,894.4,43.0,110.5,214.0,179.5,16.0,62.1,28.4,32.8,1760.4,135558.2,138160.9,8625571.7,31750127.8,36751125.1,12269.7,45560.9,52992.8
Pointe A Pierre,531,267,20733.8,34533.6,2007.2,2008.4,2008.7,2009.0,541.7,2174.9,1971.4,1929.6,68.0,220.2,484.5,467.7,34.0,101.3,93.1,94.1,2924.1,225017.2,229337.5,15791777.8,41904398.1,50175044.9,29739.7,110045.3,139315.4
Chaguaramas,256,215,38137.6,65404.9,2005.5,2006.0,2010.2,2010.4,1095.6,2706.4,5191.9,5579.6,156.5,365.5,924.7,967.7,43.0,107.3,68.4,63.2,3222.8,243417.2,248090.8,23712999.2,53920890.0,60676673.0,92628.9,295237.1,377966.6
Point Fortin,193,63,96033.3,77562.0,2006.6,2009.6,2007.8,2007.8,4191.1,5416.3,5038.3,5015.5,307.0,382.1,498.8,497.1,28.0,35.4,35.1,35.4,12476.8,752364.7,766810.1,18070593.4,134997078.6,112100965.1,93630.0,846750.5,1315727.1
Guayaguayare,110,21,2764.3,4863.7,1978.4,2006.4,2009.0,2009.1,66.0,2626.5,2655.2,2892.5,21.0,264.0,415.5,422.8,1.0,102.3,104.0,104.2,441.9,34164.2,34820.1,3246413.1,5777649.6,7588616.9,29512.8,74950.4,94428.8
Claxton Bay,99,17,78.1,111.6,1975.6,1979.1,1979.9,1979.1,424.8,403.8,495.1,517.9,62.0,66.0,92.5,95.0,75.0,68.9,162.0,172.3,42.6,3201.8,3263.2,323911.6,857615.5,1174868.4,3271.8,10250.9,14117.1
Tembladora,70,61,8644.0,15836.3,2004.4,2007.3,2011.6,2011.7,1170.9,2715.4,3658.2,3753.6,117.0,256.6,650.8,661.6,67.0,164.3,157.0,156.4,744.6,57569.0,58674.3,5095350.7,10924489.4,12679839.0,72790.7,233462.9,288094.4
Scarborough,58,33,3676.2,5678.7,2003.9,2002.3,2003.6,2004.1,340.2,1300.8,1180.3,5362.7,20.0,133.2,807.0,986.1,10.0,37.7,47.8,56.5,350.5,27078.3,27598.2,1528357.4,4020478.8,4756857.6,26351.0,89574.3,109470.9
La Brea,55,52,4772.1,8595.4,2008.0,2007.8,2009.6,2009.7,1382.6,2318.8,3153.8,3260.7,159.0,319.2,774.9,791.1,40.0,58.0,33.9,32.6,424.8,32736.8,33365.3,3412984.1,8150933.7,10265049.2,62054.3,197476.8,247647.8
Carenage,41,37,10490.3,19809.2,2004.7,2005.6,2011.2,2011.3,2198.9,3695.4,6440.1,6800.2,208.0,369.4,842.9,856.5,73.0,127.9,52.0,50.9,799.7,61810.8,62997.6,5977493.0,12267226.3,13679986.7,145792.5,434859.7,537022.2
Charlotteville,11,7,208.9,285.8,1998.7,1992.9,2011.4,2012.7,155.6,1282.1,757.9,2099.0,21.0,178.6,375.9,440.4,14.0,63.6,114.2,130.7,26.6,2049.8,2089.2,103745.7,359569.5,513616.7,9431.4,47672.2,61148.2
Couva,2,2,7.4,11.8,2003.5,2003.5,2003.9,2004.0,551.6,551.6,551.8,556.3,46.5,46.5,49.0,50.0,15.5,15.5,14.6,14.2,1.8,138.8,141.4,16853.8,33068.4,36992.9,8426.9,27552.9,34538.2
San Fernando,2,1,5.0,8.8,1981.0,1981.0,1981.0,1981.0,1801.6,1801.6,1801.6,1801.6,101.5,101.5,56.1,56.1,261.5,261.5,469.7,469.7,3.4,257.1,262.0,39900.9,7123.4,10935.4,19950.5,51798.9,65946.2
