Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Point Lisas,1412,408,52379.1,78961.1,2008.2,2008.0,2010.2,2010.1,817.6,1943.2,2154.6,2233.0,73.0,199.4,364.2,384.7,30.0,66.4,93.3,100.7,7218.6,555849.8,566522.1,31919938.6,115484440.7,131951701.3,22606.2,116101.5,148916.5
Port Of Spain,685,166,13278.7,10231.0,2001.0,2003.5,2006.1,2005.6,464.4,1224.8,961.5,998.1,40.0,132.2,196.7,167.3,18.0,89.3,25.1,36.4,2003.2,154197.3,157157.8,9474724.9,33498407.5,38522399.3,13831.7,49877.3,58246.1
Pointe A Pierre,531,268,22773.5,39712.3,2007.2,2008.4,2008.9,2008.9,605.0,2054.8,2183.6,2242.8,77.0,228.7,408.9,414.3,41.0,73.2,103.1,106.6,3129.9,240987.1,245614.0,17813351.4,44315197.7,51387175.0,33546.8,111293.8,139763.4
Chaguaramas,282,224,23906.1,34856.6,2005.2,2005.8,2007.7,2007.2,1020.3,1978.3,2569.0,2627.0,157.5,248.8,521.3,584.1,47.0,138.2,96.7,73.8,2900.4,214126.3,218237.6,14811397.0,40790336.1,44368558.1,52522.7,190900.1,251771.7
Point Fortin,176,63,75732.2,61246.8,2006.7,2009.6,2008.6,2008.6,3733.0,4862.8,4375.4,4367.1,301.5,379.5,454.5,457.0,29.0,42.8,42.2,42.3,8689.7,531287.4,541488.1,14265535.2,106570681.3,88535974.7,81054.2,732993.1,1138693.7
Guayaguayare,109,22,1435.4,2459.4,1978.4,2005.9,2007.0,2007.1,104.0,1953.1,1625.0,1753.6,8.0,232.9,274.3,272.4,35.0,46.9,56.0,55.9,225.8,17405.2,17739.4,2119315.2,3858677.8,5176905.4,19443.3,49303.7,62542.0
Claxton Bay,102,17,72.1,98.8,1975.5,1979.6,1978.4,1978.0,451.6,406.7,456.9,459.3,60.5,80.8,93.4,90.1,52.0,46.9,58.6,58.5,30.8,2309.8,2354.1,290166.6,755482.9,1025176.0,2844.8,8811.2,12035.8
Tembladora,73,63,8200.0,15322.9,2003.6,2006.8,2013.5,2013.7,838.0,1776.5,3526.3,3697.1,117.0,193.6,691.7,705.8,7.0,39.0,7.1,6.5,524.7,40554.6,41333.2,4311859.0,8782148.1,9851741.9,59066.6,181317.2,225207.1
Scarborough,55,35,1789.6,1195.3,2002.7,2001.8,2006.0,2006.9,471.4,1011.5,594.7,950.8,40.0,98.4,100.4,175.4,9.0,12.5,15.7,25.7,303.3,23472.6,23923.3,550390.2,3190082.1,4053586.8,10007.1,61439.7,76251.4
La Brea,53,50,5211.4,8460.3,2008.6,2008.3,2011.6,2011.4,1666.7,2604.4,2983.0,2942.4,175.0,283.0,477.9,486.8,68.0,172.7,199.4,201.5,513.5,38708.5,39451.7,2374391.3,6795969.7,7958829.3,44799.8,183681.1,233956.9
Carenage,45,40,4132.2,7382.4,2006.0,2007.2,2010.9,2010.8,837.9,1741.6,2162.5,2114.3,98.0,220.8,601.6,595.7,4.0,24.1,14.7,10.0,371.6,28629.0,29178.6,2108183.6,5191928.7,5582736.0,46848.5,168740.5,214789.5
Charlotteville,10,6,158.2,168.9,1992.4,1981.3,2006.6,2014.6,131.8,702.2,639.9,1890.8,15.5,62.7,153.5,209.6,9.5,9.8,3.2,0.4,19.1,1479.2,1507.6,58106.6,305104.2,393401.0,5810.7,32439.8,39486.9
San Fernando,2,1,8.9,15.7,1981.0,1981.0,1981.0,1981.0,3194.2,3194.2,3194.2,3194.2,781.5,781.5,825.4,825.4,21.5,21.5,18.7,18.7,9.9,744.4,758.7,70742.0,12629.3,19387.9,35371.0,91836.5,116918.7
