Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Cruise,408,87,9914.5,943.6,2001.5,2000.0,2006.6,2005.7,204.1,378.8,324.2,327.8,16.0,29.3,48.4,50.2,9.0,10.3,10.9,10.8,2121.1,164055.3,167205.2,2782744.3,16070518.2,18786365.5,6820.5,34842.8,38518.7
General cargo,106,28,341.9,424.2,1998.5,2003.8,2008.3,2008.2,173.9,844.0,791.7,748.6,20.0,77.4,227.5,223.7,9.5,33.8,55.8,55.2,76.8,5902.0,6015.3,310375.7,998950.8,1449840.5,2928.1,13262.5,18306.8
Oil tanker,89,16,490.6,794.6,2005.5,2006.5,2006.9,2007.1,331.9,751.1,675.3,685.6,42.0,85.2,139.9,141.5,21.0,25.9,41.6,41.3,145.0,11077.2,11289.9,970448.8,1610212.6,1710153.6,10903.9,34804.9,44002.1
Container,79,9,346.9,454.7,2007.0,2005.7,2007.1,2007.1,424.4,446.8,461.3,457.7,30.0,35.6,50.0,48.3,9.0,14.6,17.8,17.0,99.5,7644.6,7791.3,619141.2,1947969.0,2212515.3,7837.2,25929.8,30603.2
Ro-Ro,59,5,37.8,44.0,1990.6,1989.4,1991.8,1991.6,73.7,402.5,112.7,114.6,8.0,57.9,33.8,35.2,8.0,229.9,41.1,50.8,41.9,3188.9,3250.1,57523.7,191586.2,145318.2,975.0,2313.8,2675.8
Chemical tanker,54,29,633.3,1038.9,2008.1,2008.9,2008.8,2008.9,301.0,743.5,788.2,791.5,40.5,116.1,173.6,171.8,19.5,32.0,49.6,48.9,130.2,9972.7,10164.2,334837.4,1755199.1,2050942.1,6200.7,37697.2,46143.0
Vehicle,40,17,265.0,85.1,2003.1,2003.4,2004.3,2004.4,142.5,176.1,197.6,198.1,18.5,20.7,25.8,26.5,7.0,7.4,8.7,8.7,22.5,1726.5,1759.7,86198.3,380042.1,440127.4,2155.0,8191.0,8815.3
Bulk carrier,30,4,112.1,171.9,2007.6,1992.0,2009.6,2008.9,911.3,719.8,794.3,797.7,77.5,73.4,89.6,90.5,34.0,29.8,40.3,40.2,26.8,2058.7,2098.2,363167.5,823739.4,992347.3,12105.6,36502.1,45560.2
Liquefied gas tanker,30,1,27.3,28.3,2007.0,2007.0,2007.0,2007.0,146.0,146.0,190.6,190.6,15.5,15.5,26.1,26.1,13.0,13.0,18.6,18.6,17.5,1328.1,1353.6,21380.5,61942.8,68404.7,712.7,3901.9,5131.1
Service - tug,17,5,2.1,1.9,1990.3,1994.0,2002.4,2003.7,243.6,819.9,431.6,529.0,49.0,1582.9,2106.5,2493.8,26.0,45.6,42.1,34.8,10.7,800.1,815.5,49677.8,117473.0,157290.0,2922.2,7545.7,10188.0
Ferry-RoPax,16,3,6.8,0.7,1972.8,1979.7,1991.9,1985.9,99.1,522.9,462.4,234.9,13.0,42.5,86.6,65.5,10.5,21.0,22.7,22.1,3.6,270.6,275.8,12667.0,28227.0,36855.3,791.7,1751.2,2313.2
Refrigerated bulk,11,6,166.3,183.7,2002.0,2002.7,2002.2,2002.2,1101.3,1107.6,1117.6,1117.5,63.0,63.1,63.1,63.1,46.0,45.5,44.6,44.7,71.4,5459.8,5564.6,544996.2,1190843.2,1341372.9,49545.1,105580.1,113994.8
Ferry-pax only,2,1,0.3,0.0,1998.0,1998.0,1998.0,1998.0,272.4,272.4,272.4,272.4,7.0,7.0,7.2,7.2,27.5,27.5,26.3,26.3,0.1,8.0,8.1,896.5,1825.7,2299.9,448.2,1042.3,1374.1
