Inventory,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
All Global Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
All International Voyages,1229088,41343,71953336.7,102531467.9,2003.7,2003.8,2009.2,2009.4,668.4,1825.5,2058.1,2438.9,67.0,228.6,428.3,471.9,22.0,79.5,68.9,76.8,7386879.1,561972489.7,572762361.5,42427448653.6,117844885887.1,135247567981.6,34519.5,120548.3,148093.0
All Domestic Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
Int. Arr. Inventory,939,209,11947.7,4305.9,2001.4,2001.9,2006.4,2008.1,134.9,563.6,337.2,520.1,15.0,59.8,80.4,155.2,10.0,30.8,19.2,50.5,2732.8,210798.8,214846.1,5153694.0,22948972.8,27301971.5,5488.5,25124.8,29647.4
Int. Dep. Inventory,941,211,12344.8,4171.8,2001.5,2002.0,2006.6,2007.0,201.7,544.1,348.5,505.1,18.0,90.8,63.9,117.9,10.0,25.2,16.3,34.4,2767.1,213492.5,217591.5,6154054.9,25178529.2,29393832.5,6539.9,27417.1,31859.6
Domestic Inventory,2,2,3.5,5.3,2005.5,2005.5,2003.0,2003.0,233.7,233.7,403.1,409.5,100.5,100.5,180.3,180.7,49.0,49.0,4.4,4.2,1.6,123.7,126.0,6639.7,18730.0,22291.3,3319.8,10326.2,12171.8
