Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Bildudalur,21,17,61.2,87.1,2002.9,2002.5,2004.2,2004.1,1057.9,1097.8,1097.0,1098.3,126.0,134.4,139.1,139.2,29.0,52.3,38.9,37.3,16.9,1270.8,1295.2,268330.1,764629.1,1094300.8,12777.6,41549.4,59524.0
Akranes,13,5,72.5,105.0,2004.6,1997.6,2006.6,2006.6,1140.9,1191.6,1170.0,1170.1,96.0,120.0,101.6,101.7,16.0,22.6,17.5,17.4,23.6,1812.2,1847.0,239278.5,575046.1,728617.8,18406.0,56510.7,73098.4
Isafjordur,11,11,215.8,60.6,1992.1,1992.1,1991.0,1995.0,1010.1,2129.1,1145.5,1365.0,71.0,229.5,374.4,608.0,8.0,206.1,371.2,648.8,64.7,4970.7,5066.1,270030.5,931215.2,1125677.1,24548.2,81786.6,94743.1
Saudarkrokur,10,5,41.0,49.7,2001.3,1996.8,2005.8,2005.5,858.8,875.2,899.4,890.8,74.0,85.4,87.7,86.9,52.5,41.9,88.2,83.4,10.1,773.8,788.6,90072.3,260877.8,358822.1,9007.2,34833.9,44182.9
Grimsey,9,9,12.9,8.3,1997.9,1997.9,1997.1,2000.9,764.2,781.4,800.4,779.1,74.0,85.2,84.7,83.9,15.0,19.4,14.4,14.5,6.7,504.4,514.1,55340.7,131751.7,164982.1,6149.0,15489.0,19619.8
Thingeyri,8,3,18.2,24.2,1992.1,1998.3,1998.1,1999.7,957.7,959.9,911.6,923.9,90.0,93.2,93.5,93.0,23.0,21.3,38.7,34.9,5.5,418.3,426.3,50929.8,148056.4,207633.6,6366.2,23567.4,31215.8
Patreksfjordur,7,3,12.4,17.7,1990.3,1994.7,1992.6,1993.3,986.2,1043.6,1033.7,1043.6,104.0,103.3,105.0,104.7,14.0,20.3,25.3,24.4,4.7,356.6,363.5,46947.9,135353.3,192750.9,6706.8,22965.8,31979.6
Dalvik,6,5,17.4,13.9,2003.2,2000.4,2007.4,1999.7,1377.7,1371.6,1484.3,1292.6,185.0,193.6,255.6,202.9,5.5,8.1,8.7,8.6,5.4,407.6,415.4,63573.6,158846.9,204190.3,10595.6,29074.4,38229.5
Djupivogur,6,6,8.7,7.3,1999.0,1999.0,2010.2,2009.5,579.7,917.5,1078.3,814.8,88.5,118.0,222.0,166.6,40.0,258.5,107.7,85.8,6.8,511.5,521.3,54104.5,122776.3,145520.5,9017.4,21896.2,26860.8
Gardabaer,5,5,14.7,5.2,1989.2,1989.2,1997.1,1995.2,1945.9,2477.7,1202.3,1320.2,271.0,235.4,279.1,299.2,28.0,375.4,190.7,304.7,12.1,909.4,926.8,36215.6,80019.7,90744.9,7243.1,16998.0,20102.9
Skerjafjordur,5,5,40.0,44.9,1992.4,1992.4,1999.2,2002.1,1278.5,1329.6,1486.1,1472.8,186.0,554.8,204.0,193.5,26.0,134.2,321.1,392.7,25.0,1889.1,1925.3,91072.1,234864.2,277744.0,18214.4,52124.2,62172.7
Siglufjordur,4,3,57.2,10.4,2000.2,1996.7,2012.1,2012.8,689.9,1496.6,829.0,1111.4,60.0,260.8,187.6,359.0,7.5,20.8,6.4,5.1,11.6,891.7,908.8,50311.5,189548.7,237119.8,12577.9,44731.9,53167.7
Budardalur,3,3,4.0,5.6,1984.0,1984.0,1984.6,1984.9,992.1,918.9,889.8,881.8,109.0,109.3,108.9,108.3,9.0,8.0,7.3,7.0,1.5,110.7,112.8,17474.6,50131.4,72042.5,5824.9,18986.4,27307.3
Kopasker,3,3,3.9,3.1,2008.0,2008.0,2010.1,2009.7,682.7,750.8,758.7,709.1,85.0,85.3,87.4,84.8,9.0,10.3,8.7,10.1,2.1,158.0,161.0,21578.3,47864.9,54417.5,7192.8,16927.9,20067.0
Olafsvik,3,3,8.7,9.8,1976.0,1976.0,1988.6,1997.9,1297.1,3773.0,1828.3,1532.3,161.0,192.7,198.8,180.9,93.0,1325.7,1407.7,747.4,10.4,785.5,800.6,27784.8,71101.2,90240.3,9261.6,29091.2,35819.8
Hrisey,3,3,15.3,3.9,1989.0,1989.0,1990.1,1988.5,945.6,933.8,914.6,937.1,90.0,93.7,89.9,95.0,14.0,96.3,33.6,121.0,5.6,422.6,430.7,20661.0,76618.0,139708.7,6887.0,26453.2,44276.8
Grindavik,3,3,7.9,11.3,2011.0,2011.0,2008.9,2008.7,979.7,923.3,1098.2,1118.5,105.0,96.0,113.4,114.5,36.0,43.3,29.4,29.5,2.1,160.7,163.8,25238.5,72807.5,102095.9,8412.8,30403.4,40606.8
Bolungarvik,2,2,10.8,15.2,2008.5,2008.5,2009.3,2009.2,1040.6,1040.6,1066.3,1060.6,91.0,91.0,93.9,93.5,12.5,12.5,14.3,14.0,2.6,197.1,200.9,26117.3,76612.1,105653.1,13058.7,52316.3,65964.9
Rif,2,2,1.5,0.7,1981.5,1981.5,1985.5,1985.8,1272.0,1272.0,1394.1,1432.6,319.0,319.0,444.5,452.6,136.0,136.0,216.4,221.6,2.3,173.1,176.5,4986.2,11060.3,12574.4,2493.1,5867.4,6955.4
Raufarhofn,2,2,3.3,2.1,1997.0,1997.0,1995.5,1998.0,1122.0,1122.0,1111.5,860.4,167.5,167.5,205.3,141.1,31.0,31.0,42.6,22.9,2.4,177.6,181.0,14861.1,32964.7,37477.5,7430.5,17487.4,20730.3
Borgarfjordur Eystri,2,2,2.4,1.4,1983.0,1983.0,1979.5,1978.9,3800.7,3800.7,2470.7,2762.1,452.0,452.0,557.0,574.4,1402.0,1402.0,1982.3,2078.9,8.5,638.6,650.9,9593.5,21280.2,24193.4,4796.7,11288.9,13382.3
Hvammstangi,2,2,7.9,11.3,2003.0,2003.0,2003.0,2003.0,1123.0,1123.0,1091.5,1088.3,124.0,124.0,124.3,123.9,48.5,48.5,49.0,48.4,1.8,136.2,138.9,27287.6,78909.7,111747.7,13643.8,48096.0,65726.1
Njardvik,2,2,3.0,4.0,1980.0,1980.0,1988.3,1991.4,1089.1,1089.1,1009.2,986.0,143.5,143.5,127.3,121.1,10.5,10.5,16.7,19.1,0.9,68.8,70.2,13837.4,38019.3,52919.7,6918.7,21383.7,29988.0
Grundarfjordur,2,2,35.6,4.0,1972.5,1972.5,1971.4,1966.9,1141.7,1141.7,1142.1,1144.1,95.0,95.0,95.0,94.8,5.5,5.5,5.5,5.6,13.5,1041.9,1061.9,10581.6,87584.9,116800.6,5290.8,36539.9,43440.9
Sandgerdi,1,1,1.7,1.6,1987.0,1987.0,1987.0,1987.0,690.4,690.4,690.4,690.4,73.0,73.0,73.0,73.0,43.0,43.0,43.0,43.0,1.0,77.6,79.1,10977.0,24349.0,27682.4,10977.0,25833.8,30624.4
Vogar,1,1,3.2,1.3,1996.0,1996.0,1996.0,1996.0,3332.1,3332.1,3332.1,3332.1,849.0,849.0,849.0,849.0,49.0,49.0,49.0,49.0,1.5,109.4,111.5,9349.5,20739.0,23578.2,9349.5,22003.6,26084.0
Keflavik,1,1,2.0,0.5,2006.0,2006.0,2006.0,2006.0,2284.9,2284.9,2284.9,2284.9,245.0,245.0,245.0,245.0,1.0,1.0,1.0,1.0,1.7,129.4,131.9,3156.9,6477.3,6979.7,3156.9,7024.7,7931.9
Landeyjahofn,1,1,293.7,505.5,2015.0,2015.0,2015.0,2015.0,4595.8,4595.8,4595.8,4595.8,384.0,384.0,384.0,384.0,10.0,10.0,10.0,10.0,20.0,1548.7,1578.4,261312.5,550299.2,605991.8,261312.5,641820.2,802199.2
Sudureyri,1,1,44.7,71.9,2014.0,2014.0,2014.0,2014.0,1803.7,1803.7,1803.7,1803.7,169.0,169.0,169.0,169.0,13.0,13.0,13.0,13.0,3.3,258.0,262.9,32075.4,63482.9,78739.3,32075.4,102398.3,119057.0
Sudavik,1,1,2.1,2.7,1976.0,1976.0,1976.0,1976.0,667.1,667.1,667.1,667.1,106.0,106.0,106.0,106.0,6.0,6.0,6.0,6.0,0.8,59.3,60.4,5802.1,13160.3,15854.0,5802.1,17495.0,21836.5
Talknafjordur,1,1,0.9,1.0,1984.0,1984.0,1984.0,1984.0,600.1,600.1,600.1,600.1,73.0,73.0,73.0,73.0,103.0,103.0,103.0,103.0,0.3,26.2,26.7,3048.3,8745.1,12567.3,3048.3,9936.2,14290.7
Bakkafjorddur,1,1,0.5,0.2,1975.0,1975.0,1975.0,1975.0,387.2,387.2,387.2,387.2,59.0,59.0,59.0,59.0,11.0,11.0,11.0,11.0,0.3,24.4,24.9,1386.0,2843.9,3064.4,1386.0,3084.2,3482.5
Stykkisholmur,1,1,7.9,0.7,2007.0,2007.0,2007.0,2007.0,681.8,681.8,681.8,681.8,73.0,73.0,73.0,73.0,3.0,3.0,3.0,3.0,2.0,153.2,156.2,4168.5,10308.3,12648.4,4168.5,8898.0,8104.2
Drangsnes,1,1,3.1,4.6,2005.0,2005.0,2005.0,2005.0,797.4,797.4,797.4,797.4,101.0,101.0,101.0,101.0,14.0,14.0,14.0,14.0,0.7,56.0,57.0,7907.0,23194.3,31986.4,7907.0,31677.4,39941.7
