Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Faroe Islands,415,103,2265.6,1548.0,2000.0,1994.3,2002.3,2003.1,474.8,1813.1,491.3,530.2,38.0,230.7,289.0,289.3,6.0,168.9,128.4,107.1,695.0,52986.0,54003.4,5040693.7,13219162.8,15214009.6,12146.2,32988.0,38541.6
Norway,394,212,2202.1,2188.2,1998.3,1999.5,2002.9,2003.0,897.1,1389.3,982.8,982.2,93.0,200.6,220.4,168.4,18.0,63.8,111.7,78.7,647.7,49302.3,50248.9,5144004.7,13641295.6,17101469.2,13055.8,40032.9,49621.4
Netherlands,224,67,2096.7,1952.6,2001.0,2000.2,2001.3,2003.6,1121.2,1170.8,1089.0,1107.3,98.0,125.7,89.8,100.7,24.5,49.5,33.3,42.6,588.3,44713.3,45571.8,2454432.7,7779438.4,10157027.1,10957.3,41384.7,52115.0
United Kingdom of Great Britain and Northern Ireland,149,69,2755.8,1359.8,2002.0,1998.9,2003.0,2005.7,940.0,903.5,878.8,978.2,69.0,84.4,65.5,89.2,10.0,37.9,15.3,21.1,604.5,46387.3,47277.9,2609754.2,9199809.9,11127957.8,17515.1,60757.3,71010.0
Denmark,89,55,712.1,955.9,1999.7,1999.0,2005.5,2006.6,1220.9,1366.2,1329.3,1309.0,123.0,148.7,159.5,151.3,16.0,48.4,20.2,18.1,197.8,14964.2,15251.5,1556037.0,4391759.9,4929969.4,17483.6,52568.8,64549.7
Greenland,79,55,1259.9,378.2,1993.4,1992.7,1994.1,1995.6,1099.7,1552.8,1061.6,1123.0,88.0,209.3,131.5,153.4,11.0,88.8,31.1,46.5,348.9,26856.0,27371.6,1334359.8,4609791.1,5645672.6,16890.6,55895.9,65370.2
Canada,65,23,1940.9,1233.9,2005.8,2002.7,2005.5,2008.4,1645.7,3065.3,1935.8,1992.4,131.0,254.6,196.9,215.9,8.0,185.9,149.8,127.9,465.6,35635.8,36320.0,2547585.8,7233245.2,8075788.2,39193.6,112012.9,123205.1
Ireland,36,30,709.7,282.4,2004.2,2003.4,2006.7,2006.7,1063.4,1109.2,1189.0,1212.9,120.0,120.4,88.9,131.8,27.0,26.2,20.0,24.4,156.0,11993.2,12223.5,443058.9,1788404.8,2393520.8,12307.2,54061.1,70839.2
Germany,25,22,301.5,245.7,2003.1,2001.6,2004.7,2007.0,1253.2,2353.5,1740.2,1513.0,128.0,352.8,641.0,431.9,42.0,62.8,95.0,72.2,90.6,6840.3,6971.6,650286.6,1598161.9,2005338.9,26011.5,77080.1,96741.9
Russian Federation,23,22,476.8,744.3,2003.3,2002.8,2010.4,2011.0,1820.2,1710.7,1769.7,1758.0,162.0,167.1,180.6,179.7,100.0,236.3,159.6,150.5,86.3,6557.6,6683.5,535742.3,1397314.2,1845445.6,23293.1,84968.2,105630.2
Lithuania,17,10,155.4,213.1,1986.8,1991.4,2002.8,2007.0,1410.3,1484.7,1543.2,1564.2,136.0,148.8,195.1,206.9,20.0,40.2,67.1,79.1,43.4,3273.9,3336.8,206919.3,611086.2,557378.4,12171.7,31080.1,36130.3
Spain,17,16,211.8,191.4,1998.6,1998.6,2000.9,2005.9,2254.5,3322.2,2421.2,2233.3,245.0,467.7,545.7,369.9,40.0,87.5,76.2,50.6,80.5,6084.7,6201.5,457905.4,1195958.6,1697496.0,26935.6,80862.3,109917.3
Poland,15,13,142.7,191.6,1996.7,1997.6,2003.5,2005.5,1375.2,1559.9,1480.7,1458.6,130.0,164.4,149.3,141.7,26.0,497.0,335.0,258.6,59.6,4493.6,4579.9,255685.5,607054.9,704196.0,17045.7,44735.9,51644.2
Sweden,15,14,162.3,260.2,2002.9,2003.7,2006.0,2006.3,1191.8,1255.4,1188.7,1178.2,130.0,144.3,147.7,146.6,22.0,32.6,24.1,22.2,33.6,2547.7,2596.7,272754.2,646462.8,834713.7,18183.6,60697.7,78172.0
Svalbard and Jan Mayen,13,10,542.0,83.7,1998.4,1995.2,2003.9,2001.7,984.0,1572.9,1063.2,1165.7,66.0,166.6,102.9,151.9,8.0,20.2,12.0,22.6,125.4,9678.1,9864.0,503155.1,1694610.0,1853268.4,38704.2,119634.1,124504.4
United States of America,8,8,501.3,698.2,2004.8,2004.8,2006.8,2011.9,3024.1,3041.6,3672.5,4230.6,281.5,283.4,414.1,474.1,37.5,88.9,54.8,55.8,62.3,4763.0,4854.4,363824.8,1119400.2,1405217.1,45478.1,176733.6,212796.8
Portugal,6,6,50.4,68.6,2006.8,2006.8,2008.0,2008.4,1747.4,1747.3,1760.7,1758.8,204.0,233.0,233.5,236.2,53.0,75.7,77.1,74.9,16.8,1287.3,1312.0,136543.0,383589.0,521292.4,22757.2,81909.3,104105.6
France,5,5,46.2,72.8,2009.6,2009.6,2013.9,2014.1,1270.0,1289.7,1349.8,1351.6,137.0,138.2,123.0,122.5,56.0,59.6,93.7,94.6,8.1,621.0,632.9,72894.3,182590.0,245576.0,14578.9,48423.6,62629.7
Turkey,2,2,58.7,58.6,1993.0,1993.0,1993.0,1993.0,3791.1,3791.1,3791.1,3791.1,278.0,278.0,277.9,277.9,4.0,4.0,3.9,3.9,19.3,1480.4,1508.8,173729.8,379608.0,427592.7,86864.9,185108.1,199861.2
Cabo Verde,2,2,18.2,2.4,1991.5,1991.5,1991.4,1991.2,2881.6,2881.6,2857.0,2833.5,276.0,276.0,269.6,262.7,6.0,6.0,6.3,6.6,7.8,593.9,605.3,21120.3,81627.3,144563.7,10560.2,41141.4,68209.0
Latvia,2,2,38.1,58.7,2001.5,2001.5,2004.2,2004.7,1919.4,1919.4,1880.7,1874.0,145.0,145.0,152.2,153.6,24.5,24.5,30.2,31.3,7.4,556.9,567.6,45477.3,111568.9,150183.8,22738.6,75083.8,91588.1
Gibraltar,2,2,72.8,122.6,2001.0,2001.0,2008.1,2008.9,2027.6,2027.6,1975.0,1969.3,168.5,168.5,161.1,160.2,5.0,5.0,8.5,9.0,9.4,724.8,738.7,87081.2,180198.8,214013.8,43540.6,118764.3,134714.1
China,1,1,27.1,42.1,2015.0,2015.0,2015.0,2015.0,1271.4,1271.4,1271.4,1271.4,18.0,18.0,18.0,18.0,202.0,202.0,202.0,202.0,1.6,119.9,122.2,15909.9,58091.9,85773.1,15909.9,95192.6,129994.8
Colombia,1,1,131.6,235.7,2014.0,2014.0,2014.0,2014.0,4069.4,4069.4,4069.4,4069.4,425.0,425.0,425.0,425.0,109.0,109.0,109.0,109.0,7.5,578.4,589.5,105178.0,208165.8,258192.9,105178.0,335772.6,390398.0
Finland,1,1,28.9,35.4,2011.0,2011.0,2011.0,2011.0,1958.1,1958.1,1958.1,1958.1,157.0,157.0,157.0,157.0,77.0,77.0,77.0,77.0,6.0,454.6,463.3,13371.8,48824.3,72089.4,13371.8,80006.2,109256.3
Japan,1,1,18.5,13.9,1986.0,1986.0,1986.0,1986.0,6788.5,6788.5,6788.5,6788.5,873.0,873.0,873.0,873.0,34.0,34.0,34.0,34.0,4.5,335.9,342.4,43526.4,124869.3,179446.5,43526.4,141876.5,204054.4
Singapore,1,1,293.7,505.5,2015.0,2015.0,2015.0,2015.0,4595.8,4595.8,4595.8,4595.8,384.0,384.0,384.0,384.0,10.0,10.0,10.0,10.0,20.0,1548.7,1578.4,261312.5,550299.2,605991.8,261312.5,641820.2,802199.2
Panama,1,1,49.6,52.8,2016.0,2016.0,2016.0,2016.0,4269.8,4269.8,4269.8,4269.8,308.0,308.0,308.0,308.0,52.0,52.0,52.0,52.0,8.7,669.1,681.9,19956.5,72867.3,107589.0,19956.5,119404.3,163058.3
United Arab Emirates,1,1,24.1,42.0,2009.0,2009.0,2009.0,2009.0,572.8,572.8,572.8,572.8,60.0,60.0,60.0,60.0,98.0,98.0,98.0,98.0,2.5,195.7,199.4,33133.2,51960.2,70406.6,33133.2,76394.9,96157.4
