Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United Arab Emirates,1915,866,26636.3,42169.9,2006.2,2006.9,2007.4,2007.5,308.5,499.8,496.5,517.7,35.0,78.7,301.2,334.9,15.0,61.6,73.1,65.0,3048.2,233561.9,238046.3,18549599.1,48651733.6,55229238.9,9686.5,32742.8,41471.8
Iran (Islamic Republic of),1303,258,1939.2,2916.1,2004.7,2003.1,2004.8,2004.6,202.5,473.5,403.3,403.9,28.0,92.7,149.4,137.0,57.0,116.8,97.1,93.7,1023.7,77591.5,79081.2,5939221.6,14828942.3,17094513.6,4558.1,12837.5,17033.8
Oman,430,209,12554.0,15147.8,2007.3,2008.8,2006.8,2006.9,489.5,684.5,741.9,692.3,42.0,90.5,203.8,167.1,21.5,63.7,45.4,59.2,1852.5,136919.5,139548.3,7008198.3,24635945.9,26463462.5,16298.1,67026.5,85275.6
Saudi Arabia,413,319,9553.8,14872.4,2008.5,2008.8,2007.9,2007.7,279.9,352.3,326.4,332.6,25.0,46.6,66.6,71.3,29.0,58.1,45.8,50.1,1060.8,82075.4,83651.2,5208954.8,13038263.7,14660617.5,12612.5,41164.9,50069.8
Bahrain,392,182,1908.3,1614.5,2006.0,2006.9,2009.3,2007.8,100.0,174.4,205.5,269.1,20.0,29.6,34.4,56.5,29.0,38.3,19.7,31.5,232.1,17881.9,18225.2,1082735.3,3312156.7,3875210.7,2762.1,9219.7,10744.2
India,371,168,36988.2,36547.6,2006.5,2007.0,2006.4,2006.1,1424.3,1694.4,1563.5,1571.3,105.0,183.6,152.6,157.6,28.0,47.2,41.0,44.1,5182.3,354857.3,361670.5,13134606.3,61588879.7,57182457.8,35403.3,202683.7,288471.3
Kuwait,270,143,5782.8,9067.1,2007.6,2008.3,2008.3,2008.3,380.1,403.5,380.5,370.9,46.0,60.0,60.8,56.0,28.5,44.1,34.8,34.0,757.3,58206.2,59323.8,2756326.1,7730734.4,7851256.6,10208.6,35546.3,44834.6
Singapore,262,215,125926.7,138039.8,2009.1,2009.1,2008.5,2008.6,3761.9,4698.9,5862.8,5263.4,319.0,366.4,513.6,483.2,17.0,43.6,47.0,61.0,12109.8,906591.9,923998.5,48825244.2,181402291.7,174446660.0,186355.9,794760.4,1068490.0
Japan,187,94,140352.5,144042.2,2004.1,2008.3,2003.9,2005.9,6675.1,6831.4,6804.2,6797.3,437.0,520.4,482.4,508.8,22.0,38.0,30.2,35.9,15485.7,1037655.7,1057578.7,44649333.2,175919837.7,160335034.8,238766.5,1122485.6,1594101.0
China,149,109,87902.6,85828.4,2010.0,2010.3,2009.2,2009.4,6159.3,5963.7,6260.0,6184.9,425.0,448.9,466.5,471.7,42.0,61.5,61.4,66.5,8760.6,669134.0,681981.4,31167975.8,139341330.3,127435198.4,209181.0,1025751.3,1418208.9
