Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Service - tug,1275,211,297.8,272.5,2006.4,2005.1,2006.4,2005.6,138.8,304.8,247.5,256.2,40.0,135.6,314.0,319.7,24.0,147.4,259.7,261.2,321.6,24152.7,24616.4,6971207.6,16484807.5,22072266.2,5467.6,14118.4,19062.2
Liquefied gas tanker,1194,284,564247.9,461297.0,2007.1,2008.9,2006.8,2007.1,4513.2,4285.2,4869.8,4719.7,311.5,303.5,491.0,488.2,25.0,38.8,38.2,39.0,68328.3,4662642.5,4752165.2,137923271.9,832232421.8,707896979.8,115513.6,771013.3,1132630.5
Container,784,164,32509.9,36079.6,2006.0,2005.7,2008.7,2008.6,381.2,806.8,891.2,871.8,32.0,69.7,198.4,194.7,19.0,25.2,21.3,21.7,3284.3,253802.1,258675.1,20931022.3,58650102.0,67892538.5,26697.7,90500.2,107324.9
Oil tanker,778,462,147206.1,275262.6,2008.0,2008.6,2009.1,2009.1,463.2,2301.1,2072.0,2050.9,62.0,222.5,486.2,484.7,30.0,56.7,68.1,67.7,11450.3,886511.7,903532.7,99405753.1,181690344.0,202434574.1,127770.9,327469.2,408377.1
Bulk carrier,752,408,21663.8,37480.5,2005.8,2009.1,2008.1,2008.0,424.4,1170.9,818.8,802.7,41.0,124.3,265.4,262.4,30.5,61.0,69.8,70.4,2057.2,159264.1,162321.9,12606530.3,29426307.4,37166417.1,16764.0,62836.3,75743.9
Ro-Ro,552,35,81.4,138.3,2010.5,2010.1,2010.7,2010.2,138.8,288.9,250.2,249.6,20.0,51.5,157.0,151.8,45.0,61.6,100.7,100.1,473.8,35650.8,36335.3,501902.5,3869476.0,1825969.7,909.2,2218.9,3163.2
General cargo,480,187,3592.2,4357.5,1997.6,2001.7,2001.2,2004.3,374.5,952.2,1090.1,1011.3,36.0,107.4,405.7,327.2,64.0,79.1,320.2,141.5,679.5,52000.1,52998.5,2997851.0,9720431.3,14001346.1,6245.5,29518.4,39816.9
Chemical tanker,343,230,10752.8,17456.0,2009.9,2009.8,2011.0,2011.1,502.6,1389.9,1474.0,1477.1,48.0,135.1,330.5,330.5,26.0,45.4,42.0,41.7,1712.2,132358.5,134899.8,5525026.0,28941047.6,33606478.0,16107.9,97876.0,119009.4
Vehicle,244,161,14177.9,4730.7,2008.6,2008.2,2008.3,2008.0,262.1,1021.4,973.3,977.4,19.0,71.8,213.2,213.1,8.0,13.3,18.2,17.8,828.7,64193.0,65425.5,4790424.9,21120637.5,24459850.8,19632.9,74624.6,80312.4
Service - other,90,28,51.0,36.1,2007.6,2005.7,2007.9,2008.2,279.6,927.0,415.0,433.2,37.0,261.2,770.2,687.7,76.0,353.6,409.8,252.4,79.2,5946.7,6060.9,251687.1,516406.6,556459.4,2796.5,6222.7,7026.3
Cruise,28,12,604.5,61.5,2009.5,2005.2,2009.0,2007.4,220.2,350.7,254.6,273.7,16.0,23.4,23.7,25.9,11.0,24.2,24.1,23.3,163.0,12624.8,12867.1,217856.5,1157335.2,1324860.8,7780.6,36090.8,38361.1
Other liquids tankers,6,1,0.2,0.5,1944.0,1944.0,1944.0,1944.0,76.7,76.7,77.2,77.2,10.5,10.5,10.6,10.6,76.0,76.0,74.3,74.3,8.0,620.4,632.3,260.3,743.2,1602.3,43.4,150.3,242.9
